ID,商户代码,交易日期时间,交易金额,学生卡号,学生学号,学生性别,出生年,入学年,学生类型,商户名称,商户成立日期
381836,1000095,2014/11/13 22:23,65,C77210,16114046,男,1990,2013,博士,独立浴室,2007/7/6
10286745,1000091,2015/1/21 19:05,40,D75674,87018092,女,1992,2011,本科,公共浴室二,2007/7/6
10293761,1000091,2014/11/29 20:19,78,B74618,96066663,女,1995,2012,本科,公共浴室二,2007/7/6
11044622,1000092,2014/12/12 16:13,74,E69835,17115634,男,1991,2014,博士,公共浴室三,2007/7/6
141498,1000095,2014/12/10 17:24,200,E34171,97145932,男,1983,2009,博士,独立浴室,2007/7/6
654887,1000095,2014/9/3 1:06,16,C42174,62178992,男,1991,2013,硕士,独立浴室,2007/7/6
1314016,1000095,2014/11/13 1:18,89,C51856,41113238,男,1993,2012,硕士,独立浴室,2007/7/6
678124,1000095,2014/9/30 10:04,83,B59134,52148912,男,1991,2013,硕士,独立浴室,2007/7/6
11010992,1000092,2014/10/12 20:03,70,B71785,79042848,男,1996,2014,本科,公共浴室三,2007/7/6
11847609,1000093,2015/1/12 16:39,62,A51642,55056764,男,1993,2011,本科,公共浴室一,2007/7/6
10112107,1000091,2014/12/27 18:07,38,A31491,99025328,男,1994,2012,本科,公共浴室二,2007/7/6
10210382,1000091,2014/12/5 16:54,34,A71817,66051372,男,1995,2014,本科,公共浴室二,2007/7/6
11682356,1000093,2014/12/15 21:56,10,C22554,55064822,男,1995,2013,本科,公共浴室一,2007/7/6
1128347,1000095,2014/10/28 1:20,32,A52078,81110098,女,1989,2014,博士,独立浴室,2007/7/6
10264815,1000091,2014/11/10 16:17,200,E70698,17061250,女,1996,2014,本科,公共浴室二,2007/7/6
556374,1000095,2014/10/20 21:15,160,A32430,94140035,男,1989,2012,硕士,独立浴室,2007/7/6
11829889,1000093,2014/9/14 21:22,24,D64990,16066429,男,1996,2014,本科,公共浴室一,2007/7/6
10974787,1000092,2014/12/5 18:56,200,A73409,17067316,男,1995,2014,本科,公共浴室三,2007/7/6
431002,1000095,2014/9/23 22:06,198,B32204,81109153,女,1989,2012,硕士,独立浴室,2007/7/6
945529,1000095,2015/1/11 14:55,198,A22649,79052253,男,1996,2014,本科,独立浴室,2007/7/6
538567,1000095,2014/9/16 1:28,200,C54080,79149079,男,1991,2012,博士,独立浴室,2007/7/6
1083146,1000095,2014/10/18 1:13,52,C59075,38173251,男,1994,2014,硕士,独立浴室,2007/7/6
10060118,1000091,2014/9/23 19:35,120,B52142,14054635,女,1995,2013,本科,公共浴室二,2007/7/6
767373,1000095,2014/12/30 8:28,200,C56989,92148608,男,1991,2013,硕士,独立浴室,2007/7/6
11681283,1000093,2014/12/30 20:56,130,D39040,13068156,男,1994,2013,本科,公共浴室一,2007/7/6
653694,1000095,2014/9/8 1:09,14,C15777,95176295,男,1989,2012,硕士,独立浴室,2007/7/6
985277,1000095,2014/11/21 22:10,145,E69758,92158822,男,1992,2014,硕士,独立浴室,2007/7/6
84240,1000095,2014/12/31 21:42,97,D42971,52148103,男,1987,2013,博士,独立浴室,2007/7/6
10207980,1000091,2015/1/12 17:56,96,C71555,85033768,女,1996,2014,本科,公共浴室二,2007/7/6
10140408,1000091,2014/9/25 21:54,162,C77985,15105351,男,1994,2012,本科,公共浴室二,2007/7/6
861966,1000095,2014/10/12 21:35,24,D50653,98175673,女,1991,2013,硕士,独立浴室,2007/7/6
703898,1000095,2014/10/10 20:27,25,A66086,57140789,女,1990,2013,硕士,独立浴室,2007/7/6
968167,1000095,2014/12/28 1:22,22,D32046,46140440,男,1987,2014,博士,独立浴室,2007/7/6
11003335,1000092,2014/11/25 19:29,196,D38502,23059107,女,1995,2014,本科,公共浴室三,2007/7/6
88827,1000095,2014/12/25 9:01,188,C46459,16128357,女,1987,2013,硕士,独立浴室,2007/7/6
11762862,1000093,2014/10/10 21:18,56,C70497,41068258,女,1994,2012,本科,公共浴室一,2007/7/6
929196,1000095,2014/10/19 21:54,16,D16151,33136550,女,1986,2012,硕士,独立浴室,2007/7/6
746619,1000095,2014/10/21 1:23,86,B76050,35133920,女,1991,2013,硕士,独立浴室,2007/7/6
90577,1000095,2014/12/6 22:07,200,D41587,12178792,男,1988,2013,博士,独立浴室,2007/7/6
249424,1000095,2014/12/10 12:46,19,B14617,58148829,男,1991,2013,硕士,独立浴室,2007/7/6
309893,1000095,2014/11/8 21:07,70,A51910,16140556,女,1991,2013,硕士,独立浴室,2007/7/6
346720,1000095,2014/11/26 21:17,62,A36881,69162192,女,1989,2013,硕士,独立浴室,2007/7/6
10991321,1000092,2014/12/12 16:20,2,A79333,72051682,男,1996,2014,本科,公共浴室三,2007/7/6
11787860,1000093,2014/11/9 20:20,200,B46597,18059726,男,1993,2011,本科,公共浴室一,2007/7/6
690224,1000095,2014/12/7 18:54,107,B42466,89121973,女,1991,2013,硕士,独立浴室,2007/7/6
914217,1000095,2014/11/20 1:19,200,E30874,53114989,男,1990,2012,硕士,独立浴室,2007/7/6
782941,1000095,2014/11/18 22:33,24,B36279,45149118,女,1989,2012,博士,独立浴室,2007/7/6
885855,1000095,2014/10/6 1:08,20,C65804,77113556,男,1989,2013,硕士,独立浴室,2007/7/6
439419,1000095,2014/11/28 14:45,200,B55053,79114285,女,1987,2012,硕士,独立浴室,2007/7/6
10097803,1000091,2014/12/8 18:44,10,D70441,71062415,女,1993,2012,本科,公共浴室二,2007/7/6
11559568,1000093,2014/12/16 19:44,86,D72035,83006024,女,1994,2013,本科,公共浴室一,2007/7/6
1303598,1000095,2014/12/2 19:51,83,B69181,52129295,男,1987,2009,博士,独立浴室,2007/7/6
10033605,1000091,2014/11/3 19:17,146,D40419,41057880,男,1993,2012,本科,公共浴室二,2007/7/6
10336637,1000091,2014/9/29 21:13,82,E46317,55052426,男,1995,2012,本科,公共浴室二,2007/7/6
701798,1000095,2014/11/1 18:51,200,B63236,67158118,女,1993,2013,博士,独立浴室,2007/7/6
10109066,1000091,2015/1/12 18:43,96,D78118,55060569,女,1994,2012,本科,公共浴室二,2007/7/6
10921072,1000092,2014/11/5 18:32,74,A45734,32173399,男,1990,2012,硕士,公共浴室三,2007/7/6
931900,1000095,2014/9/13 21:27,200,E63323,33148562,男,1990,2013,硕士,独立浴室,2007/7/6
829823,1000095,2014/10/18 22:27,171,B64507,38123066,男,1986,2013,博士,独立浴室,2007/7/6
11002646,1000092,2014/12/18 16:14,164,B62314,13099703,男,1995,2014,本科,公共浴室三,2007/7/6
1081186,1000095,2015/1/14 9:17,200,A54053,25179315,女,1989,2012,博士,独立浴室,2007/7/6
10137342,1000091,2015/1/10 18:59,2,E44593,36065489,男,1994,2012,本科,公共浴室二,2007/7/6
11840530,1000093,2014/12/7 22:02,200,A47418,28053379,女,1996,2014,本科,公共浴室一,2007/7/6
1145780,1000095,2015/1/9 18:06,2,D76081,52048929,男,1996,2014,本科,独立浴室,2007/7/6
10346095,1000091,2014/10/5 19:27,32,C61708,66051744,男,1991,2010,本科,公共浴室二,2007/7/6
11727432,1000093,2014/9/27 21:57,200,C69808,65051352,男,1993,2011,本科,公共浴室一,2007/7/6
140023,1000095,2014/11/28 1:51,105,D70508,28175596,男,1985,2011,博士,独立浴室,2007/7/6
10191908,1000091,2014/11/26 17:12,200,B75643,55058767,女,1996,2014,本科,公共浴室二,2007/7/6
129771,1000095,2014/9/16 10:35,25,A49391,76114114,女,1990,2012,硕士,独立浴室,2007/7/6
384502,1000095,2014/9/11 22:50,28,B41064,75114318,男,1986,2014,博士,独立浴室,2007/7/6
303023,1000095,2015/1/8 1:49,44,B70184,96126732,女,1992,2013,硕士,独立浴室,2007/7/6
11783498,1000093,2014/12/21 20:51,200,E75768,56025932,女,1993,2011,本科,公共浴室一,2007/7/6
11004621,1000092,2014/10/31 21:01,200,B78863,91001892,女,1996,2014,本科,公共浴室三,2007/7/6
1038639,1000095,2014/10/10 21:29,200,B69036,66183045,女,1992,2014,硕士,独立浴室,2007/7/6
800906,1000095,2014/10/13 7:29,54,D46783,37140038,男,1989,2012,硕士,独立浴室,2007/7/6
206438,1000095,2014/10/27 22:23,137,C60060,97140928,女,1989,2010,博士,独立浴室,2007/7/6
10146755,1000091,2014/12/8 21:09,22,D61953,53083567,男,1994,2012,本科,公共浴室二,2007/7/6
10983303,1000092,2014/9/13 21:45,114,D39106,49019704,男,1995,2014,本科,公共浴室三,2007/7/6
10921168,1000092,2014/12/18 21:41,200,B12919,27169294,男,1989,2012,硕士,公共浴室三,2007/7/6
11067270,1000092,2014/10/7 21:04,148,E74678,99022747,女,1996,2014,本科,公共浴室三,2007/7/6
70079,1000095,2014/12/1 1:17,62,B62217,25129238,女,1988,2013,硕士,独立浴室,2007/7/6
11718074,1000093,2015/1/9 16:38,200,E78025,69024290,男,1995,2013,本科,公共浴室一,2007/7/6
11616974,1000093,2014/9/11 19:42,62,D73266,59056077,男,1994,2013,本科,公共浴室一,2007/7/6
10035126,1000091,2014/10/21 21:46,16,D78873,76106146,男,1995,2013,本科,公共浴室二,2007/7/6
11757931,1000093,2014/12/31 17:23,158,A78788,42050521,男,1994,2011,本科,公共浴室一,2007/7/6
595188,1000095,2014/12/28 20:15,33,C68657,69139254,女,1990,2013,硕士,独立浴室,2007/7/6
529988,1000095,2014/10/10 18:01,43,A68435,14157198,男,1992,2013,博士,独立浴室,2007/7/6
1201271,1000095,2014/12/22 22:31,36,B71077,32159115,男,1991,2014,硕士,独立浴室,2007/7/6
11668615,1000093,2014/11/4 16:22,10,C77181,15023436,女,1995,2013,本科,公共浴室一,2007/7/6
11862948,1000093,2014/10/31 18:58,20,E57458,47057715,女,1993,2011,本科,公共浴室一,2007/7/6
1087664,1000095,2014/10/17 22:11,22,D66485,81173255,男,1992,2014,硕士,独立浴室,2007/7/6
111071,1000095,2014/9/2 12:33,72,E51702,89149888,男,1988,2010,博士,独立浴室,2007/7/6
11589693,1000093,2014/12/7 17:02,92,C72787,16024591,男,1994,2013,本科,公共浴室一,2007/7/6
1049174,1000095,2015/1/20 16:17,132,C45039,71113157,女,1991,2014,硕士,独立浴室,2007/7/6
10982624,1000092,2014/9/28 22:10,150,B45009,25063537,男,1997,2014,本科,公共浴室三,2007/7/6
10028251,1000091,2014/10/22 16:56,58,C57599,41059280,男,1994,2012,本科,公共浴室二,2007/7/6
11860115,1000093,2014/10/16 19:37,26,B48957,82081139,男,1992,2011,本科,公共浴室一,2007/7/6
10231102,1000091,2014/11/27 18:58,60,B44257,35073960,男,1996,2014,本科,公共浴室二,2007/7/6
1055604,1000095,2014/12/30 19:55,154,E76548,29022406,男,1995,2014,本科,独立浴室,2007/7/6
668914,1000095,2014/9/20 10:56,187,B58892,11177599,男,1988,2013,博士,独立浴室,2007/7/6
1038879,1000095,2014/12/29 18:54,102,C59334,88169073,男,1992,2014,博士,独立浴室,2007/7/6
11722850,1000093,2014/10/17 19:45,140,A43086,21046021,男,1992,2011,本科,公共浴室一,2007/7/6
144085,1000095,2015/1/14 7:07,118,E64860,74148334,男,1990,2013,硕士,独立浴室,2007/7/6
11626892,1000093,2014/11/6 20:33,140,E73943,92012476,女,1995,2013,本科,公共浴室一,2007/7/6
10981207,1000092,2014/9/26 18:52,84,D67188,21079567,男,1996,2014,本科,公共浴室三,2007/7/6
1006902,1000095,2014/9/22 1:12,51,C64009,25172613,女,1987,2010,博士,独立浴室,2007/7/6
1173757,1000095,2014/11/10 9:41,94,B75477,28158835,男,1992,2014,硕士,独立浴室,2007/7/6
547057,1000095,2014/12/21 20:32,187,E77272,82148542,男,1991,2013,硕士,独立浴室,2007/7/6
1234667,1000095,2014/11/10 22:21,200,B64811,97161751,男,1992,2014,博士,独立浴室,2007/7/6
11757437,1000093,2014/10/11 18:18,36,B42683,31030592,男,1993,2011,本科,公共浴室一,2007/7/6
244006,1000095,2014/9/23 22:43,9,A25864,69109622,男,1987,2012,博士,独立浴室,2007/7/6
557094,1000095,2014/9/29 22:45,200,B23167,76161091,女,1989,2012,硕士,独立浴室,2007/7/6
333449,1000095,2014/9/1 1:07,200,B25201,89172172,男,1990,2012,硕士,独立浴室,2007/7/6
11841345,1000093,2014/11/24 18:23,136,D69857,16110865,男,1991,2014,硕士,公共浴室一,2007/7/6
430053,1000095,2014/9/24 22:15,9,C65646,71183715,女,1991,2013,硕士,独立浴室,2007/7/6
10230882,1000091,2014/12/17 17:37,2,E49994,95054915,女,1996,2014,本科,公共浴室二,2007/7/6
575084,1000095,2014/11/25 1:14,57,A78416,37128662,男,1988,2010,博士,独立浴室,2007/7/6
653385,1000095,2014/9/10 12:58,200,C71025,21176298,男,1982,2012,硕士,独立浴室,2007/7/6
868878,1000095,2014/11/17 19:56,200,C73065,21148723,男,1990,2013,硕士,独立浴室,2007/7/6
11711683,1000093,2014/11/12 21:06,36,B79076,14090661,男,1992,2011,本科,公共浴室一,2007/7/6
968054,1000095,2014/12/11 8:20,33,D32046,46140440,男,1987,2014,博士,独立浴室,2007/7/6
526864,1000095,2014/12/2 1:23,8,B64684,17173816,男,1989,2013,硕士,独立浴室,2007/7/6
735045,1000095,2014/9/8 1:08,112,E46703,84174157,男,1989,2012,硕士,独立浴室,2007/7/6
409999,1000095,2014/9/12 1:14,12,E27673,77138433,男,1990,2013,硕士,独立浴室,2007/7/6
775879,1000095,2014/9/12 20:33,19,B48097,98178258,女,1991,2013,硕士,独立浴室,2007/7/6
10332135,1000091,2014/10/22 20:51,200,E77244,21054703,女,1996,2014,本科,公共浴室二,2007/7/6
714972,1000095,2014/9/8 19:01,129,E18113,22148576,男,1991,2013,硕士,独立浴室,2007/7/6
10076889,1000091,2014/12/6 21:32,16,A30632,56161684,男,1990,2012,硕士,公共浴室二,2007/7/6
11644574,1000093,2014/12/11 21:04,14,C50654,84066700,男,1994,2013,本科,公共浴室一,2007/7/6
1212682,1000095,2014/11/5 13:30,72,C58998,49176685,男,1988,2014,硕士,独立浴室,2007/7/6
1030222,1000095,2014/9/15 1:18,200,A50930,65123307,男,1990,2014,硕士,独立浴室,2007/7/6
61409,1000095,2014/9/8 10:32,9,E60448,77132605,男,1988,2010,博士,独立浴室,2007/7/6
643595,1000095,2014/9/21 1:12,6,C44233,84174112,男,1991,2013,硕士,独立浴室,2007/7/6
10276577,1000091,2014/12/25 21:28,76,D57816,42058115,女,1996,2014,本科,公共浴室二,2007/7/6
11723834,1000093,2014/11/2 18:55,200,D72044,72053165,男,1991,2011,本科,公共浴室一,2007/7/6
887001,1000095,2014/10/29 1:22,126,B68392,27148298,男,1991,2013,硕士,独立浴室,2007/7/6
34831,1000095,2015/1/22 19:15,44,A48134,32121137,女,1979,2009,博士,独立浴室,2007/7/6
11623631,1000093,2014/9/13 20:02,42,A76868,63067263,男,1995,2013,本科,公共浴室一,2007/7/6
791021,1000095,2014/12/27 21:31,200,D64648,76110752,女,1991,2013,硕士,独立浴室,2007/7/6
505964,1000095,2014/12/14 21:41,99,E59166,23122002,男,1987,2010,博士,独立浴室,2007/7/6
11555971,1000093,2014/9/25 20:35,2,C57217,65065828,男,1995,2013,本科,公共浴室一,2007/7/6
10151347,1000091,2015/1/23 17:58,200,C78159,59007884,男,1992,2011,本科,公共浴室二,2007/7/6
776907,1000095,2014/11/26 1:21,200,B67756,61110745,男,1990,2013,硕士,独立浴室,2007/7/6
868720,1000095,2014/9/30 10:04,38,C73065,21148723,男,1990,2013,硕士,独立浴室,2007/7/6
11647846,1000093,2014/12/17 21:09,96,D62111,75089641,男,1995,2013,本科,公共浴室一,2007/7/6
10942228,1000092,2014/11/27 18:24,200,B47458,75067319,男,1995,2012,本科,公共浴室三,2007/7/6
11855772,1000093,2014/10/13 21:11,18,B41185,66070030,女,1993,2011,本科,公共浴室一,2007/7/6
10089306,1000091,2014/11/15 21:47,30,D76977,46031927,女,1994,2012,本科,公共浴室二,2007/7/6
