jobname,money,company_name,p_bot,industry,job_bt
机器学习工程师,20k-40k,茄子快传,"20k-40k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

职位描述：
1.分析挖掘产品数据，帮助产品设计、运营及优化；
2.负责团队大规模机器学习算法的研发和应用；
3.通过模型等挖掘数据潜在价值，支持广告及推荐系统。
任职要求：
1. 统招计算机或软件相关专业，本科及以上学历；
2. 精通数据挖掘、机器学习等相关模型及算法，熟悉数据挖掘方法；
3. 熟练使用java/R/python等开发语言；
4. 熟练使用hadoop，hive，spark等工具；
5. 具有数据挖掘、机器学习、推荐系统、广告系统等相关经验。

"
机器学习,15k-30k,中移在线服务有限公司,"15k-30k,经验3-5年,硕士",移动互联网 / 不需要融资,"
职位描述：

职位诱惑：
扁平,领导NICE,机会多,薪资福利齐全
职位描述：
一、工作内容/职位描述：
1、负责文本处理、语义分析、分类聚类、情绪识别等算法的研发工作； 2、负责基于文本语义的客服知识库构建，知识挖掘，以及构建基于知识库的智能应用； 3、负责构建基于文本的智能应答系统以及优化提升。
二、任职资格：
教育：硕士或以上学历； 知识：具备计算机软件、数据挖掘，机器学习，模式识别，信号处理等相关专业知识； 技能：有数据挖掘、机器学习相关算法的研究、开发和应用能力； 熟悉某一种或几种脚本语言，具备良好的C/C++编程基础，有一定的项目经验； 有过开源自然语言处理工具的使用经验者优先； 熟悉自然语言处理领域基本理论和方法； 对数据结构和算法设计有较为深刻的理解； 经验：具有3年以上研发经验。 
工作地址

"
机器学习工程师,15k-25k,小站教育,"15k-25k,经验3-5年,硕士","移动互联网,教育 / C轮","
职位描述：

岗位职责：
1、负责机器学习领域的技术研发，对前沿问题的探索与研究
2、结合产品实际应用场景，提供全面的技术解决方案
 
任职要求：
1、计算机科学、电子工程、数学、统计学或其它人工智能相关专业硕士、博士
2、对常见的机器学习算法有比较深入的理解，扎实的数据分析和建模能力
3、有计算机视觉、自然语言处理、数据挖掘等领域的项目经验
4、精通 Python，熟悉常见的机器学习框架
5、具有丰富的 GPU 与 CUDA 研发经验

"
资深视觉/交互设计师-——大住宿事业部,20k-30k,去哪儿网,"20k-30k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

岗位职责
1.负责去哪儿网酒店产品的界面设计，包括新功能的设计支持，有创新的设计方案，设计规范迭代；
2.结合竞品分析、用户研究参与产品前期的沟通讨论，与产品和前后端工程师协作，从用户体验角度给出合理建议和解决方案；
3.配合前后端工程师完成页面搭建，并跟踪产品呈现效果，保证上线质量；
4.持续学习相关业务，有能力根据用户和数据反馈，不断提升用户体验；
5.持续关注设计趋势，分享设计经验、带动团队提高设计能力。
 
 
任职资格
1.3年以上用户体验设计相关工作经验；
2.具备出色的设计表现力，能迅速有效的将想法表现为设计方案；
3.有独立思考与设计创新能力、优秀的沟通能力；
4.关注互联网、软件与各类电子产品，对互联网领域的视觉设计、交互设计和用研方面的理论及实践拥有深刻见解；
5.具备交互设计的理解与分析能力；
6.有团队意识，亲和力强热爱生活。

"
视觉设计师,12k-20k,斗鱼直播,"12k-20k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责：
1、运营活动的视觉设计及日常运营方面的设计支持，并能够按时保质完成
2、积极参与活动前期策划，并负责与前端童鞋进行沟通，优化整体视觉的产出质量
3、对产品的视觉风格进行分析，并能够可视化呈现，以及制定相关的视觉规范
 
任职要求：
1、优秀的设计功底和较好的手绘能力，能驾驭各类的设计风格，突出的形象及色彩表现力，热爱设计富有责任感。
2、3年以上运营设计经验，对H5专题的设计有相关经验，有高质量的视觉作品
3、良好的表达沟通能力和团队协作精神，有同理心
4、手绘能力强、有C4D设计经验的童鞋优先

"
机器学习和算法工程师,20k-40k,美团点评,"20k-40k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：
1、对海量数据的处理，需要涉及包括信息检索、自然语言处理、机器学习、数据挖掘等领域；
2、对数据进行建模，分析影响系统的关键因素，规划、设计和实现新的解决方案，评估并优化模型；
任职资格：
1、具备数学、计算机科学或相关专业领域大学本科及以上学历；
2、扎实的数据结构、模型和算法设计与分析能力；
3、熟练Java 以及面向对象编程技术；
4、熟悉Linux/Unix 环境开发经验，会使用 Shell/Python等脚本语言；
5、熟悉分布式系统架构、设计和优化技术。

"
机器学习算法工程师,18k-36k,顺丰科技有限公司,"18k-36k,经验3-5年,本科","移动互联网,电子商务 / 不需要融资","
职位描述：

工作职责：
1. 负责顺丰同城智能物流调度算法的策略开发，数据挖掘与建模，主要面向同城即时物流调度场景；
2. 研究机器学习与数学建模的相关技术，并用于实际问题的改善和优化，以技术驱动用户体验提升与公司业务成长，体现技术价值。
 
职位要求：
1. 熟悉linux编程环境，熟练掌握C++与python开发；
2. 有机器学习、数据挖掘等相关领域的理论背景和相关工作经验；
3. 良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题。
4. 本科及以上学历，计算机相关专业背景
5. 良好的编程能力和代码风格；
6. 有即时物流调度系统开发经验者优先
 

"
机器学习/数据挖掘研发工程师,20k-35k,尚德机构,"20k-35k,经验不限,硕士",教育 / B轮,"
职位描述：

岗位职责：   
1.通过用户的属性和行为，构建特征和模型，预测用户下一步的行为；   
2.移动APP内容推荐，为用户个性化地推送内容；
3.深度学习等前沿技术的调研与应用。
招聘要求：    
1.计算机或数学相关专业本科以上学历（包括统招和自考）；   
2.熟悉机器学习经典算法（分类、聚类、回归、DNN等），并具备实践经验；    
3.熟悉linux操作系统和常用命令,熟练使用python或其他脚本语言；   
4.熟练使用一门常用开发语言，如c++/java；   
5.有推荐、广告点击率预估、语音识别或者其他机器学习方面工作经验；   
6.对数据敏感，对使用机器学习解决工业问题有热情。

团队构成： BAT一线互联网团队成员+技术氛围浓+学历背景强+分享平台优。团队核心分别来自雅虎p4p（pay for porformance）团队，阿里妈妈&腾讯soso广告创始团队（后广点通），前美团金融支付项目技术团队负责人，前搜狗品牌广告技术团队负责人等。

内部福利：（只要技术被认可，薪资超给力）
校招：完爆一线互联网公司起薪（24w年薪起）+团队牛人辈出（拽且谦卑）+导师责任承包制+逗逼活动多（男女比例不失调）+扁平化团队管理
社招：一线互联网薪资水平（15薪）+完善社保公积金福利+扁平化团队管理（职业晋升无天花板）+内部教育资源共享（免费学习部分课程产品）

"
机器学习工程师,30k-60k,爱特曼科技,"30k-60k,经验3-5年,不限","移动互联网,数据服务 / A轮","
职位描述：

职位描述： • 负责机器翻译相关算法的研发：模型的设计，训练，调优等 • 机器翻译离线数据处理及分析  职位要求： • 1年以上机器学习相关科研或工作经验 • 能够详细描述 RNN, LSTM, GRU, Attention 模型的算法 • 擅长常用机器学习框架之一，如Tensorflow, Theano, Torch等 • 擅长科学计算编程语言之一，如Python，Lua，R， C++等 • 能在Linux环境下开发 • 能够描述 SMT 算法优先； • 具有百度／阿里／微软等公司工作经验者优先 • 机器学习相关专业优秀毕业生优先

"
数据挖掘/机器学习,20k-40k,所问数据,"20k-40k,经验1-3年,本科","企业服务,数据服务 / A轮","
职位描述：

【职责描述】
1. 利用数据挖掘、机器学习相关算法，解决核心业务需求；
2. 对海量数据进行feature selection, combination等feature engineering工作；
3. 模型的验证，改进与优化 ；
4. 将验证的模型进行工程化或指导开发人员进行工程化。
【职位要求】
1、211/985、硕士、博士，扎实的机器学习、数据挖掘、统计学理论基础；
2、精通常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等），有实际建模经验，掌握深度学习算法优先；
3、具有扎实的计算机操作系统、数据结构等编程基础，精通至少一门编程语言例如JAVA/python/R等；
4、熟悉Map-Reduce模型，对Hadoop、Spark、Storm等大规模数据存储与运算平台有实践经验优先。
5、熟悉No SQL数据库，有mongodb数据库使用经验者优先。
注：本岗位作息时间为996，请求职者谨慎投递！

"
计算机视觉|深度学习算法工程师,15k-30k,MYNTAI小觅智能,"15k-30k,经验1-3年,本科","数据服务,硬件 / A轮","
职位描述：

职位描述：
工作职责： 负责深度学习，计算机视觉的技术难点攻关与前瞻研究, 领域包括图像识别，物体检测，视频分析，模型压缩等。 负责计算机视觉、深度学习相关的技术以及系统的研发职位要求•  在深度学习、统计机器学习、计算机视觉、最优化方法等任一方面有两年以上的研究经历。•  熟悉物体（人体、人脸、通用目标）检测、跟踪与识别的基本算法•  能够熟练阅读领域论文，并且拥有较强算法实现能力•  具有良好的沟通能力和团队合作精神

"
机器学习与算法工程师/研究员,15k-30k,深思考人工智能机器人,"15k-30k,经验不限,硕士","移动互联网,企业服务 / 天使轮","
职位描述：

岗位职责：
1、结合数据挖掘传统算法，机器学习浅层算法，深度学习深层算法在人工智能领域的产品中进行分类和预测；
2、以上算法在图像识别、自然语言处理、舆情分析、语音识别等人工智能方面的应用；
3、以上算法在高性能云计算服务器上的并行化和优化工作。
任职要求：
1、硕士及以上学历，计算机相关专业毕业；
2、对机器学习的一般模型如分类、聚类、关联分析、预测等模型熟悉（LR，CART，SVM，NN，Bayesian，PCA，LDA等），理解一些常用的特征选择和矩阵分解的算法；
3、熟悉深度神经网络和常用的模型,如RBM、CNN、DBN、Sparsecoding、RNN等，对常用的开源实现,如Caffe、Theano或ConvNet等有实践经验者优先考虑；
4、熟悉深度神经网络在图像识别、自然语言处理方面的应用，有文本处理方面的经验者优先考虑；
5、熟悉大规模并行计算的基本原理并具有实现并行计算算法的基本能力，熟悉Hadoop或者Spark架构者优先考虑，有过基于GPU指令的算法优化经验者优先考虑；
6、良好的英文阅读能力，跟踪学术界和工业界的最新研究成果，并可以通过编程语言（C、C++、java、Python、Matlab）来编程实现，有编程实现过近几年深度学习相关论文算法者着重考虑；
7、有创造性的思维，敢于超越技术极限，致力于研发一流的技术和产品；
8、具有良好的沟通能力，和良好的团队合作精神。

"
机器学习工程师,35k-70k,好大夫在线,"35k-70k,经验不限,硕士",医疗健康 / D轮及以上,"
职位描述：

工作职责：
1. 用机器学习、文本挖掘等技术，对结构化和非结构化数据进行挖掘，发现其潜在关系，指导医疗大数据应用落地；
2. 构建通用的分布式环境下机器学习系统，快速支持算法应用；
3. 参与文本意图分析，包括文本分类和聚类，拼写纠错，实体识别与消歧，中心词提取，短文本理解等；
4. 探索医疗AI领域。

工作要求：
1. 计算机/通信等相关专业，硕士及以上学历，有较好的理论基础和快速的学习能力；
2. 熟练掌握TensorFlow，pyTorch，Caffe，HTS等社区开源工具中的一种及以上；
3. 对常用的机器学习/深度学习算法有深入理解，例如：LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等；
4. 熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python等；
5. 有NLP或图像领域的工作或研究经验，搭建过实际线上系统者优先；
6. 表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。

"
机器学习工程师,16k-30k,嘉和美康,"16k-30k,经验不限,本科","移动互联网,医疗健康 / C轮","
职位描述：

职责：根据各部门的应用需求，研发不同问题的机器学习算法和解决方案。要求：1 具备机器学习相关理论和算法实际研究经验，熟练实现目前已有各类基本算法，参与过相关实际项目2 良好的建模能力，坚实的数据挖掘和统计学基础
3 熟练掌握c/c++、java等编程语言，具备分布式处理、大数据挖掘经验优先4 英语熟练，具备创新能力、学习能力、合作精神
5 具备独立动手解决问题的能力

"
机器学习算法工程师,20k-35k,京东商城,"20k-35k,经验3-5年,硕士",电子商务 / 上市公司,"
职位描述：

工作职责：
基于机器学习算法完成无人机平台上的各种功能的开发与实现。主要工作可能包括：
1.基于机器学习完成特定目标的跟踪识别；
2.利用强制学习辅助导航系统和控制系统优化；
3.在线智能故障诊断专家系统的开发等。

任职资格：
1. 计算机科学、数学等相关专业硕士及以上学历，较强的数学/统计学背景优先；2. 3年以上软硬件和实时通信系统项目经验；3. 精通一种以上现代编程开发语言(C++、Python等)；4. 有过在复杂系统中应用机器学习的项目经验；5. 有过无人机相关项目经验者优先；

"
MIG03-地图视觉设计师,18k-36k,腾讯,"18k-36k,经验3-5年,本科","移动互联网 ,游戏 / 上市公司","
职位描述：


工作职责：
* 参与车载场景相关产品前期概念设计、用户调研、设计流行趋势分析；
* 参与设定产品的整体视觉风格和VUI设计及品牌设计；
* 参与设计体验、流程的制定和规范；
* 分享设计经验、推动提高团队的设计能力。
   


工作要求：
* 有丰富的设计理论知识和对流行趋势敏锐的洞察力，对GUI设计趋势有灵敏触觉和领悟能力；
* 对视觉用户研究有一定经验和见解，对软件可用性有一定的认识；
* 美术、设计或相关专业本科以上学历（优秀人才，专业和学历可适当放宽）；
* 具备良好合作态度及团队精神，并富有工作激情、创造力和责任感，能承受高强度的工作压力。
* 熟悉车载场景或地图导航相关设计；
* 有系统化软件界面视觉设计经验，从业时间为2年，优秀人才可不拘泥于年限；
* 勤奋自我驱动型设计师，学习能力强，精通Sketch并具有高保真原型技能者
   


"
计算机视觉/深度学习研发工程师,25k-50k,百度,"25k-50k,经验3-5年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责 - 负责传统医学影像分析算法的研发，例如三维医学影像的预处理，感兴趣区域（ROI）的提取等；基于图像处理和图形学的三维模型的分析，交互，形变，分类等；医学影像分析中的检测，分割，配准算法等。  - 负责基于深度学习的医学影像分析算法的研发，工作内容包括但不限于：适用于二维/三维医学影像的卷积神经网络，基于深度神经网络的二维/三维图像识别、分割、检测算法，适用于自然语言处理（中文或英文）的循环神经网络，基于循环神经网络的图像与文本数据的融合与检索等。  职位要求 - 精通Linux下C/C++编程，Python编程  - 熟悉深度学习相关算法原理，熟悉深度学习常用类库  - 了解或熟悉VTK和ITK等医学影像类库 - 有计算机视觉、机器学习或医学影像分析等方面相关研发经验  - 有在Linux下单机多GPU或多机多GPU方面编程经验者优先  - 对于研究员职位，有在计算机视觉（CVPR，ICCV，ECCV，PAMI），机器学习（ICML，NIPS，ICLR）和医学图像分析（MICCAI，IPMI，TMI，MedIA）等相关会议或杂志发表深度学习相关论文者优先

"
机器学习工程师,25k-45k,GrowingIO,"25k-45k,经验5-10年,硕士","企业服务,数据服务 / A轮","
职位描述：

主要职责：
1、负责推荐引擎，统计学模型，以及大数据产品和服务的核心模型与算法的创新研究和实现；
2、实现个性化推荐数据平台的实时处理性能优化；
3、应用机器学习、NLP、统计预测等前沿技术分析和挖掘客户海量数据（用户，用户行为以及销售等）；
4、参与大数据预测模型的产品和服务的产品设计和技术架构设计搭建与建模；5、分析并解决语义理解，信息抽取，统计，分类，检索，和推荐等产品问题。
 职位要求：
1、计算机、数学或统计等相关专业本科及以上学历，3年以上数据科学相关工作经验或者硕士或者博士PHD，2年以上相关经验；
2、扎实的机器学习、数理统计理论和技术基础，有相关研究或工程经验 ；
3、扎实的编程基础，熟悉C++/Java/Python/R/Scala/R/SAS/SPSS等编程语言； 4、优秀的逻辑思维和独立思考能力，对数据有敏锐的直觉 ；
能够熟练应用统计学模型，例如逻辑回归，决策树等模型；
5、熟悉Linux开发环境，良好的系统编程、数据结构、算法基础、系统设计能力；熟悉开源搜索或自然语言处理项目，如Lucene，Solr等，有海量数据处理经验者优先。

"
深度/机器学习,25k-50k,深睿医疗,"25k-50k,经验不限,硕士","移动互联网,医疗健康 / A轮","
职位描述：

职位描述：
研究深度学习（包括各种神经网络结构与应用）或计算机视觉各个领域（目标检测识别等）中核心算法
将上述核心算法和模型应用到医疗领域的现实场景中，并针对应用场景进行优化和定制等
将算法高效地实现到多种不同平台和框架上，并基于对平台和框架的内部机制的理解，持续对算法和模型实现进行优化
支持公司在医疗领域相关应用产品的研究、开发、文档撰写工作；
岗位要求：
机器学习/模式识别及其他相关领域硕士及其以上学历
在深度学习领域有较深的理论研究和实践经验
良好的算法基础，扎实的编程功底，有较大型项目的开发经验
能够熟练使用OpenCV，精通C/C++，Python,      golang等，熟悉Linux开发环境
善于解决和分析问题，富有想象力和学习能力，良好的团队合作精神，有创造性思维，有推进人工智能的理想和使命感。
有以下经验者优先：
有深度学习相关经验，有RNN，CNN模型训练经验，熟悉常用的深度学习软件（如caffe，theano等）
在相关方向知名国际会议发表过论文（如CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等）
参加过国际国内算法类竞赛，并取得一定名次者

"
自然语言处理NLP/机器学习,25k-50k,生命奇点,"25k-50k,经验1-3年,硕士","医疗健康,数据服务 / A轮","
职位描述：

工作职责：
1、应用自然语言处理技术，对病历文本做结构化处理，以及提取用户问题的答案；
2、对海量数据进行分析，文本信息的结构化、构建话题、实体知识图谱。
 
岗位要求：
1、机器学习专业，或计算机／数学／统计学／模式识别相关专业，硕士以上，有1-3年实际研究经验；
2、熟悉 NLP 、机器学习、深度学习的理论基础；
3、有海量数据挖掘、知识图谱研发经验优先；有过语音/图像识别、推荐系统、精准广告、舆情分析等领域的经验者优先；在文本分析、实体识别、关系抽取、共指消解等领域有研发经验优先；
4、熟悉 Linux 平台、Java/Scala/Python/C++ 中一种或多种语言编程；
5、具有良好的学习能力、沟通能力，和团队合作精神。

"
无人车-机器学习/深度学习算法研究院/专家,30k-60k,美团点评,"30k-60k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责： 
• 既要让自动驾驶更好的理解周围环境，又要挑战更多机器学习用于无人驾驶的可能 
岗位要求： 
• 熟悉机器学习的基本方法 ( 降维、分类、聚类、回归、排序等等 )
• 具有很强的数学功底，熟悉统计学习理论，矩阵分析，最优化方法等 
• 熟悉深度学习原理和基本模型，熟练使用 Caffe ，Tensorflow 或其他常用深度学习工具，并能够灵活的解决实际问题 
• 熟悉强化学习的基本原理和模型，如Q-learning，策略梯度， Actor-Critic等 
• 熟悉计算机视觉和图像处理的常用方法 ( 物体检测、跟踪、分割、分类识别等 ) 。
学习能力强，读机器学习、计算机视觉领域的论文易如反掌 
• 有很强的工程能力，精通 C++ 语言以及至少另一种常见编程语言 
• 对计算机架构有深刻的认识，能够开发高性能、实时运行的图像处理软件
• 有发明创造的理想和热情，致力于创造解决实际问题的视觉感知技术 
• 尝试将机器学习和深度学习技术应用于非识别领域。   

优先考虑 
• 发表过 CVPR/ECCV/ICCV/NIPS/ICML 等视觉和 AI 领域会议文章 
• 熟悉图像识别领域的常见工具如OpenCV等 
• 熟悉高性能运算加速工具如 Neon 以及 GPGPU 技术如 GLES，CUDA和OpenCL 等

"
机器学习,20k-40k,宜信,"20k-40k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

岗位要求：
熟悉机器学习相关算法以及各种深度学习模型，能够基于开源架构，快速上手解决业务问题。
1、可以通过tensorflow，keros等框架对现有项目中的图像分类，图像识别部分模块的持续优化，或者开发新的模块
2、在文本分析和挖掘方面，应用深度学习模型，完善自然语言理解，情感分析等相关工作。
3、参与并支持，公司在智能问答领域相关的项目，深度学习方面的工作。

加分项：
+对于卷积神经网络相关算法有深入理解
+有基于主流模型架构根据业务做模型调优和改善的经历和经验

任职资格：
1、数学或者计算机专业，985院校本科及以上学历；
2、掌握计算机视觉和图像处理基本算法，对图像分割、特征提取、分类器识别有较深入研究；有计算机视觉、图像处理、机器学习等方面的项目经历。
3、具有强烈的质量意识，工作认真、细致、有耐心，有良好的团队协作意识 ，乐于接受挑战，思路清晰，善于钻研思考；
4、精通JAVA、Python或其中的一种。具备良好的代码书写规范和文档编写能力；对于图像识别的相关算法能够用计算机语言进行很好的实现。

"
