jobname,money,company_name,p_bot,industry,job_bt
自然语言处理高级研究员,18k-36k,商汤科技,"18k-36k,经验不限,不限",移动互联网 / B轮,"
职位描述：

工作职责:1. 使用最先进的自然语言处理NLP及机器学习技术，结合业务数据情况，提出合理的解决方案；2. 设计线上线下实验方案，与客户沟通，部署整个系统，并完成实验，迭代优化机器学习系统效果。任职资格:1. 自然语言处理，信息检索或机器学习方向博士；2. 扎实的机器学习和数据挖掘基础，在自然语言处理领域有深入研究，熟悉自然语言处理算法，包括Deep Learning, HMMs, CRFs, SVMs, LDA, LSI, MRFs等；3. 熟悉NLP算法的实现，有能力在标准算法的标准上作修改，并进行相关数学推导等；4. 具有扎实的编程基础（熟练使用C++/Python/Shell/Scala等），熟悉机器学习、NLP的大规模生产环境部署；5. 熟悉一个或多个常见的 ML/DL/NLP 开源工具库，熟悉分布式机器学习框架，比如TensorFlow, PyTorch, MxNet；6. 热爱尝试新的算法，新的应用及新的工具；  7. 具有良好的沟通表达能力，具备较强的团队合作意识。加分项：1. 在ACL、NAACL、EMNLP、TACL等学术会议或期刊上发表过相关论文；2. 有以下NLP方向的项目经验，word/paragraph/document embedding, ranking, entity/relation extraction, text summarization, semantic search, ontology-aware IR, question answering systems；3. 有近代深度学习相关的NLP方向项目经验，word/paragraph embedding, representation learning, text/sentiment classification, ambiguity disambiguation。

"
NLP/机器学习/数据挖掘/AI科学家,30k-60k,马上金融,"30k-60k,经验5-10年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责：
1.       基于现有业务的文本数据，提升对话系统在多领域、场景下的体验
2.      引进行业顶级专家加入团队
3.      负责自然语言处理相关的工作, 包括但不限于：文本分类、命名实体识别、句法分析、信息抽取、知识库构建、主题词识别、智能问答、语义理解、话题推荐等
4.      从事人工智能领域前沿算法的研发，技术驱动，探索人工智能的创新应用
5.      从具体的场景和问题出发，研发算法系统，产出解决方案
任职要求：
1.      硕士及以上学历，拥有5年以上AI相关的学术研究经历或者AI算法团队管理经验，具有2年以上NLP、智能对话相关工作经验
2.      对数据敏感，善于思考，具备不断发现并解决问题的能力
3.      参加过行业认可的AI相关比赛并获奖者优先
4.      知名大学的AI领域教授、知名AI公司科学家或项目负责人优先
5.      有多篇AI顶会论文或AI相关著作优先

"
自然语言处理专家（研发中心）,15k-25k,焦点科技,"15k-25k,经验3-5年,硕士",电子商务 / 上市公司,"
职位描述：

业务介绍：
研发中心是焦点科技股份有限公司（股票代码：002315）的重要核心部门，主要负责公司各业务方向未来技术的预研，以及当前和业务线的核心技术支撑。主要包含：平台架构、搜索方向（语义分析、大数据量搜索、个性化推荐）、分布式方向（分布式文件系统、大数据量存储检索、分布式通信）、BI方向（云计算、流计算、分布式计算）、即时通讯（音频视频、压缩传输、分布式消息通信）、构建大流量网站技术（缓存命中算法、开源Web服务器优化、负载均衡技术）、用户行为分析等。

岗位职责：
1、负责自然语言技术研究和应用；
2、负责自然语言团队的学习与成长。

岗位要求：
1、硕士以上学历，有扎实的数学基础和机器学习基本理论；
2、精通自然语言处理相关领域的知识与技能，熟悉各种NLP相关算法；
3、在人机交互、智能问答、情感分析、多语言处理等等领域有实际的开发和从业经验者优先；
4、有一定的大数据知识和技术，熟练使用常规数据库、Hadoop集群、Spark等开发工具；
5、熟悉Java，C++，Perl，Python等一种或一种以上编程语言；
6、有相关领域一流实验室或领先公司工作经验者优先。

"
高级自然语言处理研发工程师,7k-14k,腾讯无线大连研发中心,"7k-14k,经验1-3年,本科",移动互联网 / 未融资,"
职位描述：

岗位职责：
1. 自然语言语义分析及应用研发；
2. 充分理解项目目标并能够创造出最优的研发成果；对领域前沿保持跟进，针对需求做出最优选择。
岗位要求：
1. 本科以上学历，自然语言处理专业优先；
2. 两年以上自然语言技术研究相关工作经验；3. 精通自然语言处理基础及相关技术；
4. 至少深度熟悉并应用过一款主流开源自然语言处理项目；
5. 积极主动，有高度责任感，具备很好的沟通能力和团队合作精神；
6. 要求有较强技术研究能力，编程能力，自管理能力。

"
自然语言处理工程师（NLP）,15k-30k,新国都,"15k-30k,经验1-3年,本科","金融,硬件 / 上市公司","
职位描述：


工作职责:
1、针对海量文本内容进行中文分词、语义识别、自动文本聚类和情感分析等文本挖掘的工作；
2、为公司产品加入文本挖掘功能，在实际场景中有效运用成熟的文本挖掘算法，将文本挖掘技术产品化；
3、负责公司多个业务领域的知识图谱构建；
4、参与小组的产品设计讨论，共同讨论和设计产品。

任职要求：
1、自然语言处理、计算机、机器学习相关专业毕业，熟练掌握自然语言处理领域的基础理论和方法，熟悉中文分词、语义分析、文本聚类、情感分析等基础算法和应用；
2、拥有较强编程能力，可以通过编程实现和运用文本挖掘的算法解决实际问题，拥有根据实际情况调整和优化文本挖掘算法的能力，以达到最终的商业目标；
3、3年以上文本挖掘项目经验，有独立研究和实验能力；
4、主动性强，有较强的责任心，积极向上的工作态度，良好的团队协作精神。  

"
NLP/机器学习/数据挖掘/AI科学家,30k-60k,马上金融,"30k-60k,经验5-10年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责：
1.       基于现有业务的文本数据，提升对话系统在多领域、场景下的体验
2.      引进行业顶级专家加入团队
3.      负责自然语言处理相关的工作, 包括但不限于：文本分类、命名实体识别、句法分析、信息抽取、知识库构建、主题词识别、智能问答、语义理解、话题推荐等
4.      从事人工智能领域前沿算法的研发，技术驱动，探索人工智能的创新应用
5.      从具体的场景和问题出发，研发算法系统，产出解决方案
任职要求：
1.      硕士及以上学历，拥有5年以上AI相关的学术研究经历或者AI算法团队管理经验，具有2年以上NLP、智能对话相关工作经验
2.      对数据敏感，善于思考，具备不断发现并解决问题的能力
3.      参加过行业认可的AI相关比赛并获奖者优先
4.      知名大学的AI领域教授、知名AI公司科学家或项目负责人优先
5.      有多篇AI顶会论文或AI相关著作优先

"
资深算法工程师/算法专家-搜索/广告/推荐/NLP方向,20k-40k,爱奇艺,"20k-40k,经验3-5年,本科","广告营销,文化娱乐 / D轮及以上","
职位描述：

岗位职责：
1.       对文字、图片、视频等进行深度内容识别与理解，完成内容的分类、分级以及质量评估，构建娱乐版知识图谱。
2.       负责线上推荐算法的设计与实现，个性化推荐算法模型的设计开发和迭代。
3.       从端到端跟踪算法的实施效果，从多维度分析线上线下数据，不断优化模型并提高推荐效果。
4.       挖掘视频相关特征，优化搜索排序模型；基于用户搜索日志，挖掘用户的搜索意图，提升用户搜索满意度。
5. 追踪推荐、NLP等AI领域的前沿技术，将新技术高效应用于业务分析和智能决策等实际工作中，持续优化技术解决方案。
 
岗位要求：
1.     计算机、数学相关专业本科及以上学历，2年以上AI机器学习、NLP、搜索、广告、推荐算法相关工作经验；
2.     对机器学习算法有较深入的研究和理解，包括LR、SVM、GBDT、DNN、LSTM、RL等；熟悉大数据系统架构和开发框架。
3.     至少精通一门语言, Python/JAVA/Scala，有扎实的代码功底和实战能力。
4. 熟悉常用算法和数据结构，熟悉系统架构和设计模式；
5. 有较强的数据分析和解决问题的能力；组织和沟通能力强，思路清晰，有将复杂问题拆解并实施的能力。

"
算法工程师（NLP方向）,15k-30k,顺网科技,"15k-30k,经验3-5年,硕士","游戏,文化娱乐 / 上市公司","
职位描述：

1、负责利用自然语言处理和机器学习算法对海量文本数据进行挖掘，包括但不限于，文本分词、分类、情感分析、语义理解、文本相关性等；
2、完善和优化算法现有业务中算法；
3、参与推荐系统优化。

任职要求：
1、计算机或相关专业硕士以上学历，具有扎实的数学、计算机科学功底和良好的编程基础；
2、对数据结构和算法设计有深刻理解，掌握C/C++/Java/Python/Scala等至少一门高级编程语言；
3、掌握机器学习常用分类，回归，聚类模型和优化算法；
4、理解自然语言处理常用的算法，如WORD2VEC，CRF，LDA，LSA，SVD等，并有实践经验。

"
NLP研发工程师,15k-30k,iPIN.com,"15k-30k,经验3-5年,硕士",数据服务 / B轮,"
职位描述：

岗位职责：1、中文自然语言处理的研发，包括海量数据挖掘、实体和实体关系抽取、n-gram分析、新词发现、热点发现、分词、句法分析、同义词、纠错等、知识库建设；2、应用机器学习、自然语言处理、分类聚类等技术，针对海量文本数据建模，挖掘潜在商业价值。
任职资格：1、硕士及以上学历，计算机相关专业毕业；2、良好的逻辑思维能力，能够从海量数据中发现有价值的规律；3、熟悉C/C++、Java、Python等编程语言，对数据结构和算法设计有较为深刻的理解；4、熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备多年的实际工作经验；5、优秀的分析和解决问题的能力，对挑战性问题充满激情；6、良好的团队合作精神，较强的沟通能力。
 

"
搜索自然语言处理工程师NLP,40k-60k,新浪微博,"40k-60k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

岗位职责： 1、负责文本信息处理相关工作，包括语义分析、信息抽取、文本挖掘等等
 2、利用数据挖掘/统计学习的理论和方法解决实际问题

 职位要求： 1、熟悉常用的策略算法
 2、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情
 3、具有良好的沟通能力和良好的团队合作精神；
 4、扎实的编码能力与算法基础，熟练使用Linux下的C/C++/脚本语言开发

"
资深NLP算法工程师,25k-50k,京东金融,"25k-50k,经验3-5年,硕士",金融 / 上市公司,"
职位描述：

 工作职责：1、负责自然语言处理、深度学习在海量文本处理及挖掘中的应用，包括财经信息抽取，新闻主题发现，文本相关度模型，知识图谱构建，文本摘要等；2、负责深度学习在机器人对话领域的工作，包括用户问答意图分析，上下文对话理解，知识图谱，任务型/闲聊机器人等.资历要求：1，从事过任务型/闲聊/问答机器人 或 深度学习nlp相关项目，可以独立开展项目工作，有一定的抗压能力；2、熟悉机器学习、自然语言基础算法，有深度学习项目经验者优先；3、熟悉NLP领域一些开源的算法库或工具，比如：tensorflow(keras)，stanfordNLP，NLTK，ApacheOpenNLP，Kaldi,mahout,word2vec等；4、有文本分类，舆情/情感分析、知识图谱，问答系统，自然语言处理、深度学习，人工智能、海量数据处理与挖掘经验优先；5、良好的团队合作精神，较强的沟通能力。

"
高级NLP自然语言处理工程师,15k-30k,久其软件,"15k-30k,经验1-3年,本科","数据服务,分类信息 / 上市公司","
职位描述：

岗位职责：
1、业务查询、任务、问答、闲聊对话机器人训练、优化；
2、知识图谱相关研发，实体、关系的发现与鉴别，深层语义信息解析； 3、词向量研究，CNN/RNN/LSTM/Attention Model训练优化； 4、其他 NLP/NLU/NLG相关技术研发。
 
任职要求：
1、本科以上学历，计算机、人工智能相关专业；
2、二年以上自然语言处理、文本挖掘相关工作经验； 3、良好的算法基础，熟练掌握Java或Python语言；
4、会用HMM、CRF等统计模型，掌握常用机器学习、神经网络算法； 5、积极主动，责任心强，有良好的学习能力和协作精神。

"
NLP研发工程师,25k-35k,PartnerUnite,"25k-35k,经验1-3年,硕士","社交网络,招聘 / 未融资","
职位描述：

工作职责： 
负责文本信息理解，包括但不限于分词，词性标注，NER，关键词提取，摘要，知识图谱构建等
参与产品的设计及讨论，共同完善产品
  
具体职位要求： 
1.    硕士以上学历，计算机或者数学相关专业； 
2.    掌握分词、词性标注、实体识别等基础技术，NLP方面至少1年工作经验； 
3.    对机器学习方法有比较深入的理解,能够在NLP中灵活运用解决问题； 
4.    熟练掌握C++,java,go中的一种，熟悉一门脚本类语言，如python, 具备较强的算法实现能力，熟练的中英文学术文献阅读能力； 
5.    肯于钻研，对解决难题富有激情。

"
高德-NLP/推荐算法/数据挖掘/数据分析/图谱,25k-50k,蚂蚁金服集团,"25k-50k,经验3-5年,本科","金融,移动互联网 / B轮","
职位描述：

搜索部-NLP算法/推荐算法/数据挖掘/数据分析/数据图谱-多HC-P6-P9 

方向一：NLP算法专家（P6-P9, HC不限）
岗位描述：
1. 参与/负责下一代LBS智能搜索的自然语言理解、人工智能方向的技术研发。 
2. 参与/负责智能问答、交互的研发，探索非结构化文本理解、知识抽取、对话决策管理、逻辑推理等前沿技术问题的实用化解决方案。 
3. 结合亿级用户的搜索和推荐场景，应用NLP、AI、ML技术解决实际问题。
岗位要求：
1. 对数据有敏感的分析能力，能设计合理的效果评价指标，并制定相应的规划 
2. 精通C/C++/python语言，对算法和数据结构有深入研究 
3. 熟悉nlp方向的基本技术，对nlp方向有整体认知。 
4. 掌握机器学习相关知识，有深度学习NLP算法相关经验优先。 
5. 在LBS，搜索等领域有相关经验者优先

方向二：推荐算法资深工程师／专家（P6-P9，HC不限）
岗位描述：
1. 参与/负责地图的个性化的推荐排序 
2. 参与/负责亿级别的用户画像，位置画像及知识库建设 
岗位要求：
1. 对数据有敏感的分析能力，能设计合理的效果评价指标，并制定相应的规划 
2. 熟悉常见的分类，聚类，LTR，深度学习等机器学习算法，有推荐领域相关经验
3. 熟练使用C、C++ /Python 
4. 熟悉Linux/Unix 环境开发经验，有hadoop/spark等大数据平台工作经验 
5. 有LBS和搜索相关工作经验优先 
6. 有用户画像，知识库建设相关工作经验者优先

方向三：数据挖掘专家（P6-P9，HC不限）
岗位描述：
• 能够熟练使用ODPS、Hadoop实现大数据挖掘和统计工作； 
• 能够基于地图积累的大数据，为了业务目标，完成数据清洗、样本去噪、特征选取分析、模型建立和预估实现等整个流程； 
• 对地图和导航具有一定的看法，能够从问题中提取优化点和工作内容，配合部门目标高效开展工作； 
• 使用阿里大数据平台和算法工具完成模型的工程化，并与业务部门沟通合作，将数据模型应用于实际业务；
岗位要求：
• 数据挖掘理论基础，包括回归、决策树、SVM、朴素贝叶斯、神经网络、k-means、PLSA\LDA\HMM等常用算法的适用场景、优点、缺点以及弥补办法 
• 具有包含上述2种以上的模型算法的项目实践经验 
• 熟练掌握Hive\SQL，开展项目工作 
• JAVA\C++\python 至少熟练掌握一种编程语言 
• 数据掘项目经验丰富，在挖掘模型应用上有成功案例，对数据挖掘方法论有深刻理解，能深入分析、定位业务问题，利用挖掘模型解决 
• 熟悉Hadoop、Hive、流式计算、实时计算等大数据相关技术者优先 
• 具有统计理论知识者优先

方向四：数据分析挖掘专家（P6-P9，HC不限）
岗位描述：
1. 负责高德海量日志进行数据统计与分析，为搜索推荐产品策略优化迭代提供强有力的数据支持。
2. 负责搜索推荐相关数据分析指标体系建设和探索。小流量、数据分析 指标分析：反应线上用户使用情况分析 
岗位要求：
1、大学本科及以上，计算机相关专业，3年及以上数据相关从业开发经验。 
2、熟悉常用的MR，hive等数据平台的使用，熟悉常用大数据处理、挖掘、BI分析等技能 
3、熟悉linux平台，精通c++/java/python等高级及脚本语言的一种或多种，对数据挖掘算法有较强的实现能力 
4、对搜索领域、地图领域产品形态有相关经验者优先


方向五：数据图谱资深工程师／专家（P6-P9，HC不限）
岗位描述：
1. 参与/负责下一代LBS智能搜索的POI数据挖掘基础建设。
2. 参与／负责搭建地理位置场景的POI图谱建设，包括POI属性和标签挖掘，以及POI之间关系挖掘。
岗位要求：
1.对数据挖掘和NLP算法有深刻的了解 
2.在用户画像和用户分析领域有较强工作经验 
3.熟悉C/C++语言和数据结构，编程基本功扎实 
4.具备机器学习&深度学习经验者优先 
5.具有优秀的分析和解决实际问题的能力和态度，有良好的团队合作意识


"
NLP算法专家,20k-40k,阿里巴巴IoT事业部,"20k-40k,经验1-3年,硕士",移动互联网 / 上市公司,"
职位描述：

岗位描述:
该职位将整体负责阿里云物联网事业部自然语言理解研究和开发（NLP）、自然语言的语义理解，为智慧家庭、智慧城市、智慧工业打造全新的自然语言交互体验。主要的工作为：1、基于对话上下文的spoken language的用户意图理解；2、实体纠错，意图泛化等研究和开发；3、对话管理模型和引擎的研究和开发。
岗位要求:
1、相关领域2年及以上的研发经验；2、自然语言处理、文本挖掘、机器学习、模式识别等相关专业的硕士/博士，在该领域有很好的技术积累；3、扎实的算法基础：熟悉算法相关理论，算法原理和机器学习基本理论，具备扎实良好的数学基础；4、精通自然语言处理相关领域的知识与技能；5、在人工智能领域有一定的积累，能够从复杂的业务场景中进行算法选型、算法优化以及不断提升效果，并且能够真正应用在商业环境，成为商业智能的驱动者；6、熟悉人工智能领域前沿技术，例如深度学习，对人工智能领域在学术界以及工业界有前瞻性，对未来三到五年该领域的方向有清晰的认识和把握 ；7、java/C++/Python基础扎实；8、在人机交互、智能问答、文本检索、多语言处理等等领域有实际的开发和从业经验者优先。

"
高级自然语言处理算法工程师,20k-40k,减约,"20k-40k,经验3-5年,硕士","移动互联网,医疗健康 / A轮","
职位描述：

工作职责:
1.实现NLP在健康垂直领域的对话系统、推荐系统、知识图谱等方向上的应用；
2.利用DL、NLP技术解决产品问题；
3.研究自然语言处理领域的前沿技术。
 
任职要求:
1.计算机、信息与信号处理、通信、数学等相关专业硕士或博士学历，博士优先；
2.有NLP/NLU、文本挖掘、机器学习、深度学习等相关领域的研究背景，对CNN，RNN有深刻理解；
3.在语义分析、知识图谱、对话系统等方面有丰富的工程实战经验者优先；
4.熟悉Java/c++/c/python等一门或多门编程语言；
5.精通tensorflow/torch/caffe等一种或多种深度学习框架；
6.具备良好的英文文献检索与阅读能力；
7.了解NLP等领域的前沿方向与研究动向。

"
NLP算法工程师,20k-35k,51信用卡管家,"20k-35k,经验3-5年,本科","金融,数据服务 / C轮","
职位描述：

岗位职责：
1. 分析公司海量文本数据，包括用户资料、信用卡账单等，为公司反欺诈提供有效的模型和特征 
2. NLP技术研发及前沿算法跟踪，根据产品需求完成技术转化，推动业务发展。

任职要求：
1.  计算机相关专业，硕士以上学历，有NLP实际项目经验尤佳
2.  熟悉基于统计和句法/语法分析的自然处理方法，包括分词、词性标注、命名实体识别、依存句法分析、文本分类、文本检索、Deep Learning在NLP领域中的应用等等；
3.  在人工智能领域有一定的积累，能够从复杂的业务场景中进行算法选型、算法优化以及不断提升效果，并能真正应用在商业环境；
4.  具有较强编程能力（C++/Java），熟练使用至少一种脚本语言（python/shell等），熟悉hadoop、spark框架者尤佳；
5.  学习能力强，能独立分析并解决问题

"
自然语言处理工程师,10k-20k,大麦电商,"10k-20k,经验3-5年,本科","电子商务,企业服务 / 天使轮","
职位描述：

使用自然语言处理，信息检索，机器学习等技术研发中文NLP相关产品系统。 

工作内容：
1、NLP基础工具研发，包括命名实体识别、词性标注、语义分析、情感分析、文本摘要、主题发现、文本相似度等； 
2、构建相关行业知识图谱； 
3、参与NLP相关产品系统，如智能问答和智能聊天机器人的设计与研发； 
4、关注行业前沿技术，并对产品提出改进建议，对现有技术方案进行演进；

任职资格：
1、本科以上学历，计算机相关专业； 
2、优秀的编程能力，熟练使用Java/Python等，熟悉常见数据结构和算法； 
3、熟练掌握自然语言处理领域的基础理论和方法，并有2年以上的相关研究或项目经验； 
4、有基于生成式seq2seq、基于检索式对话系统研发经验者优先； 
5、对word2vec，CNN，LSTM, GRU等方法的原理有深入了解； 
6、有深度学习相关经验，熟悉常用的深度学习框架（如TensorFlow、 Caffe、Theano、dl4j等）者优先。

"
自然语言处理工程师（NLP）,30k-60k,网易,"30k-60k,经验3-5年,硕士","电子商务,移动互联网 / 上市公司","
职位描述：

岗位职责：1.负责自然语言处理算法的研究、开发和优化；2.推动自然语言处理技术在AI应用场景中（新闻推荐等）的落地；能力要求：1.熟练掌握自然语言处理领域的基础理论和方法，并对NLP有完整系统的认识；2.熟悉NLP领域当前热点和前沿技术；3.有独立研究和实验能力，具备较强的算法实现能力，熟练掌握基础编程技术;4.对创新和挑战的工作有激情，具备优秀的分析、解决问题的能力
5.全球顶级名校计算机科学、机器学习、人工智能等专业毕业，博士优先；  
6.精通至少一种技术语言，包括但不限于java、C/C++、C#、python等； 

"
