jobname,money,company_name,p_bot,industry,job_bt
算法软件工程师,30k-60k,Aibee,"30k-60k,经验1-3年,本科","移动互联网,企业服务 / 天使轮","
职位描述：

算法软件工程师

工作职责

负责计算机视觉、语音识别、自然语言理解、大数据分析、深度学习相关平台，SDK的架构设计、开发及优化；
参与算法的设计研发，负责底层算法的工程化、封装、优化等；
负责项目整体方案的集成，跨平台部署及性能优化。

 
任职要求

熟练掌握C/C++、Python、Shell编程；
熟练掌握Linux、Windows、Android、iOS平台中至少一个上的程序开发流程；
了解基本算法原理，了解深度学习的基本原理；
熟悉至少一种深度学习工具，如Caffe、Mxnet、TensorFlow、PyTorch、PaddlePaddle等；
熟悉X86、ARM平台SIMD（Neon, SSE）优化技术；
熟悉CUDA编程、CUDNN，或TensorRT，有深度学习相关研发经验者优先。

 
Algorithm Software Engineer

Responsibilities

Develop, deploy and optimize algorithms for applications, including but not limited to computer vision, speech recognition, natural language understanding, big data analysis and deep learning;
Responsible for the overall project integration, cross-platform deployment and performance optimization.

 
Requirements

Proficiency in C / C++, Python and Shell programming;
Proficiency in program development process on at least one of Linux, Windows, Android or iOS platforms;
Familiar with at least one deep learning framework, such as Caffe, Mxnet, TensorFlow, PyTorch, PaddlePaddle, etc.;
Familiar with SIMD (Neon, SSE) optimization technology on X86 and ARM platform;
Knowledge of parallel computing, CUDA, CUDNN, TensorRT is a plus.


"
算法工程师,15k-30k,中诚信征信,"15k-30k,经验1-3年,本科","移动互联网,金融 / 不需要融资","
职位描述：

岗位职责：
1）负责信贷业务数据处理、变量加工和建模等工作；
2）负责机器学习、深度学习领域的算法模型研究工作；
3）负责机器学习平台项目的技术研发，根据业务需求对相关工具、算法进行稳定性和性能优化。 
 
任职要求：
1）985硕士及以上学历，数学、统计、计算机等相关专业均可，理论基础好；；
2）熟悉常用的机器学习算法，如随机森林，GBDT，聚类等；
3）熟练掌握python编程语言，代码能力强，熟悉Java者优先录用；；
4）熟悉Hive、HBase、Storm、Spark等开源平台，有丰富的工程项目经验；
5. 熟悉神经网络、深度学习，有相关工作经验者优先。

公司简介：（ http://www.ccxcredit.com.cn/） 
    中诚信征信有限公司（简称“中诚信征信”）隶属于中诚信集团。在企业征信、个人征信、商业信息服务、市场调研咨询等领域，拥有十余年的丰富经验。公司始终坚守中立、客观、公正的理念，秉持专业、诚信、严谨的操守，做市场认可的独立第三方征信机构。    中诚信征信于 2014 年 6 月，率先获得全国企业征信业务经营备案资质，并于 2015 年 1 月，成为首批获准开展个人征信业务准备工作的独立第三方征信机构。作为第一批央行获得批准开展个人征信准备工作的民间征信机构，中诚信征信在商业利益驱动以外，希望能通过市场化行为和生活化应用让更多的人更好的了解个人信用的价值，促进我国社会化信用体系建设良性发展。
我们的优势 
 底蕴：隶属于中国最大的信用管理集团--中国诚信集团。
 资质：中国第一张企业征信牌照、首批个人征信准备工作牌照。
 专业：十余年征信行业领导者，持续专注于征信技术的研发。
 客观：坚持独立第三方定位，秉持客观中立原则。
 全面：线上与线下征信相结合，涵盖标准化与定制化服务。
 创新：中国首批互联网大数据征信的践行者。
我们的福利：
    我们不仅为员工提供优厚的福利保障，还致力于打造轻松、愉快的团队环境：
——按国家标准缴纳社保、公积金；
——年度14-15薪；
——扁平化管理，平易近人的领导团队；
——丰富的内、外部培训分享平台；
——每周五4点半下班，开启各类丰富有趣的团建活动；
——弹性的工作时间；
——免费午餐，更有多重美味的零食供以选择；
——位于东二环环境优美的独立四合院，紧邻地铁5、6号线东四站。

"
算法工程师,18k-36k,新浪网,"18k-36k,经验不限,本科",文化娱乐 / 上市公司,"
职位描述：

招聘职位：新浪移动-广告算法工程师
如果能成为我们的一员，你将承担如下职责：
利用新浪的海量资讯、用户行为数据优势，利用深度学习等技术，设计与研发针对新浪移动端亿级用户的广告投放算法策略，通过CTR、CVR优化，提升品牌广告和效果广告收入
开发和建设新浪移动商业程序化创意平台，探索程序化创意优化算法，在创意层面实现个性化、智能化、原生化，降低广告主创意制作成本，提升用户使用体验
探索与解决广告变现领域任何可能的前沿核心问题
成功加入我们，你将在如下方面得到提升：
在技术上，利用前沿的机器学习和深度学习算法，解决真正的大数据问题，参与并掌握从目标定义、算法设计，再到实施上线、效果评估、迭代优化的完整流程
在算法效果上的点滴提升，在新浪移动亿级用户的放大效应下，都会对收入和用户体验带来巨大影响，你将亲身体会到算法模型在商业产品上的巨大威力
在团队方面，如果你是一名新手，将与具有丰富经验和深度理论功底的顶尖工程师并肩战斗，在算法策略和商业产品开发方面飞速成长；如果你是一名富有商业算法模型经验的老司机，我们将为你配备独立的团队，攻克商业变现领域的算法难题
如果有意愿加入我们团队，我们希望您具备以下要求中至少三项：
对常见机器学习算法和深度学习算法做到深刻理解并具备一年以上实战经验，解决过实际的业务问题
至少熟练使用并深入理解一种机器学习开源工具，如果是自行研发的工具包则更好
具备较强的逻辑推理和问题分析能力，擅长效果优化类的trouble shooting
具备商业变现相关研发经验并产生了实际的商业影响，例如收入提升、点击率提升等
擅长从实际问题中总结数据规律并定义优化目标，能够把实际问题的解决方案进行量化评估

"
算法工程师,15k-25k,北京永安,"15k-25k,经验3-5年,本科","移动互联网,硬件 / 未融资","
职位描述：

【工作职责】
（1）自组织定位网络硬件以及算法的研发；
（2）tof,tdoa,时间同步算法研究及实现；
（3）卡尔曼、粒子滤波等算法研究及实现；
（4）惯导算法研究及实现；
（5）协同定位：蓝牙、uwb、gps、惯导定位研究及实现；
【任职要求】
（1）熟悉工作职责内提及各种算法，有团队意识，责任心强，良好的沟通能力，极强的学习能力; 
（2）三年以上工作经验，有相关领域工作经验者优先；
（3）为通信、计算机、电子、自动控制等相关专业; 
（4）具有机器学习算法、人工智能算法相关工作经验优先；
（5）加分项：具有优秀的英语读写能力，能够熟练阅读、撰写英文文档，技术文章; 发表过室内定位相关论文者优先；

"
高级算法工程师,30k-50k,趣头条,"30k-50k,经验3-5年,硕士",移动互联网 / 不需要融资,"
职位描述：

岗位职责：
1. 改进产品的资讯内容推荐系统，优化用户的阅读体验;
2. 分析基础数据，挖掘用户兴趣、文章价值，增强推荐系统的预测能力;
3. 负责内容推荐算法和基础框架的选型及搭建，负责团队人才的培养;
 
岗位要求
1、5年以上互联网推荐算法领域实践，对推荐系统中相关性及相关算法设计、实现有较深的经验与理解；
2、熟悉最优化的基础理论，能够将业务问题转化成相关的优化问题并求解，深刻理解并独立实现过相关算法（回归、决策树、分类问题、深度神经网络、图模型，概率统计，最优化方法等）
3、对机器学习算法，分布式迭代程序的设计有深刻的理解和丰富的实战经验
4、良好的业务理解能力和逻辑思维能力，能够从海量数据中发现关键特征，有很强的系统设计和架构能力，出色的问题分析及解决能力
5、较强的团队及项目管理能力及沟通能力，能有效设定阶段性目标，并带领团队有序推进；

"
算法工程师--智能调度,25k-50k,滴滴出行,"25k-50k,经验不限,本科",移动互联网 / 不需要融资,"
职位描述：

岗位职责：
1. 利用机器学习技术（如深度学习）对海量的供需数据进行合理的建模，预测未来一段时间（如未来30分钟）每个局部区域的供需情况，从而为运力调度提供决策支持。
2. 设计并实现运力调度算法，从而解决供需不平衡问题，提高平台的交易效率，包括调度、拼车导流，司机智能补贴，热力图，奖励地图等。
3. 与业务部门进行需求讨论，对业务问题进行建模（建模成优化问题、机器学习问题等）。
任职资格：
1、计算机或数学相关专业毕业，有扎实的数据结构和算法基础，或者有较好的数学功底
2、编程基础扎实，熟练使用至少一种常用的编程语言，包括但不限于：C/C++、Python、Scala、Go、Java
3、在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验，包括LR、GBDT、XGBoost、Reinforcement Learning、Deep Learning
4、有学习热情，关注业界前沿技术，洞悉人工智能国际会议研究动态，不断提升自己在机器学习、运筹优化、机制设计、数理统计等方向的能力
* 有分布式机器学习和数据分析经验的优先，在人工智能相关顶级会议有论文发表者优先，编程能力杰出者优先，有大型系统架构设计和实践经验者优先

"
算法工程师,18k-36k,京东金融,"18k-36k,经验1-3年,硕士",金融 / 上市公司,"
职位描述：

岗位职责：
1. 参与金融客户的联合建模项目，能独立完成从数据处理、特征工程、算法实现的全套流程；
2. 形成算法积累，参与平台类产品风控模型的研发。

岗位要求：
1. 统招全日制硕士及以上学历，数学、统计、计算机等专业；
2. 一年以上金融行业风控建模项目经验；
3. 扎实的理论和算法基础，深刻理解常用的机器学习模型（LR/SVM/RF/GBDT等），能够明确建模目标并且提出相应的解决方案；
4. 熟悉使用SQL，至少掌握一门编程语言和快速编码能力（Python、R、Scala等）；
5. 做事严谨踏实，学习能力强，有一定的独立思考和沟通能力。

加分项：
1. 参加过Kaggle、KDD Cup等竞赛且排名靠前，或者国内外期刊会议发表论文；
2. 具有深度学习算法在金融行业的应用经验（BP、CNN、RNN等）。

"
算法工程师,20k-40k,灵智优诺,"20k-40k,经验1-3年,本科","移动互联网,金融 / A轮","
职位描述：

岗位职责：
1、负责保险垂直领域知识图谱的构建
2、负责保险垂直领域智能对话技术的算法设计、实现和优化
3、负责检索、个性化推荐相关算法的开发和改进优化
4、参与业务过程中的各项智能化优化

任职要求：
1、计算机相关专业硕士以上学历
2、具备优秀的算法基础能力，以及良好的代码能力
3、相关领域1年以上工作经验，对相关的模型算法有一定的了解
4、有机器学习，深度学习相关背景者优先
5、做过搜索、推荐系统，机器翻译、知识图谱、智能交互其中之一的相关开发者优先

"
算法工程师,15k-30k,易成北京,"15k-30k,经验3-5年,本科","移动互联网,硬件 / 未融资","
职位描述：

1.    融合多传感器感知和定位数据，研发规划算法，负责决策与规划算法的开发、调试与测试；
2.    全路径规划技术的研发，包括：路径规划，自主反充，分区处理，自主避障，自主脱困等；
3.    算法的移植和产品化，实现智能全路径规划
任职要求：
1、自动化、计算机、信息、传感器等相关专业本科及以上学历,；3年工作经验；
2、具有机器人决策与路径规划经验、轮式纵横向控制工作经历优先；
3、熟悉Linux和ROS，熟悉ROS下机器人系统的设计开发；
4、熟悉C、C++、Python编程和常用数据结构算法；
5、具备良好的逻辑沟通能力和解决实际问题的能力。
6、具有较强的快速学习、分析能力和创新意识，具有良好团队合作精神能力； 

"
算法工程师,25k-50k,小红书,"25k-50k,经验1-3年,硕士","生活服务,电子商务 / C轮","
职位描述：

小红书是一家专注于社交电商，并且形成了社区-电商闭环，每天Feed流十亿量级，MAU千万级别。
    2016年3月 C轮 腾讯领投1亿美金，当时估值十亿美金；经历这两年的发展，相关数据已经增长几十倍，并且已经形成清晰的商业闭环。
    我们已经在北京建立研发中心，发力视频、基础架构、广告/推荐/搜索等业务以及一些创新产品，包括搭建移动端技术产品团队(iOS开发，Android开发，视频产品经理等)、基础架构(基础服务系统，数据库中间件，数据平台实时/离线计算等)、包括搭建广告/推荐/搜索 等业务。

欢迎加入我们一起战斗。

职位职责： 
1、对海量文本和图像进行深度分析，基于文本、图像、视频、用户行为日志等多维度数据进行数据挖掘，构建基础推荐服务，改善用户体验。
2、学习NLP、图像视频领域的先进技术并开展相关研发工作。

职位要求： 
1、熟悉Linux开发环境，良好的系统编程、数据结构、算法基础、系统设计能力。
2、熟悉数据挖掘、NLP、机器学习的理论基础。
3、乐于挑战没有明显答案的问题，快速理解业务场景，从具体问题中抽象出通用的解决方案。
4、有实际的大规模分布式系统相关工作经历优先。
5、有 Hadoop 相关系统使用和开发经验优先，e.g. HBase, Hive, Yarn/Mesos, Spark/Storm, Drill/Presto, etc.
6、有海量数据挖掘、深度学习、用户画像、知识图谱研发经验优先；

"
算法工程师,25k-35k,万集科技,"25k-35k,经验3-5年,硕士",硬件 / 上市公司,"
职位描述：

岗位职责：
1、激光雷达数据的采集、处理及标定；
2、研发基于三维激光雷达的特征提取算法；
3、负责研发基于激光雷达的SLAM算法。

任职要求：
1、熟练掌握C/C++/Matlab/python等常用编程语言，熟悉Linux；硕士及以上学历，3年以上工作经验
2、具有基于激光雷达的点云算法研发经验；熟悉环境感知、信息融合、定位、路径规划、SLAM等一个或多个方向的常用算法；
3、熟悉caffe、theano、tensorflow、torch其中至少一种；
4、熟悉模式识别、机器学习的常用算法（例如SVM/AdaBoost、决策树、随机森林、PCA、KNN等），有相关项目经历；
5、熟悉ROS系统框架及有ROS开发经验优先；
6、无人驾驶挑战比赛者优先，有激光雷达与相机/IMU之间标定经验者优先。

"
软件开发工程师（算法实现方向）,20k-40k,地平线机器人,"20k-40k,经验不限,不限","移动互联网,硬件 / C轮","
职位描述：

工作职责:1. 多传感器（摄像头）融合开发；2. 多目标跟踪算法优化；3. 传感器感知数据结构化。任职资格:1. 熟练掌握C/C++语言编程，对数据结构和算法设计有较为深刻的理解；2. 具有算法在嵌入式设备上的高效实现的相关经验；3. 对机器学习、图像相关的技术有一定的了解，具有图像相关应用的从业经验；熟悉各种跟踪算法及其优化者优先；4. 熟悉曲线曲面相关算法者优先；5. 了解单目/多目视觉原理及其标定方法者优先；6. 有强烈的责任心，良好的沟通能力，良好的团队合作精神。

"
算法工程师,18k-30k,透彻影像,"18k-30k,经验3-5年,硕士","医疗健康,数据服务 / 天使轮","
职位描述：

岗位职责：

负责基于TensorFlow的算法开发和迭代;
构建模型实现、调优和上线的Pipeline;
理解Tensorflow源码，对接开源社区。

任职要求：

熟练掌握C++或者Python;
熟悉Linux;
熟悉Tensorflow;
对数据结构和算法设计有较为深刻的理解;
良好的英语水平，快速阅读并理解国内外相关领域文献;
有大数据/分布式系统/人工智能之一方面的经验者优先;
参与过优秀开源项目者优先。


"
算法工程师,15k-30k,优纳,"15k-30k,经验1-3年,硕士",其他 / 未融资,"
职位描述：

岗位职责：
1.负责事业部相关检测设备的检测模块开发；
2.负责事业部相关检测模组的检测模块开发；
3.负责基于图像的图像处理、检测算法和识别算法的设计、开发，代码调试；包含设备现场的调试工作；
4.参与较复杂的图像处理、识别算法的实现。
5.完成相关开发的文档撰写，和质量体系要求其他相关文档撰写；
任职要求：
1．计算机、电子、自动化、数学等相关专业毕业，硕士以上学历；
2．有良好的数学基础，熟悉图像处理、模式识别、机器学习、信号处理等方面的基础知识； 
3．具备较强的编程能力，精通 C/C++； 
4．具备良好的团队精神和沟通能力，有较强的逻辑思维能力和学习能力； 
5．具备良好的英文阅读、理解、文字表达能力；
6．有基于图像和视觉技术的定位、识别、测量、检测相关的项目经验的优先；

"
算法工程师/数据科学家/研究科学家,30k-50k,一点资讯,"30k-50k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

工作职责

开发优秀的模型，对公司的业务和决策做出支持。

2. 利用最先进的统计和人工智能理论，提出解决方案，研发一流的具有竞争力的产品。 
3. 人工智能技术的工程化。 
4. 扩展新的技术和业务方向。
任职资格
1.国内外重点大学计算机，数学，统计，运筹学以及相关专业的本科和硕士及以上，博士优先。
2. 扎实的数学基础，特别在概率论和随机过程方面，以及很强的代码能力。 
3 对机器学习，统计等的相关模型和方法有深入了解，在相关领域有项目和工程研发经验。 
4. 对如下至少一个领域有较深理解和研究：贝叶斯统计，CNN, RNN, 强化学习，非参数统计，优化理论，图模型，自然语言处理，时空数据挖掘者优先。 
5. 在国际著名学术期刊和会议，如JMLR, Ann.Stat, ICML, NIPS, ICDM, ICLR等发表过论文者优先。 
6. 有数学建模, ACM及学科竞赛经验者优先。 
 7. 学习能力强，团队协助能力好。

"
