jobname,money,company_name,p_bot,industry,job_bt
语音识别工程师--声学模型方向,10k-20k,普强信息,"10k-20k,经验1-3年,硕士",数据服务 / C轮,"
职位描述：

岗位职责：1、负责语音识别系统的模型训练和解码器开发；2、持续提升语音识别引擎的识别率。任职要求：1、计算机、模式识别、信号处理、机器学习相关专业，统招本科及以上学历；2、语音识别领域研发工作经验 1年及以上；3、熟练掌握C/C++ ，算法和编程基础扎实；4、熟练掌握开源语音识别软件 HTK、 Juicer、 Julius和 Kaldi等系统者更佳；5、优秀的沟通能力、团队协作精神；6、有一定的ASR经验。                             
       


"
语音识别与多轮交互算法科学家/工程师,30k-60k,Aibee,"30k-60k,经验1-3年,本科","移动互联网,企业服务 / 天使轮","
职位描述：

语音识别与多轮交互算法科学家/工程师

工作职责

l  负责语音识别和多轮语音交互算法的研究和实现；
l  语音识别和多轮语音交互技术的跟进与研发;
l  在公司不同产品线上的性能优化。

 
任职要求

l  熟练掌握声学模型，语言模型和语音解码器，或者熟练掌握自然语言理解算法；
l  能够编写高效率的C++程序；
l  至少熟练掌握一种开源语音框架，如Kaldi、HTK、CMU Sphinx；
l  熟悉DNN、RNN、LSTM、CTC等算法；
l  有大公司语音识别或NLP开发经验者优先。

 
Algorithm Scientist/Engineer -- Speech Recognition and Multi-round Dialog

Responsibilities

l  Research, design, implement and optimize algorithms related to speech recognition and multi-round dialog. Perform optimization across different product lines in the company;
l  Track and produce the state-of-the-art research results;
l  Optimize speech recognition and multi-round dialog algorithms and apply to real applications.

 
Requirements

l  Proficiency in acoustic models, language models and audio decoder，or proficiency in natural language understanding algorithms; 
l  Capable of writing efficient C++ programs;
l  Proficiency in at least one of the open source voice frameworks, such as Kaldi, HTK, CMU Sphinx; l  Familiar with DNN, RNN, LSTM, CTC algorithm;l  Experience in vioce recognition or NLP in large-scale companies is a plus. 

 

"
语音识别工程师-中国-00507,15k-30k,出门问问,"15k-30k,经验1-3年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：1.负责语音识别相关新产品的可行性研究，技术方案选型，以及POC的原型开发；2.与语音识别算法团队紧密合作，负责领域内语音识别模型的定制与优化，提供领域领先的语音识别服务。

必备条件：1.扎实的java基础，熟悉java web开发，熟悉restful服务的设计开发；2.熟练使用Python等脚本语言进行数据处理；3.对传统机器学习算法(SVM/RF/GBDT/LR等)，和深度学习算法（LSTM/CNN等）有一定的理解，有过相关的模型优化经验。加分项：1.有语言识别相关项目开发经验；2.熟练使用C++；3.工程经验丰富。

"
语音识别算法工程师,20k-40k,INK 银客集团,"20k-40k,经验3-5年,本科","移动互联网,金融 / C轮","
职位描述：

岗位职责：
1.负责语音识别相关算法的研究与开发，如语音前端处理、声学模型训练、语言模型训练、构图、解码器；跟踪国内外最新的语音识别相关先进技术；
2.跟踪国内外最新的语音识别相关先进技术；
3.配合产品部门完成一些接口工作。

任职要求：
1.信号处理、计算机、电子信息、自动化等相关专业硕士以上学历；985/211学校毕业
2.有机器学习算法研究背景经验，对语音识别有较深入理解；在信号处理、声学建模、语言建模、解码器等一个或多个方面有较深入研究；有实用语音识别系统开发经验者尤佳，
3.熟练掌握至少一种编程语言(C/C++、Java、Python、Scala、R)
4.有语音信号增强、降噪、VAD、说话人分离经验者优先；
5. 具有良好的沟通能力，和良好的团队合作精神。

"
语音识别及交互项目经理(J171122037),20k-40k,滴滴出行,"20k-40k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

        岗位职责
1、推动语音识别及交互的项目的落地和执行，按期完成项目落地
2、梳理和调动内外部资源，保证项目平稳进行
3、跟进语音识别及交互的项目的进展，搭建项目的管理流程，梳理流程中的问题点和解决方案

岗位要求：
1、5年以上项目管理经验
2、具备单个项目的全流程管理经验，
3、较强的内部协调能力和沟通能力
4、结构化思维强，能够根据关键点搭建项目框架
5、拥有风险意识，能够规避项目风险
6、有语音及交互相关经验的优先


"
语音识别,15k-30k,Udesk－企业级智能客服平台,"15k-30k,经验1-3年,硕士",其他 / B轮,"
职位描述：

职位职责： 
1、结合公司产品的语音识别系统开发，负责GMM、HMM、DNN等相关工作； 
2、跟踪国内外语言识别技术的发展，保持技术先进性。 

职位要求： 
1、拥有计算机或相关专业的硕士或博士学位，1年以上语音识别工作经验； 
2、熟悉语音识别技术，包括GMM、HMM、DNN等常用技术； 
3、熟练掌握Kaldi，SRiLM，RNNLM，TensorFlow等社区开源工具中的一种及以上； 
4、熟悉语言信号处理者优先，包括降噪，VAD，音频特征提取等； 
5、精通C/C++，Python，Shell编程语言，对数据结构和算法设计有深刻理解；

职位亮点：
Udesk是国内领先的企业级智能客服平台，拥有数千家企业用户，为企业提供了一套集智能问答、即时通讯、VoIP、工单、知识库、数据分析为一体的完整的客服系统解决方案。
Udesk知名客户有海底捞、星巴克、凯撒旅游、中青旅耀悦、金山WPS、每日优鲜、58转转、宝洁等。覆盖了餐饮、本地生活、旅游、O2O、企业服务等行业。
Udesk于2016年6月完成B轮1亿人民币融资，投资方为君联资本、DCM。公司收入增长迅速，有大量的付费用户并开始盈利。
Udesk前端用Ember.js，后台用Java、Ruby、Go。日接口调用量超过200,000,000次。

"
语音识别/语音合成/语音技术研究员,20k-35k,东芝(中国)有限公司,"20k-35k,经验3-5年,硕士","移动互联网,企业服务 / 上市公司","
职位描述：

工作职责:
1.研究与优化语音识别/合成性能
2.大词汇量连续语音识别/合成系统的开发
3.基于海量数据的模型训练及自适应算法研究（DNN,RNN,CNN,HMM）
4.跟踪国内外最新的语音识别或语音合成相关的先进技术，提出改善现有引擎精度的新方法
5.对语音团队进行管理，带领团队实现提出的目标
职位要求:
1.  信号与信息处理、模式识别与智能系统以及计算机等相关专业，博士或硕士学历
2.  良好的 C/C++编程能力，熟悉perl 或者python 等脚本语言
3.  熟悉语音识别/模式识别/神经网络/信号处理等相关算法，了解语音识别的各模块关键技术
4.  良好的沟通和管理能力，有团队管理经验优先
5.  英语良好

"
语音识别工程师,30k-50k,roobo,"30k-50k,经验3-5年,硕士",移动互联网 / B轮,"
职位描述：

工作职责：
1、语音识别相关模块核心算法的研发和实现；2、公司业务相关语音识别产品的开发。
工作要求：
1、硕士以上学历，计算机软件或相关专业，有大型系统工程经验者优先；2、熟练使用C++/Python／Bash script语言；3、有语音识别，自然语言处理，机器学习背景优先考虑；4、有深度学习研发经历，熟悉Caffe/Torch/TensorFlow等深度学习框架者优先考虑；5、较强的学习、分析问题的能力，良好的团队合作意识与跨部门沟通的能力。

"
MIG15-语音识别算法研究员,18k-36k,腾讯,"18k-36k,经验5-10年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：


工作职责：
1、面向语音识别的声学模型、语言模型的数据准备、模型训练和解码器性能优化。
2、跟踪国内外最新的语音识别相关先进技术；
3、配合产品部门完成一些接口工作。
   


工作要求：
1、计算机、自动化、信号处理等相关专业硕士以上学历，博士优先；
2、具备较强的信号处理、语音识别、语音合成、模式识别、自然语言理解等领域研究背景
3、对语音识别的理解深入，具有模式识别专业知识，精通信号处理、语音识别核心算法；了解国内外语音识别技术的发展状况
4、编程能力(C/C++)强，有语音相关实用系统（不含演示系统）三年以上研发经验；
5、具备良好的策划项目、推进执行项目的能力，在A类会议或者A类期刊发表过相关领域论文者优先,有带研发团队经验者优先。
   


"
语音识别技术开发和应用工程师,18K-31K,机器学习,"18K-31K,经验3-5年,不限",移动互联网 / 不需要融资,"
职位描述：

寻找语音识别工程师 ：
（1）部署语音识别产品
（2）在成熟架构上调节 

"
高级语音识别研究员,16k-28k,联想集团,"16k-28k,经验1-3年,硕士","移动互联网,数据服务 / 上市公司","
职位描述：

Position Description:      
1. 语音识别技术的研发；
2. 针对垂直场景的语音识别语义优化
Position Requirements:  
1. 熟悉语音处理的基本流程和相关算法；熟悉深度学习相关算法
2. 熟悉音频特征提取、声学模型、语言模型等语音识别的关键算法
3. 熟练使用至少一种开发语言，比如Java, python, C++等
语音处理、计算语言学、机器学习等相关专业；硕士及以上学历，工作2年以上

"
语音识别解码器,25k-50k,猎户星空,"25k-50k,经验不限,硕士","移动互联网,硬件 / A轮","
职位描述：

工作职责： 
1. 负责语音识别解码器的开发和优化； 
2. 熟悉WFST解码图的构建原理；
3. 配合产品部门开发一些面向用户的产品。
能力要求： 
1. 计算机，EE或相关专业优秀本科生，硕士及以上学历，有良好的科研能力 ；
2. 自己独立实现过语音识别解码器 ；
3. 数据结构和算法基础扎实 ；
4. 精通C++开发 ；
5. 熟悉Kaldi者优先。

"
语音识别研发工程师(J12431),20k-40k,滴滴出行,"20k-40k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：


工作职责：岗位职责：1、从事人工智能、语音识别算法、语音识别引擎以及相关产品开发任职资格： 岗位要求：1、本科及以上学位 2、熟悉机器学习相关算法3、熟悉语音识别声学模型、语言模型、解码器有一定了解，有相关经验者优先4、熟悉和掌握CC＋＋ 和脚本语言编程(如Shell, Python, Perl, Lua等)              5、具有良好的沟通能力，和良好的团队合作精神

"
语音识别工程师-语言模型方向,15k-25k,普强信息,"15k-25k,经验1-3年,本科",数据服务 / C轮,"
职位描述：

岗位职责：
1、 负责金融、保险、车载行业语言模型优；
2、 负责语音识别文法解析；
3、 负责处理语音识别系统的语言模型训练及优化。

任职要求:
1、 计算机、模式识别、数学相关专业，本科及以上学历；
2、 一年以上工作经验(有分词、检索、文本分类相关实习经历的应届生亦可）；
3、 熟练掌握C/C++ ，编程能力强；
4、 了解常用的算法和数据结构；
5、 熟练掌握Linux系统和Shell；
6、 熟练掌握Python或Perl等脚本语言；
7、 有金融、保险和车载相关工作经验的优先考虑；
8、 了解语音识别原理、有相关自然语言处理经验更佳；
9、 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；
10、 具有良好的沟通能力和良好的团队合作精神。

"
语音识别测评工程师,15k-30k,智课网,"15k-30k,经验3-5年,本科","移动互联网,教育 / B轮","
职位描述：

工作职责：
负责语音识别和语音评测相关算法的优化和研究。职位资格：1. 良好的编程基础，熟悉一种或者几种编程语言；2. 了解语音识别的各模块关键技术，从事过语音识别声学建模技术研究，有解码器相关理论基础及实践经验；3. 熟悉语音识别/模式识别/神经网络/信号处理等相关算法；4. 从事过语音识别（ASR）或语音评测相关算法的优化和研究；5. 熟悉Linux/Unix平台上的开发环境。优先考虑：1. 与科大讯飞，云之声等语音公司合作项目者；2. 有开源语音识别工具的使用和优化经验；3. 较强的科研能力或者工程能力，能带领团队对语音识别和语音评测相关算法的效能进行优化和研究；4. 从事过解码器优化等相关工作；5. 有海量数据声学建模、语音识别抗噪技术经验。

"
语音识别研发工程师,15k-30k,北大软件,"15k-30k,经验1-3年,本科","移动互联网,电子商务 / 未融资","
职位描述：

岗位职责：          1）负责产品语音识别引擎模块的核心算法实现、效果优化。          2）语音识别相关产品的市场调研和技术洽谈          3）对深度学习声学模型训练有深入实践，熟悉kaldi, CMU sphinx等工具任职要求：           1）具备深度学习相关基本知识和动手能力者优先，熟悉相关开源工具；          2）对语音识别有较深入理解, 熟悉相关算法（如DNN，GMM）；有大规模语音系统训练经验的优先          3）具有信号处理、声学建模、语言建模等领域的相关知识          4）熟练掌握Python/Matlab/C++，熟练使用脚本语言          5）有大型公司语音开发经验者优先 (科大讯飞、云知声、盛大、捷通华声、搜狗语音助手、百度语音)；

"
语音识别研发工程师,20k-40k,好未来,"20k-40k,经验1-3年,硕士","移动互联网,教育 / 上市公司","
职位描述：


负责语音识别相关算法的研究与开发工作

2. 跟踪国内外最新的语音识别先进技术，并进行工程化
3. 配合产品部门完成相关的技术落地
4. 进行语音中英文评测性能的优化

要求
1. 具有良好的c/c++编程能力，熟悉linux shell，phthon等至少一种脚本语
2. 熟悉linux系统，熟悉kaldi、htk等相关开源的语音识别工具
3. 具备良好的数学基础以及英文文献阅读能力
4. 计算机研究生以上学历

"
语音识别工程师,15k-30k,马上金融,"15k-30k,经验3-5年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责
1、 负责语音识别的算法研究和工程实现； 
2、 参与语音识别产品项目的全流程开发； 
3、 负责语音数据采集、识别模型建立、模型优化工作； 
4、 负责语音识别项目的商业化落地和算法优化。
任职要求： 
1、 信号处理、计算机、电子信息、自动化等相关专业硕士及以上学历； 
2、 能够独立从事语音识别算法的研究和语音识别引擎的开发移植工作； 
3、 有深度学习研发经历，熟悉相关开源工具，有大规模语音识别训练经验； 
4、 熟练使用C/C++、Java、Python其中一种开发语言 
5、 具有相关工作3年以上经验者优先。 

"
自动语音识别工程师,18k-36k,达闼科技,"18k-36k,经验不限,本科",移动互联网 / B轮,"
职位描述：

Responsibilities could include:

Optimizing the performance (e.g., accuracy, latency) of applications using various ASR engines using collected and/or field data, especially in high noise and/or far field conditions.
Optimizing the performance of applications using various endpointing algorithms, especially in high noise and/or far field conditions.
Evaluating the performance of various endpointing and ASR engines.
Building and/or adapting acoustic models for ASR engines.
Building language models for ASR engines, both finite-state and statistically-based.
Contributing to technical strategy related to ASR.

 
Requirements:

Strong familiarity with algorithms for ASR.
Experience with optimizing performance of ASR engines in real-world applications.
Familiarity with existing commercial and/or open-source ASR engines, e.g., KALDI, Nuance, Google, Bing, Sensory.
Experience preparing and collecting audio and text data for acoustic and language model creation and/or engine performance optimization.


"
语音识别算法工程师(ASR),20k-40k,捷通华声,"20k-40k,经验1-3年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

北京捷通华声科技股份有限公司成立于2000年，是一家专注于智能语音、智能图像、语义理解等人工智能技术的研究与应用的高新技术企业。公司率先推出了全球首个全方位人工智能开放平台—灵云平台（aicloud.com），将语音交互、图像识别、语义理解、生物特征识别等技术完美整合，实现并提供全方位一体化的人工智能技术解决方案与服务，并在滴滴打车、携程、京东、小米、百度、农业银行、中信银行、太平洋保险、奔驰等多家知名企业得到广泛应用。2013年，清华大学产业基金入资捷通华声，成为公司第二大股东，随后双方共同创立“清华灵云人工智能研究中心”。

    
职位描述：
1.负责语音识别（ASR）的算法研究和工程实现； 
2.负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。

任职资格：
1.学历要求：
 -毕业于211或985院校、统招硕士及以上学历，计算机相关专业。
2.工作经验：
 -有相关工作经历或实验室研究背景。
3.能力要求：
 -了解当前联机手写识别的方法，能够跟踪最新的研究方向；
 -了解语音信号处理/语言模型/模式识别/统计分析的相关背景知识；
 -熟练掌握Python/Matlab/C++，有一定的软件开发项目经验；
 -能够在熟练掌握CUDA编程，能够无障碍阅读英文论文。
4.优先考虑：
 -有LR/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景者；
 -能够在Kaldi/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验者。

"
语音识别评测工程师,18k-28k,智课网,"18k-28k,经验不限,硕士","移动互联网,教育 / B轮","
职位描述：

工作职责：
负责语音识别和语音评测相关算法的优化和研究。
职位要求：
1、良好的编程基础，熟悉一种或者几种编程语言；
2、了解语音识别的各模块关键技术，从事过语音识别声学建模技术研究，有解码器相关理论基础及实践经验；
3、熟悉语音识别/模式识别/神经网络/信号处理等相关算法。
加分项：
1、有开源语音识别工具的使用和优化经验；
2、从事过语音识别（ASR）或语音评测相关算法的优化和研究；
3、较强的科研能力或者工程能力，能带领团队对语音识别和语音评测相关算法的效能进行优化和研究；
4、从事过解码器优化等相关工作；
5、有海量数据声学建模、语音识别抗噪技术经验。

"
高级语音识别研究员,25k-50k,联想集团,"25k-50k,经验3-5年,硕士","移动互联网,数据服务 / 上市公司","
职位描述：

以下三个方向均可
语音识别高级/资深研究员——解码器方向
工作职责：
1. 负责语音识别解码器开发
2. 追踪该领域内前沿算法、持续改进性能
岗位要求：
1. 语音信号处理/模式识别/计算机/电子信息等相关专业硕士及以上学历；
2. 对语音识别系统、AM、LM等各模块都有深入理解，及3年以上项目经验；
3. 有系统分析、资源效率优化、功能定制化等工程经验；
4. 具备优异的数据结构和算法基础，能够对算法进行验证和实现；
5. 较强的发现问题、分析问题、解决问题的能力，有强烈的上进心和求知欲，善于学习新事物。
6. 熟悉C++和Python
 
语音识别高级/资深研究员——语言模型方向     
工作职责：
1. 负责语料处理、语言模型建模
2. 追踪该领域内前沿算法、持续改进性能
岗位要求：
1. 语音信号处理/模式识别/计算机/电子信息等相关专业硕士及以上学历；
2. 对语言模型技术有深入理解，掌握基于Class、RNN等技术的语言模型建模技术；
3. 有3年以上语料处理（文本正则化）、语言模型建模等项目经验、熟悉常用工具包、Linux环境；
4. 熟悉WFST算法、以及在解码器中语言模型定制化的经验，有模型裁剪、加速等相关经验更佳；
5. 较强的发现问题、分析问题、解决问题的能力，有强烈的上进心和求知欲，善于学习新事物。
6.熟悉C++和Python
 
语音识别高级/资深研究员——声学模型方向     
工作职责：
1. 负责语料处理、声学模型建模
2. 追踪该领域内前沿算法、持续改进性能
岗位要求：
1. 语音信号处理/模式识别/计算机/电子信息等相关专业硕士及以上学历；
2. 对声学建模技术有深入理解，尤其是DNN、CTC等基础知识和建模技术；
3. 有3年以上语料处理、声学模型建模、鲁棒性训练等项目经验、熟悉常用工具包、Linux环境；
4. 有声学模型裁剪、加速、声学单元选择、中英文混合识别等相关经验更佳；
5. 较强的发现问题、分析问题、解决问题的能力，有强烈的上进心和求知欲，善于学习新事物。

"
语音识别高级研发工程师,15k-30k,好未来,"15k-30k,经验1-3年,本科","移动互联网,教育 / 上市公司","
职位描述：

工作职责：1. 负责学而思网校语音识别解码器的研发和优化2. 负责沟通、承接和实施语音识别业务的需求工作要求：1. 为人踏实负责，喜欢在线教育行业2. 本科及以上学历，工作2年及以上3. 精通c/c++语言，熟练常用的数据结构4. 熟悉常用的算法和设计模式5. 有语音识别背景者优先6. 有机器学习背景者优先

"
自动语音识别工程师,25k-50k,达闼科技,"25k-50k,经验3-5年,硕士",移动互联网 / B轮,"
职位描述：

职责包括：

用现成或新收集的现场数据，来优化多个使用各种自动语音识别引擎应用程序的性能（例如：准确性，等待时间）,特别是在高噪声和/或远场条件下的表现
使用各种端点算法来优化应用程序的性能，特别是在高噪声和/或远场条件下的表现
评估各种端点和自动语音识别引擎的性能
构建和/或调整自动语音识别声学模型
为自动语音识别引擎构建有限状态和基于统计学的语言模型

    建立与自动语音识别相关的技术战略。



职位要求：

电气工程、计算机科学或相关领域硕士或博士
精通自动语音识别算法
拥有4年或以上，为实际应用程序，优化自动语音识别引擎性能的经验
熟悉现有商业和/或开放源码的自动语音识别引擎例如：Nuance、谷歌、Bing、Sensory Inc. 、Sphinx 4、PocketSphinx、KALDI等
精通计算机技能例如：Java 、UNIX和相关工具、scripting 和Perl 等
曾经负责准备并收集，用于创建声学和语言模型和/或优化现成引擎性能的音频和文本数据
求职者母语需为汉语，并需能用英语流利沟通


"
TEG13-语音识别算法工程师（北京）,20k-40k,腾讯,"20k-40k,经验3-5年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：

工作内容：
负责语音识别解码器的优化工作（在线识别，并行化，帧速率加速等等）；

负责跟踪最前沿的声学模型训练技术，配合声学模型训练人员优化模型，搜索空间，改变解码单元；

提高复杂场景，多语种下语音识别器的性能和速度。

工作要求：
硕士或以上学历，信号处理、计算机、电子信息、自动化、模式识别等相关专业;

3年以上语音识别相关工作经验，扎实的语音信号处理，机器学习，模式识别，深度学习理论功底，对语音识别的训练和解码技术有深入的了解；  

熟练掌握 C/C++, 编程能力强；熟悉 Linux 环境开发；熟悉一门脚本语言（Perl, Python, Ruby）

熟练掌握Shell编程,CUDA编程，多GPU并行计算；

熟练掌握KALDI/HTK 优先；

开发过商用大规模大词汇量连续语音识别系统，或者搭建过语音识别中相应模块者（譬如海量语言模型，解码器，复杂神经网络声学模型）优先；

在ICASSP, INTERSPEECH, ASRU， CSL, Speech Communication等知名会议和期刊发表过论文者优先；

良好的沟通能力与团队协作精神。

"
语音识别算法工程师,25k-50k,猎户星空,"25k-50k,经验不限,本科","移动互联网,硬件 / A轮","
职位描述：

职位描述：
1.负责语音识别算法研究和工程实现；
2.负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。
职位要求：
1、具有语音识别领域的研发工作经验；
2、对 VAD、唤醒技术，声学模型训练、解码器或识别算法优化的其中一个方向有深入理解；
3、熟悉开源语音识别框架者优先；
4、有深度学习声学模型训练相关经验,或熟悉深度学习框架者优先。

"
