jobname,money,company_name,p_bot,industry,job_bt
数据挖掘工程师,15k-25k,中诚信征信,"15k-25k,经验1-3年,本科","移动互联网,金融 / 不需要融资","
职位描述：

岗位职责：
1、负责对万象平台上海量文本数据进行自然语言处理方向的数据挖掘；
2、提供日常数据支持。

岗位要求：
1、计算机相关专业本科以上学历，2年以上数据挖掘开发经验；
2、熟悉至少一种主流编程开发语言：Java，C++，Python，Go等；
3、有NLP理论基础和项目落地实施经验；

公司简介：（ http://www.ccxcredit.com.cn/） 
    中诚信征信有限公司（简称“中诚信征信”）隶属于中诚信集团。在企业征信、个人征信、商业信息服务、市场调研咨询等领域，拥有十余年的丰富经验。公司始终坚守中立、客观、公正的理念，秉持专业、诚信、严谨的操守，做市场认可的独立第三方征信机构。    中诚信征信于 2014 年 6 月，率先获得全国企业征信业务经营备案资质，并于 2015 年 1 月，成为首批获准开展个人征信业务准备工作的独立第三方征信机构。作为第一批央行获得批准开展个人征信准备工作的民间征信机构，中诚信征信在商业利益驱动以外，希望能通过市场化行为和生活化应用让更多的人更好的了解个人信用的价值，促进我国社会化信用体系建设良性发展。
我们的优势 
 底蕴：隶属于中国最大的信用管理集团--中国诚信集团。
 资质：中国第一张企业征信牌照、首批个人征信准备工作牌照。
 专业：十余年征信行业领导者，持续专注于征信技术的研发。
 客观：坚持独立第三方定位，秉持客观中立原则。
 全面：线上与线下征信相结合，涵盖标准化与定制化服务。
 创新：中国首批互联网大数据征信的践行者。
我们的福利：
    我们不仅为员工提供优厚的福利保障，还致力于打造轻松、愉快的团队环境：
——按国家标准缴纳社保、公积金；
——年度14-15薪；
——扁平化管理，平易近人的领导团队；
——丰富的内、外部培训分享平台；
——每周五4点半下班，开启各类丰富有趣的团建活动；
——弹性的工作时间；
——免费的优质午餐、可口的下午茶；
——位于东二环环境优美的独立四合院，紧邻地铁5、6号线东四站。
工作地址
北京 - 东城区 - 东四 - 礼士胡同54号

"
数据挖掘工程师,20k-40k,快手,"20k-40k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

职位描述：
工作职责:
1. 基于业务目标，分析和挖掘海量数据，发现用户行为模式与规律，优化用户价值，提升社区粘性；
2. 参与搜索、推荐、用户画像、新用户等产品迭代和体验改善，通过数据分析、算法搭建、策略优化，推动业务目标的定义、跟踪和实现。
 
 
任职资格：
1. 本科及以上学历，2年以上数据挖掘/数据分析相关经验；
2. 目标导向，影响力驱动；
3. 对短视频产品及相关业务场景有浓厚兴趣或深刻理解，有良好的逻辑思维能力，擅长数据分析；
4. 扎实的数据结构和算法功底，熟悉Python/C++/Java，有搜索、推荐算法、用户画像、新用户体验等相关产品或研发经验者优先。

"
数据挖掘技术专家,30K-50K,美团点评,"30K-50K,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

【美团点评】数据挖掘/算法/机器学习/运筹优化技术专家（核心获奖团队）

资深数据挖掘工程师/专家

职位描述
1. 配送费定价算法建模和开发
2. 消费者供给端建模和研究
3. 商家配送范围规划研究和开发
职位要求
1. 3年以上工作经验，计算机系、软院、自动化系硕士或博士(博士可2年工作经验)
2. 熟悉hadoop、hive、Spark等大数据平台
3. 熟悉线上开发流程, 具有一定线上开发经验, 熟悉java者优先
4. 优秀的逻辑思维能力和业务需求分析能力，较好的沟通交流能力，善于主动思考和行动
5. 有机器学习、数据挖掘、运筹学背景者优先
6. 有商业变现、定价相关经验值优先


资深机器学习专家
岗位职责：
负责外卖配送环节涉及到的策略相关工作，如时间预估、骑手语音识别、外卖配送的知识图谱构建等
这里有海量的数据、强大的计算资源，可以让你的idea变成现实
这里扁平，沟通顺畅，平等各抒己见。
这里是专业的机器学习团队，能够真正学习到机器学习、人工智能是如何在策略工作中发挥巨大作用，而不是简简单单的跑跑数据、列列表格。

工作要求：
（0）工作3年以及以上，对于机器学习领域有丰富项目经验。
（1）对机器学习有比较扎实的基本功，深入了解常用算法原理、应用场景，能够用之解决问题
（2）良好的数据结构和算法基础，具有较强编码能力
（3）对数据敏感，逻辑思维清晰，能够很好的理解业务需求，根据要求建立模型
（4）熟悉了解python常用的算法库，sklearn、keras、numpy、pandas等。
（5）对深度学习、增强学习有经验者优先，对spark、hadoop熟悉者优先。


算法工程师/专家
职位描述
1. 配送相关算法研发和线上优化
2. 业务问题分析和针对性建模
3. 算法工程架构设计和开发
4. 大规模机器学习平台、数据平台建设
职位要求
1. 2年以上算法开发经验，计算机硕士以上学历
2. 了解数据分析、挖掘和机器学习算法
3. 优秀的开发能力（Java/SQL/Scala)， 精通大数据开发平台（Hadoop/Hive/Spark/Storm)
4. 有相关算法架构、数据平台、算法平台工作经验优先



运筹优化算法工程师/专家

职位描述
1. 配送订单实时调度算法优化
2. 调度仿真系统优化
3. 调度新模式探索

职位要求
1. 2年以上工作经验，熟悉运筹优化领域的主要理论工具和常用的解决方法
2. 具备较强的业务理解和数学建模能力，能快速理解问题、抽象并设计解决方案
3. 对数据敏感，能够从数据中发现问题并追踪原因
4. 良好开发能力（SQL/Java/Python/R/Scala等）熟悉大数据开发平台（Hadoop/Hive/Spark/Storm)
5. 拥有实际工业场景的运筹优化项目经验优先


关于美团外卖

美团外卖是美团旗下的在线外卖平台，于2013年底正式上线。美团外卖提供的优质平台服务吸引了全国范围内的大量商户入驻。

截至2017年7月，美团外卖日订单量超过1300万单，覆盖城市超过1000个，是国内最大的外卖O2O平台。

同时，美团外卖配送团队——美团专送日订单量已突破600万单，代表外卖配送领域的最高水平。

美团外卖以消费者的需求为基础，在保证餐饮外卖优势的基础上，积极进行品类扩张，目前已上线商超、水果、鲜花蛋糕和甜点饮品等多品类的外卖配送服务。

美团外卖一直秉承“消费者第一”的价值观，致力于与优质商家合作，为消费者提供品类丰富的外卖配送服务。



"
高德-数据挖掘&机器学习算法高级工程师/技术专家,18k-36k,阿里巴巴—高德,"18k-36k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

岗位职责：
1. 高德大数据是阿里巴巴大数据战略重要组成部分，基于高德百PB级海量日志数据，通过数据挖掘建立多维度地理画像和用户画像；
2. 以高德大数据为核心，对具体问题进行分析，构建机器学习模型，参与高德数据产品与应用的数据研发，发掘数据商业价值，结合阿里巴巴经济体各类大数据，为阿里巴巴经济体各项业务进行数据赋能。
岗位要求：
1. 本科及以上学历，计算机、数学等相关专业，至少有1年工作经验；
2. 熟悉常用算法和数据结构，熟悉数据挖掘、机器学习；
3. 具备Linux环境研发能力，至少熟悉一门编程语言；
4. 有Hadoop等海量数据研发经验优先 
5. 有用户画像、广告、推荐、金融建模等相关经验者优先

"
数据挖掘研究员,20k-40k,商汤科技,"20k-40k,经验1年以下,硕士",移动互联网 / B轮,"
职位描述：

任职资格：
1. 本科及以上学历，硕博士优先，计算机、数学、通信相关专业2. 优秀的代码能力，良好的数据结构、算法基础、系统设计能力3. 对推荐系统、机器学习、大数据处理感兴趣，有推荐系统、搜索引擎、广告计算等理论基础和实践经验4. 了解常见的分布式计算平台或深度学习框架中的一个或者多个，包括但不限于Spark、MXNet、Caffe、Tensorflow等
工作职责：
1. 搭建和优化推荐、排序系统，提供稳定的线上服务2. 通过对数据和业务的挖掘，持续给出优化、升级方案3. 跟踪推荐技术发展，发掘新技术的应用场景

"
数据挖掘工程师,16k-30k,360,"16k-30k,经验3-5年,本科","移动互联网,游戏 / 上市公司","
职位描述：

职位描述：
你将负责下面的某一项或多项工作：
1.对360的海量大数据，应用数据分析、数据分析建模、数据挖掘机器学习等技术，深入发掘业务需求，搭建数据服务及产品，更好的进行数据化运营；
2、负责离线数据流程架构、正文消重服务、数据质量分析等业务；
 
 
任职要求：
1、计算机软件相关专业本科及以上学习，2年以上工作经验；
2、扎实的计算机基础（数据结构、算法等），良好的逻辑思维能力，擅长算法与建模；
3、Linux操作环境下工作，掌握python/shell/SQL/ETL操作流程等, 能够开展数据流转设计；
4、具有良好的逻辑分析、语言表达和文档编写能力；
5、正直、积极、宽容的品质，学习能力强，并且善于沟通合作。

"
算法工程师-数据挖掘,15k-30k,京东商城,"15k-30k,经验3-5年,本科",电子商务 / 上市公司,"
职位描述：

职责描述：1、基于京东复杂业务场景和海量数据环境进行深度数据挖掘，洞察业务痛点，规划整体数据解决方案并带领团队落地实现。2、构建基于用户、商品、动态场景等高性能、强适应、可扩展数据挖掘模型和框架，有效支撑商品排序、个性化推荐、精准营销等业务需求。3、将业内先进算法应用到业务场景，提高团队整体技术攻关能力以及业内技术影响力。4、指导团队成员快速成长，高效完成预定任务。任职要求：1、精通主流机器学习算法，对贝叶斯、随机森林、SVM、神经网络、聚类、PCA等有深入应用和研究，对机器学习和人工智能前沿有持续跟踪和应用转化，对机器学习框架Tensorflow XGBOOST LIBSVM LIBLINEAR等有深入应用者优先。  2、精通PYTHON  JAVA SCALA SHELL 等脚本语言，工程实现能力强 ，对特征工程、统计学习、神经网络、深度学习等有深入研究和实际应用者优先。3、业务理解和沟通能力强，乐于分享。4、商业洞察、方案规划和技术领导力能力强，能够洞察业务痛点、提炼数据方案并领导团队落地实现。5、一线互联网公司3年以上机器学习经验，BAT优先，推荐系统、广告系统经验优先。6、知名院校或数据实验室经验优先，哈工大、清华、浙大等国内院校优先。7、JMLR ICML NIPS KDD等机器学习或AI专业期刊发表过机器学习相关paper者优先。

"
搜狗号码通-数据挖掘研究员,20k-40k,搜狗,"20k-40k,经验1-3年,硕士","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】搜狗号码通于2012年率先推出了骚扰电话识别服务，多年以来，我们在电话号码数据上深入耕耘，积累了丰富的电话身份与异常行为信息。我们在已有数据上继续钻研，希望在除电话外的应用场景上发挥更大价值。【职位诱惑】发展空间大，团队氛围和谐【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。【岗位职责】基于包括搜索结果、爬虫和用户标记在内的多种信息，进行电话号码身份的挖掘和识别根据用户通信历史的社交关系和社会背景分析，并结合具体应用场景判定用户的信用等级负责相关后台服务的开发和维护
任职条件
计算机、数学、统计等相关专业，本科及以上学历熟悉机器学习及数据挖掘相关算法，至少2年机器学习、大数据相关工作经验熟练掌握python，掌握其他开发语言（java、php、C\C++）更佳熟练使用Hadoop、Spark等大数据计算相关技术有用户画像和金融风控相关工作经验者优先

"
数据挖掘/算法工程师,20k-40k,作业帮,"20k-40k,经验1-3年,本科","移动互联网,教育 / C轮","
职位描述：

工作职责： 
-建立完善的数据监控体系，辅助业务部门优化工作人效，建立自动化的任务分配系统
-梳理和建设用户画像的相关数据流程
-基于用户画像搭建推荐系统，提供个性化服务
-用数据挖掘的方法解决相关业务问题，支持决策
-数据挖掘与可视化工具系统的搭建

任职资格： 
-国内外重点院校，理工科背景，计算机或数学相关专业优先 
-熟练掌握C/C++，熟悉PHP/Python等至少一门脚本语言，熟练掌握SQL
-对数据结构和算法设计有较为深刻的理解
-具备良好的逻辑思维能力，优秀的分析能力，对挑战性问题充满激情
-熟悉基本的机器学习算法，有数据挖掘、机器学习相关项目经验

"
资深机器学习/数据挖掘工程师,30k-50k,链家,"30k-50k,经验3-5年,本科","移动互联网,O2O / C轮","
职位描述：

【团队介绍】
链家网是一家拥有数据、运用数据的公司，不断实践着从数据中为房产O2O行业挖掘巨大的价值。
这里是数据战场的一线，在这里所面对的问题是，如何运用数据驱动几十万经纪人的实际作业，如何运用数据分析出数千万用户的真正意图。
新房业务是链家网的新兴业务线（类比美团外卖之于美团），GMV从15年的数百亿，快速成长到17年的数千亿，是公司最大最重要的战略级新兴业务线。
新房研发团队年轻有活力，团结有战斗力。我们寻找真正渴望将数据价值与业务场景深入结合的人、渴望在数据科学的道路上磨砺自身能力的人。
如果你对技术充满热情，有前瞻性眼光，注重创新性思维，希望看见数据切实得创造出价值，我们欢迎您的加入。

【工作职责】 
1、熟练掌握各种主流机器学习算法的基础上，分析用户端、经纪人端、开发商端业务需求，寻找并构建有效的解决方案；
2、从二手客源、业主、租赁客源中挖掘新房高潜用户，完成客源、经纪人、房源的三方匹配，提高经纪人作业效率，提升平台成交转化；
3、链家网新房搜索、推荐架构设计与优化，开发更高效和新颖的智能搜索和推荐方式，提高用户找房效率；
4、推动链家网新房的数据建设，构建用户画像、楼盘画像、经纪人画像，集合平台资源更深入地刻画平台角色；
5、抽象产品和运营的业务逻辑，并能从数据中发现机制和算法的不足，提出改进方案并推动实现；
6、追踪业内前沿技术，结合链家新房平台业务特点，探索将前沿的算法技术应用于实际业务。

【任职要求】
1、计算机或相关专业本科及以上学历，工作三年以上；
2、精通Python，C/C++，java其中一种以上，算法和数据结构基础扎实；
3、熟悉机器学习、大数据相关技术，有深度学习、推荐算法、搜索引擎相关经验优先； 
4、有互联网、O2O等领域数据挖掘、分析建模相关经验优先；
5、责任心强、敢于承担，团队合作、沟通能力佳；
6、对于把数据智能能够应用到实际业务场景产生商业价值具有强烈的热情。

"
资深数据挖掘工程师/专家,25k-50k,美团点评,"25k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

职位描述1. 骑手轨迹、骑手定位数据分析和建模2. 骑手画像、评级、留存等分析和建模3. 订单盈亏分析、配送效率分析和建模职位要求1. 2年以上工作经验，数学、统计、信息工程、经济学硕士2. 精通(R/Python）分析工具，精通（Hql/Sql)，熟悉hadoop、hive、Spark等3. 优秀的逻辑思维能力和业务需求分析能力，较好的沟通交流能力，善于主动思考和行动4. 有轨迹、定位、地图相关经验者优先5. 有商业变现、定价相关经验值优先

关于美团外卖
美团外卖是美团旗下的在线外卖平台，于2013年底正式上线。美团外卖提供的优质平台服务吸引了全国范围内的大量商户入驻。
截至2016年12月，美团外卖日订单量超过900万单，覆盖城市超过1000个，是国内最大的外卖O2O平台。
同时，美团外卖配送团队——美团专送日订单量已突破450万单，代表外卖配送领域的最高水平。
美团外卖以消费者的需求为基础，在保证餐饮外卖优势的基础上，积极进行品类扩张，目前已上线商超、水果、鲜花蛋糕和甜点饮品等多品类的外卖配送服务。
美团外卖一直秉承“消费者第一”的价值观，致力于与优质商家合作，为消费者提供品类丰富的外卖配送服务。
工作地址

"
高级数据挖掘工程师,25k-50k,最右,"25k-50k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

职责：
1.负责移动APP产品的用户基础数据挖掘工作，构建用户数据挖掘系统；
2.通过特征抽取和建模，实现用户行为分析和用户画像，为决策提供数据支持；
3.分析系统的技术缺陷，对策略框架做出合理地调整或改进；
4.负责数据波动和异常的监控报警。

要求：
1.三年以上相关工作经验；
2.计算机及计算机相关专业本科或本科以上学历；
3.精通Linux，熟悉python编程语言以及shell脚本；
4.具有良好的数学基础和数据分析能力，对数据敏感。

加分：
1.熟悉hadoop、Spark等分布式计算系统，了解hive、kafka、ambari工具者优先；
2.Linux工程师优先。
公司简介
小川科技 www.ixiaochuan.cn

1我们做什么
我们看好移动上的兴趣社交。通过发现兴趣和聚集同好，我们帮助年轻人畅快交流，发现自我。
我们理解的兴趣社交是：因为有爱，我们不孤单。
我们约会但不约炮，娱乐但不低俗，我们的愿景是：让你的兴趣不再孤单。 

2我们是谁
我们是连续创业者，我们失败过；我们也坚定的认为，我们将成功。
移动将改变生活，移动是一场革命，我们对此坚信不移。
我们是行动派，简单务实。不做游戏。不追概念。不尚空谈。
我们是最右，2014年底成立。优秀创业团队，著名投资人。 

3我们想建立什么样的公司
我们致力于建立一家有想象力的公司。创新、主动和团队是我们的信条。
在这里，你会创造一些东西。一些不能在其他地方创造的东西，一些让人们深深着迷的东西，一些可以让你自豪的介绍给家人和朋友的东西，一些让这个世界变更美好的东西。
在这里，你可以找到这样的工作。你会为它全情投入、绝不妥协，你会为它追求细节、关注效果，它会让你心甘情愿牺牲休息时间，但完成后会给你带来极大的满足感和成就感。
在这里，你会不断成长。你不再害怕犯错，因为你从成功中成长，也从失败中成长。你不断的发现自己，了解自己，你会发现你一步步变得强大，你会更热爱生活。
这里没有官僚流程，没有打卡，没有KPI，没有不做事的管理者。
这里没有员工。每一位同事都是我们的家人。你的快乐就是我们的快乐，你的困难就是我们的困难，我们期望和你一起努力、一起成长。
我们期望，与你一起，建立一家属于你的公司。 

4我们怎么工作
我们是创业团队，我们找伙伴，不找员工。
我们支持问题解决者。谁能解决问题，谁说了算。
我们一竿子捅到底。写代码，还要测试，还要客服。
我们努力跑得快一点，再快一点。我们自己和自己较劲。
我们很自由。想说什么就说，疲倦了可以打游戏，不想上班就在家歇歇。
我们相信，各人有各人的方式，成功不在于打卡，而在于投入。
我们不做平庸的公司，也不要平庸的员工。我们是创业者，我们一直在路上。 

5福利
员工是伙伴。我们将为小伙伴们提供最好的福利待遇。
我们努力培养你。你有多大能耐，就有多大空间。
与同级别公司相比，最右将提供最好的工资，最多的股票。
弹性工作制，中午2小时午休，免费三餐，每月有住房补贴。
 
6应聘指南
我们只寻找创业者。请认真思考：我真的要创业吗？
在加入之前，试用产品是值得的。质疑反映了你的独立思考，我们很珍惜。
不要反感我们的过关题，一个你将要合作3年的团队，值得你花3个小时。
检查我们，考察我们，拷问我们：这是我在寻找的团队吗？

"
数据挖掘,18k-30k,商询科技,"18k-30k,经验3-5年,硕士","企业服务,数据服务 / A轮","
职位描述：

专业要求:
1、本科及以上学历，计算机相关专业；两年以上数据相关开发实战经验；
2、熟练掌握至少一门编程语言，如Java、Python、Scala等；
3、掌握并了解数据库相关知识，熟练编写SQL进行数据处理；
4、熟悉数据分析基本理论和框架，了解数据挖掘、机器学习算法，理解分类、聚类、预测等基础算法理论并有相关实践经验；
5、熟练掌握如Excel、Weka、Tableau等一种以上相关工具进行数据处理和分析，有Tensor Flow相关开发经验者优先；
6、对Hadoop、Hive、Spark等分布式数据平台有基本的理解，具备相关项目经验者优先；
 
工作职责:
1、参与大数据和混合现实（Mixed Reality， MR）相关系统和产品（DataMix）的设计和开发；
2、参与优化数据处理和分析流程，应对多样的业务场景；
3、参与业务数据评价体系的设计和开发；
4、针对不同业务，参与负责如数据爬取和归集、数据清洗、ETL、特征抽取和选择、算法开发、模型评估及优化等一类或多类研发任务；
5、对数据分析相关的前沿理论、算法和工具进行预研。
 
优先条件:
1、有行业数据分析、智能推荐和搜索等相关数据开发经验者优先；
2、思路开阔且灵活，对数字敏感，善于从数据中发现问题并抓住重点；
3、对数据分析相关的前沿技术充满兴趣并有所了解，有创新能力并善于动手实践；
4、有大数据云服务平台相关数据开发经验者优先；
5、具备良好的沟通能力和团队合作意识，态度主动积极，勇于承担压力并接受挑战。
 
福利：
1． 五险一金全额缴纳，12天带薪年假
2.  定期聚餐，外出团建
3.  集体员工生日，生日礼物，过节礼物

"
