jobname,money,company_name,p_bot,industry,job_bt
深度学习讲师/机器学习讲师,30k-45k,北风网,"30k-45k,经验3-5年,硕士","教育,数据服务 / B轮","
职位描述：

资深算法工程师：
岗位职责： 
1、负责或参与人工智能课程体系的设计、生产、优化；
2、负责或参与人工智能课程项目、案例的研发与讲解；
3、负责或参与人工智能课程日常学员的答疑及作业批改；
4、负责或参与人工智能课程线上试学体验工作；

任职要求：
1、硕士以上学历；
2、计算机、数学或统计学相关专业；
3、两年人工智能相关工作经验
4、主要从事数据挖掘,建模方向的工作；
5、熟悉常用的机器学习算法 , 包括但不限于回归(Logistic)，聚类，时间序列，分类树，Boosting，SVM，Random Forest，神经网络，贝叶斯网络等
6、熟悉熟悉和掌握深度学习开发框架之一(如Caffe，Theano，Torch或者Keras）；
7、具有较强的学习能力及良好的人际交往和沟通能力;
8，能够承受工作压力，具备独立解决问题的能力和优秀的团队合作精神;
9、熟悉深度学习算法（CNN，DBN，   Autoencoder等）者优先 ; 有相关讲师授课经验或编程经验者优先考虑；

"
机器学习工程师,14k-28k,点内,"14k-28k,经验1-3年,硕士",医疗健康 / 天使轮,"
职位描述：

岗位职责：
1.参与机器学习、深度学习领域的算法模型研究；
2.参与点内相关产品的开发工作。
任职要求：
1.计算机或其他相关专业，硕士及以上学历；
2.掌握机器学习/深度学习等相关知识，有该领域算法的研究或开发经验；
3. 具有良好的工程实现能力，精通Python语言
4. 精通一种以上深度学习开源框架，如TensorFlow, Keras, Pytorch 等
5.有医学图像相关研究经验者优先；
6.具有较强的学习能力和良好的沟通能力。

"
机器学习平台工程师,15K-30K,虹软,"15K-30K,经验不限,本科","移动互联网,信息安全 / 不需要融资","
职位描述：

岗位职责：
GPU计算平台搭建
任职资格：
1、有良好的计算机基础，熟练掌握C/C++/JAVA中至少一种语言；
2、熟悉linux操作系统,能够熟练使用shell编程，会编写python程序更佳；
3、熟悉云计算，分布式计算等相关知识，有过spark/Hadoop/storm/docker等实际项目经验的优先；
4、熟悉容器编排与分布式资源管理，有大规模集群系统软件开发经验者优先，了解mesos、kubernetes、docker者优先；
5、了解 Caffe，tensorflow 等机器学习框架的优先；
6、工作认真负责，对新技术敏感，求知欲强，能快速学习并具备较强的技术领悟能力。

"
大数据/机器学习工程师,8k-15k,重庆优启科技有限公司,"8k-15k,经验1-3年,本科","移动互联网,电子商务 / 不需要融资","
职位描述：


岗位职责：

1、分析并解决语义理解，信息抽取、统计、分类、检索和推荐等产品问题。

2、根据公司海量数据处理的需求，从架构层面设计并完善现有的大数据、机器学习平台

3、参与大数据集群环境的运维，解决日常故障，优化系统资源；

4、开发和维护批量作业和实时流计算作业；

5、开发并维护基于大数据的数据仓库，优化查询；

6、参与设计与开发电商用户画像系统；

7、参与设计与开发电商用户智能推荐系统；

任职资格：

1、计算机相关专业，有强烈的求知欲和进取心；

2、1年以上推荐系统，自然语言处理，数据挖掘，机器学习或者搜索引擎等领域的研发经验；

3、熟悉Linux开发环境，良好的系统编程、数据结构、算法基础、系统设计能力；

4、熟悉Java/Python语言编程，有较强的编程能力；

5、熟悉常用分类 聚类算法，如朴素贝叶斯，KNN，SVM，逻辑回归等

6、熟悉大数据生态圈的技术，例如 MapReduce、Spark、Hadoop、Kafka、Mongodb、Redis、Flume、Storm、Hbase、Hive 等

"
资深机器学习算法专家,50k-70k,美宅,"50k-70k,经验5-10年,硕士",移动互联网 / A轮,"
职位描述：

岗位要求：1、具有创业精神，端正的工作态度、良好的沟通能力、超强的学习能力、愿意接受挑战和承受工作压力要求；2、具备扎实的计算机及相关专业背景，硕士及以上学位；3、熟悉并应用多种模式识别及人工智能相关技术典型算法；4、具有相关应用背景者优先，例如做过搭配、识别等应用项目；5、具有八年以上丰富的相关算法研究经验；6、熟悉至少三种深度学习框架；7、具有钻研和创造力，能够通过阅读论文学习最新算法和理论；8、在CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等相关顶级学术会议期刊发表过相关论文者优先。岗位描述：1.研究深度学习（包括各种神经网络结构与应用）或模式识别中核心算法；2.将上述核心算法应用到家装搭配中；3.针对应用场景进行优化和定制；4.编写相关算法分析和优化报告。5.领导研发部门、部门协调；

"
小米金融-机器学习/算法岗,20k-40k,小米,"20k-40k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

职责描述：1、用机器学习/统计学习解决行为金融学建模问题；2、研究大规模分布式机器学习算法和架构，支持未来业务发展。任职要求：1、硕士及以上学历，机器学习或统计学习建模领域拥有实际工作经验；2、良好的逻辑思维能力，能够从海量数据中发现有价值的规律，熟悉大规模数据挖掘、机器学习等基本算法 ； 3、熟悉Spark、Hadoop等分布式计算技术，具有SAS、R、Python等统计分析技能优先； 4、有金融模型、广告算法、推荐算法等相关领域研究或实践经验者优先；5、具备良好的学习能力和沟通交流能力，能够迅速熟悉业务、融入团队。

"
人工智能/数据挖掘/机器学习/算法工程师,25k-50k,网易,"25k-50k,经验3-5年,硕士","电子商务,移动互联网 / 上市公司","
职位描述：

职位描述：
1、负责基于海量用户数据，研究用户行为，开发用户画像；2、负责设计新闻精准投放，个性化推荐等算法，提高产品用户体验和新闻排序效果；3、负责各算法和模型的分布式实现（离线，在线），丰富并行算法库；4、负责提供系统设计和代码文档；5、参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析。
资格要求：
1、硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；2、2年以上相关工作经验；3、对机器学习、概率统计，最优化等算法原理及其在互联网行业的应用有深入的理解和浓厚的兴趣；4、有推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；5、有大规模分布式计算平台的使用和并行算法的开发经验；6、熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；7、熟悉Linux工作环境。

"
机器学习算法工程师（AI方向）,25k-50k,玖富集团,"25k-50k,经验3-5年,本科",金融 / C轮,"
职位描述：

岗位职责：
·         参与金融客户的数据挖掘建模分析项目，能独立完成从数据提取、特征工程、算法实现的全套流程；
·         参与数据模型类产品（风控、反作弊、推荐、精准营销系统）的研发。
任职要求：
·         统招全日制硕士及以上学历（3-5年工作经验），数学、统计、计算机等专业；
·         扎实的理论和算法基础，深刻理解常用的机器学习模型（LR／SVM／RF／GBDT等），能够定义问题并制定解决方案
·         掌握深度神经网络原理及技术，能独立开展神经网络相关的应用开发；
·         至少熟练掌握一门编程语言和快速编码能力（Python、Java、Scala等）；
·         具有增强学习(Reformence Learning)、模仿学习(Imitation Learning)相关研发经验者优先；
加分项：
·         参加过Kaggle、KDD Cup等竞赛且排名靠前，或者国内外期刊会议发表论文；
·         具有分布式平台搭建和应用的经验（Hadoop、Spark等）。

"
机器学习工程师,15k-25k,方正国际,"15k-25k,经验3-5年,本科","移动互联网,电子商务 / 未融资","
职位描述：

工作职责：
1.从事机器学习技术的应用开发
2.参与核心代码书写，组织解决项目中的技术问题
3.研发人工智能模型，包括图像识别、物体识别、文字识别等
4.负责人工智能技术的对外合作、调研、沟通
5.编写相关文档、报告、论文

职位要求：
1、 计算机、数学相关专业本科以上学位，
2、 了解机器学习的基本算法模型，了解机器学习问题求解方法，
3、 能够使用一种编程语言实现各种算法，python语言优先，
4、 能使用tensorflow实现机器学习算法经验者优先，
5、 良好的算法基础，有相关竞赛经历着优先，
6、 能够阅读英文技术文档及论文，具有良好的自学能力，具备英语口语沟通能力者优先
7、 优秀应届生亦可考虑。
        

"
机器学习算法工程师,20k-40k,新浪网,"20k-40k,经验不限,本科",文化娱乐 / 上市公司,"
职位描述：

岗位职责：
    1. 负责大规模机器学习建模和效果优化，负责个性化推荐算法设计和效果优化；
    2. 参与用户行为分析和挖掘，为算法和业务场景提供支持；
    3. 应用机器学习、自然语言处理、分类聚类等技术，针对海量信息建模，挖掘潜在商业价值
任职资格：
    1. 计算机或相关专业本科及以上学历；
    2. 具备良好的编程能力和代码风格，熟练掌握C/C++、Java等一门强类型语言，并至少掌握一门脚本语言；
    3. 熟悉机器学习常用算法，有搜索、广告、推荐系统经验者优先；
    4. 具有良好的分析问题和解决问题的能力，对解决具有挑战性问题充满激情，有较强的学习能力，并且能够快速实现数学模型。;
    5. 良好的团队合作精神，较强的沟通能力。
    6. 熟悉Hadoop/HBase/Hive/Storm/Spark/Kafka分布式大数据处理系统者优先。

"
机器学习系统研发工程师,20k-30k,NovuMind Inc.,"20k-30k,经验1-3年,硕士",其他 / B轮,"
职位描述：

职位要求：
1.对机器学习系统，分布式计算有浓厚兴趣，能自我驱动
2.熟练掌握C/C++， 较好的算法系统设计和编码实现能力
3.较强的学习能力，热衷于尝试新算法，架构
加分技能：
1.具有ACM-ICPC程序设计竞赛参赛、获奖经历
2.具有分布式计算，或大数据分析的系统开发经验
3.具有Caffe, Mxnet,Tensorflow等开源工具的开发经验 
4.具有MPI，或机器学习系统及自动化的开发经验

"
【实验室】资深机器学习工程师,25k-50k,美图公司,"25k-50k,经验3-5年,硕士","移动互联网,硬件 / 上市公司","
职位描述：

部门和地点：美图影像实验室（MTlab http://mtlab.meitu.com/）-- 北京
 
部门介绍：
•高速发展的美图公司（产品包括美图秀秀，美拍，美图手机等）在全球拥有超过10亿用户，以技术创新切实改变了人们的生活方式。
•影像实验室（MTlab, http://mtlab.meitu.com/）是美图的核心算法研究部门，成立于2010年，致力于计算机视觉和深度学习技术。
•这里有业界顶尖的研发团队，海量的数据资源，最前沿最有趣的研究课题；这里没有条条框框，尊重个性，给你广阔的发展空间！
工作职责：
以提高深度学习的实验效率为宗旨，负责开发维护相关工具和云平台建设。
职业发展方向:
可成为懂AI的全栈工程师或架构师
 
任职资格：
1. 了解机器学习，深度学习相关概念
2. 常用Python, 熟悉c++
3. 掌握至少一门Python Web开发框架（Tornado、Django、Flask等)，有Web后端开发实际项目经验
4. 掌握linux下的开发工具(包括shell, vi , git等)的使用
5. 计算机原理基础扎实，好学，积极主动
6. 有独立分析和解决问题的能力，有良好的团队合作精神
7. 工作经验：1-2年或优秀应届生
 
对以下任一项熟悉的优先：
1. caffe, pytorch, mxnet, tensorflow等机器学习框架
2. docker或相关容器技术

"
机器学习算法工程师/专家,15k-30k,京东,"15k-30k,经验1-3年,本科",电子商务 / 上市公司,"
职位描述：

职责描述：
1、用机器学习的方法解决电商行业所产生的服务问题，提高用户服务体验。
2、能够独立分析业务问题，将业务问题转化为机器学习模型，提取特征变量，构造衍生变量，独立进行算法模型开发和工程化；
3、研究机器学习模型优化技巧，提高机器学习模型效果；
4、保持关注前沿进展，将前沿的机器学习/人工智能方法引入到项目实践中。
 
任职要求：
1）全日制本科毕业工作5年或者研究生毕业工作3年以上；数学/统计/计算机类等相关专业背景；本科为211及其以上尤佳。
2）有3年及其以上机器学习模型工作经验，熟悉模型优化技巧，有xgboost/gbm/ RandomForest模型项目实践经验尤佳。
3）机器学习，统计学等基础知识扎实。
4）至少熟练运用R语言/python/spark中的一种编程语言，熟练运用hive/sql编程。
5）自学能力较好，在模型优化或者计算机工程方面能够带领团队成员一起攻克难题。
 
要求候选人每家公司的平均工作年限>=2年！

"
推荐／机器学习算法工程师,25k-50k,淡蓝网Blued,"25k-50k,经验不限,硕士","移动互联网,社交网络 / D轮及以上","
职位描述：

工作职责：
负责用户和内容推荐系统的研发工作，针对业务场景设计用户模型和特征体系，基于机器学习算法提升个性化推荐效果岗位要求： 1、计算机、模式识别、数学等相关专业硕士以上2、一年以上相关工作经验，包括推荐、搜索或广告等的算法研发经验3、熟悉常用推荐和机器学习算法，如逻辑回归、协同过滤、分类、聚类、GDBT等4、掌握Python或C++语言，熟悉基本算法和数据结构5、熟悉Unix或Linux开发环境，掌握使用Hadoop

"
机器学习算法工程师,15k-25k,成都投资公司,"15k-25k,经验不限,本科","移动互联网,其他 / 未融资","
职位描述：

岗位职责：
1、 负责分析挖掘客户/行业对大数据产品的需求（应用场景），利用数据分析结论提升客户业务能力。例如：文本挖掘，用户画像，个性化推荐，销量预测，风险预测等；
2、 进行大数据场景下的数据统计、数据挖掘、机器学习、深度学习，包括数据整理、模型建立、模型应用、评估优化等；
3、 将客户需求准确转化为可执行的数学模型，针对不同的应用场景，负责编写数据挖掘算法及对其的优化；
任职资格：
1、 统计学、数学或计算机相关专业本科以上学历。特别优秀者，学历专业条件可以适当放宽；
2、 拥有统计学专业知识，有1年及以上数据产品建模及分析工作经验；
3、 熟练掌握R/SAS/SPSS等至少一种数据挖掘工具，熟练使用R、Python、Scala 和 Java等至少2种语言；
4、 熟悉常用机器学习和数据挖掘算法，包括但不限于决策树，线性回归，聚类，支持向量机，神经网络等；
5、 对于Hadoop/Hive/Spark/HBase等大数据处理平台具备一定了解，有系统实际操作经验者优先；
6、 责任心强、具备优秀的学习能力，能独立分析和解决问题，具有较强的沟通技巧和团队协作能力；

"
软件开发分析工程师（机器学习）,5k-8k,安天,"5k-8k,经验不限,本科",信息安全 / 未融资,"
职位描述：

岗位职责：
负责构建数据挖掘、数据分析体系;负责海量数据的分类汇总、分析研究和数据建模；负责对恶意代码分析数据行深度挖掘和有效利用；负责编写分析数据计算分析报告或统计分析报告；负责配合开发人员，将模型应用到检测模块。

岗位要求：
1、本科以上学历，计算机、软件、数学等专业；
2、熟练掌握训练深度网络的各种方法、数据分析挖掘算法（聚类分析、回归分析等）
3、熟悉和掌握 C/C++/Java 和脚本语言编程(Shell, Python等），编写过足量代码；
4、能够根据实际应用需求进行独立建模，算法调优及模型验证；
5、具有英文技术资料的读写能力。

优先录用：
硕士学历优先；熟悉反病毒相关知识者优先。

"
机器学习科学家（可兼职）（上海）,20k-40k,GFT,"20k-40k,经验不限,博士","金融,数据服务 / A轮","
职位描述：

We are looking for Ph.D. level or MS with exceptionally strong ML experience data scientist to participate in building the Master Machine Learning Algorithm and Platform for financial research.
The candidate's BS, BA, MA, MS, PhD should be among computer science, statistics, math, operation research, economics, finance, physics, psychology.
Experience in any one or preferably more of the following models and their optimization algorithms is required :
* Graphical Models, e.g.,    * Conditional Random Fields    * Bayesian Networks* Genetic Algorithm* First order and Propositional Rule Based Systems, e.g.,     * Tractable Markov Logic    * Prolog    * Lifted Inverse Deduction Algorithms* Recurrent Nets, e.g.,     * LSTM* Natural language processing, e.g.     * Auto text generation     * Auto Text Summary * Reinforcement Learning* Decision Trees (ensambles)* Instance Based Learning    * SVM    * k-nearest neighbor    * Amazon Netflix Recommendation system* Times Series Analysis, e.g.,     * Co-integration    * VAR* Ux design and Psychology
Familiarity of popular ML platforms and packages such as tensorflow, azure, scikit is desired but not required.
The candidate needs to regularly search, read, evaluate top research papers as well as open source projects, and set up and execute plans to integrate their methods and source code into our research process and platform.
Total Compensation Range: 150k-500k RMB + Stock Options per year.
Do you want to be the one armed with AI to beat and replace other analysts and traders instead of holding jobs to be replaced by robots? Please send us your resume!

"
机器学习算法工程师——计算广告学,20k-30k,游族网络,"20k-30k,经验3-5年,不限","移动互联网,游戏 / 上市公司","
职位描述：

岗位职责:1. 广告点击率预估和排序机制方向(CTR prediction & Ranking)负责CTR model platform和feature platform的建设，从海量数据中提取最相关的feature刻画用户对广告点击的Probability的问题，负责广告排序、placement等方面的策略研究和实现。基本要求：1) 对CTR/CVR等问题有基本的了解2) 有较为丰富的CTR feature engineering等方面的经验3) 对广告排序问题有一定的了解和经验 2. 反作弊方向(Advertising Anti-Spam):负责商业竞价广告及展示广告反作弊系统的系统设计及策略优化；通过海量数据，分析与挖掘各种潜在关联，从而不断优化反作弊效果，更好地识别作弊流量，保障客户利益和公司长远健康发展。基本要求：1) 熟悉机器学习、数据挖掘、数据分析、分布式计算等某一方面，有理论研究和实践经验2) 熟悉随机过程以及概率分布，熟悉抽样理论3) 有互联网相关反作弊工作经验者优先4) 具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题3. 广告产生和定价机制方向(Advertising mechanism research):1) 研究广告拍卖机制，进行业务创新2) 对关键词的定价机制进行研究，包括reserve price、区域准入价格3) 研究Budget Allocation问题，最大化广告主ROI4) Bid simulator & Forcasting等

"
机器学习专家,30k-50k,墨云科技,"30k-50k,经验3-5年,本科",信息安全 / A轮,"
职位描述：

熟悉机器学习理论
熟悉2以上机器学习算法
实际应用2年以上
BAT公司优先

"
机器学习算法工程师-北京-00012,20k-40k,日志易,"20k-40k,经验1-3年,本科",数据服务 / A轮,"
职位描述：

岗位职责     1、利用数据挖掘、机器学习相关算法，解决产品业务需求；    2、调研新技术在数据分析领域的应用价值，以技术驱动产品。任职要求任职要求     1、扎实的数据结构及算法功底，优秀的工程实现能力；    2、熟悉常见的机器学习&数据挖掘算法，有相关研究或项目经验；    3、熟悉Linux开发环境，熟悉Java, 熟悉python；    4、有良好的沟通能力和团队合作能力、高度的责任心和诚信的品质。

"
机器学习算法工程师——计算广告学,20k-30k,游族网络,"20k-30k,经验3-5年,不限","移动互联网,游戏 / 上市公司","
职位描述：

岗位职责:1. 广告点击率预估和排序机制方向(CTR prediction & Ranking)负责CTR model platform和feature platform的建设，从海量数据中提取最相关的feature刻画用户对广告点击的Probability的问题，负责广告排序、placement等方面的策略研究和实现。基本要求：1) 对CTR/CVR等问题有基本的了解2) 有较为丰富的CTR feature engineering等方面的经验3) 对广告排序问题有一定的了解和经验 2. 反作弊方向(Advertising Anti-Spam):负责商业竞价广告及展示广告反作弊系统的系统设计及策略优化；通过海量数据，分析与挖掘各种潜在关联，从而不断优化反作弊效果，更好地识别作弊流量，保障客户利益和公司长远健康发展。基本要求：1) 熟悉机器学习、数据挖掘、数据分析、分布式计算等某一方面，有理论研究和实践经验2) 熟悉随机过程以及概率分布，熟悉抽样理论3) 有互联网相关反作弊工作经验者优先4) 具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题3. 广告产生和定价机制方向(Advertising mechanism research):1) 研究广告拍卖机制，进行业务创新2) 对关键词的定价机制进行研究，包括reserve price、区域准入价格3) 研究Budget Allocation问题，最大化广告主ROI4) Bid simulator & Forcasting等

"
机器学习专家,30k-50k,墨云科技,"30k-50k,经验3-5年,本科",信息安全 / A轮,"
职位描述：

熟悉机器学习理论
熟悉2以上机器学习算法
实际应用2年以上
BAT公司优先

"
机器学习算法工程师-北京-00012,20k-40k,日志易,"20k-40k,经验1-3年,本科",数据服务 / A轮,"
职位描述：

岗位职责     1、利用数据挖掘、机器学习相关算法，解决产品业务需求；    2、调研新技术在数据分析领域的应用价值，以技术驱动产品。任职要求任职要求     1、扎实的数据结构及算法功底，优秀的工程实现能力；    2、熟悉常见的机器学习&数据挖掘算法，有相关研究或项目经验；    3、熟悉Linux开发环境，熟悉Java, 熟悉python；    4、有良好的沟通能力和团队合作能力、高度的责任心和诚信的品质。

"
【实验室】机器学习开发工程师,16k-32k,美图公司,"16k-32k,经验1-3年,硕士","移动互联网,硬件 / 上市公司","
职位描述：

部门介绍：
•高速发展的美图公司（产品包括美图秀秀，美拍，美图手机等）在全球拥有超过10亿用户，以技术创新切实改变了人们的生活方式。
•影像实验室（MTlab, http://mtlab.meitu.com/）是美图的核心算法研究部门，成立于2010年，致力于计算机视觉和深度学习技术。
•这里有业界顶尖的研发团队，海量的数据资源，最前沿最有趣的研究课题；这里没有条条框框，尊重个性，给你广阔的发展空间！

部门和地点：美图影像实验室（MTlab http://mtlab.meitu.com/）-- 北京
 
工作职责：
以提高深度学习的实验效率为宗旨，负责开发维护相关工具和云平台建设。
职业发展方向:
可成为懂AI的全栈工程师或架构师
任职资格：
1. 了解机器学习，深度学习相关概念
2. 常用Python, 熟悉c++
3. 掌握至少一门Python Web开发框架（Tornado、Django、Flask等)，有Web后端开发实际项目经验
4. 掌握linux下的开发工具(包括shell, vi , git等)的使用
5. 计算机原理基础扎实，好学，积极主动
6. 有独立分析和解决问题的能力，有良好的团队合作精神
7. 工作经验：1-2年或优秀应届生
 
对以下任一项熟悉的优先：
1. caffe, pytorch, mxnet, tensorflow等机器学习框架
2. docker或相关容器技术


"
