jobname,money,company_name,p_bot,industry,job_bt
资深自然语言处理研发工程师(MJ000658),25k-50k,沪江,"25k-50k,经验1-3年,不限","移动互联网,教育 / D轮及以上","
职位描述：


工作职责：
-负责开发和提高基础NLP模块：面向多语言的分词、词性标注、Text Normalization、命名实体识别、指代消歧、Parsing等；
-负责对话过程中的领域（场景）设计及开发对应的Domain、Intent和Semantic Slot的处理模块；
-负责开发并利用文本分类，聚类等算法来进行大规模的文本处理；
-负责开发面向教育的知识图谱，为对话系统提供支撑；
-负责上述系统的编程、测试与部署；
任职资格：
-熟悉自然语言处理领域的基本概念和问题，包括：分词、词性标注、命名实体识别、语法分析、语言模型、文档分类等；
-熟悉自然语言处理的常用技术和算法，包括：HMM、CRF、SVM等；
-熟悉深度学习技术在NLP领域的理论及进展，包括：RNN、Attention、Seq2Seq等；
-实际从事过文本处理相关的技术工作，如Query解析、文本检索、对话聊天系统、知识问答系统、机器翻译、情感分析者更佳；
-从事过话题分析、多轮次自然语言对话的候选者最佳；
-熟悉C/C++语言及Python等脚本语言编程，对数据结构和算法设计有较为深刻的理解
-有相关机器学习背景、能够跟踪深度学习技术者更优
-具备优秀的逻辑思维能力，善于解决问题和分析问题 
-有强烈的上进心和求知欲，较强的沟通能力和学习能力


"
网校事业部-自然语言处理架构师,30k-60k,好未来,"30k-60k,经验5-10年,本科","移动互联网,教育 / 上市公司","
职位描述：

工作职责:工作职责：1. 负责学而思网校自然语言处理（NLP）相关项目的研发和优化2. 负责NLP相关算法的研究、改进和应用任职资格:工作要求：1. 为人踏实负责，喜欢在线教育行业2. 本科及以上学历，工作2年及以上3. 精通c/c++，python，了解linux开发环境4. 1年以上自然语言处理（NLP）开发经验，包括但不限于分词，词性标注、文本分类聚类、实体识别、关键词抽取、热词发现、文本纠错、情感分析、语言模型、机器翻译、问答系统、自动摘要、知识推理等；5. 责任心强，具有良好的沟通能力和团队合作精神6. 有句法分析、对话管理、自动摘要、知识图谱相关工作经验者优先

"
自然语言处理\机器学习\数据挖掘工程师要医疗背景,25k-35k,康夫子,"25k-35k,经验3-5年,本科","移动互联网,医疗健康 / A轮","
职位描述：

岗位职能：
通过NLP信息抽取、数据挖掘等技术，从海量病历、论文、医学电子书籍、网页中进行知识挖掘，根据应用需求设计并完善医学知识图谱；开发并完善基于知识图谱的CDSS(临床辅助决策系统)。

背景需求(满足其中一条即可)：
 (1) 具有医学信息学/生物信息学/临床医学学历背景；
 (2) 具有一年以上医学文本信息挖掘工作经验；
 (包括住院病历、医学文献、基因、蛋白结构等文本/字符序列信息挖掘)
 (3) 具有NLP信息抽取、知识图谱构建、工作背景；
 (4) 具有CDSS(临床辅助决策系统)核心功能开发经验；

技能需求：
（1）熟悉linux开发环境；
（2）熟悉常用基本数据结构、算法；
（3）熟练使用python语言(生物信息方向 perl语言也可)；

加分项：
(1) 熟悉常用机器学习、数据挖掘、NLP相关应用与算法
 (2) 熟练使用hadoop、spark等分布式存储计算工具

我们的亮点：
1、 技术背景：多位百度NLP大牛，内功深厚，领跑行业；
2、 医学背景：北大医学博士，从业多年，精准把握医疗痛点；
3、 资金背景：数千万A轮融资，未来几年吃喝不愁；
4、 薪资待遇：年中奖励，年底三薪，股票期权；
5、 团队氛围：人少精悍，低调务实，充分信任，珍惜人才；
6、 公司未来：人工智能+全科医生，热门中的热门。

"
NLP工程师,30k-50k,国信安石,"30k-50k,经验3-5年,硕士","移动互联网,数据服务 / 未融资","
职位描述：

职位职责：
负责反垃圾/风控/舆情等产品的分析与挖掘工作，包括分类，关键词提取，命名实体识别，聚类，主题分析，情感分析等工作；
尝试领先的机器学习算法、计算框架，提升机器学习系统效率；
基于给定的文本句式模板，从已有数据中挖掘出相似记录；
职位要求：
精通自然语言处理，包括但不限于模板挖掘、语义相似度计算、基础语义分析、文本生成等，非常清楚地知道NLP的优势和瓶颈，3年以上相关工作经验；
熟悉机器学习的基本算法，并在以下一个或多个方向有实际工程研究经验： 自然语言处理，网页检索或数字广告相关研发，有大规模数据分析和挖掘的经验，熟悉常用分析工具 ； 熟悉深度学习技术，并有深度神经网络在文本或图像等领域的的应用经验； 精通C/C++/python编程，熟悉常用算法及优化 ； 保持初学者的好奇心，对学习新事物有强烈的热情；
加分项： 有在相关领域顶级会议（ICML, NIPS, ACL , KDD等）或权威期刊发表优秀论文者优先；
有相关领域工作经验优先。

"
自然语言处理算法专家,30k-60k,美团点评,"30k-60k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责：
1. 负责搜索意图识别体系建设和开发
2. 负责搜索查询改写系统的开发
3. 负责搜索用户引导产品和技术的开发
4. 负责NLP技术的前瞻性研究和搜索的落地
岗位要求：
1. 具有三年以上相关行业NLP经验
2. 有搜索引擎查询分析，对话系统，语义理解，知识图谱等经验者优先
3. 有深度学习相关经验者优先

"
自然语言处理研发工程师,15k-30k,Remark Holdings,"15k-30k,经验不限,本科","移动互联网,数据服务 / 上市公司","
职位描述：

岗位职责：
1.完成公司自然语言相关算法的研发
2.完成公司自然语言相关专利文稿撰写
3.配合公司其他部门完成相关工作
任职要求：
1.计算机科学\应用数学\统计学相关专业本科以上学历，硕士/博士优先
2.熟悉词频统计，关键词提取，实体提取，文本分类，机器学习等自然语言处理常用算法
3.了解Word Embedding, LSTM等深度学习相关算法和模型，有相关模型训练经验
4.熟悉python/C++编程，能够用代码实现算法
5.学术基础扎实，能够快速阅读国内外NLP领域相关论文或学术著作
6.有团队精神，良好的表达能力和沟通能力
此刻，一台台巨兽般的服务器正在疯狂地吞噬着无穷无尽的数据，这些被数据喂养的巨兽将推动人类历史的车轮飞转在第四次工业革命的极速车道上，没有什么力量可以阻挡人类向美好未来的狂飙突进。万物互联、人工智能就是无比巨大的车轮必将碾压一切障碍。我们正在努力驾驭这匹巨兽，紧握缰绳奋力扬鞭驰骋在人脸识别，视频自动编辑，自然语言语义解析，安全监控，金融风控等广阔的领域。

而你，难道只想成为旁观者吗？让一行行代码，一条条数学表达式，一份份汗水积累的经验付之东流吗？不，生而不凡的程序员，项目经理，产品经理们，这是你们的时代，你们应该是这场革命的主角。只要你和我们一样认同客户价值优先，以结果导向，敢于冒险，不甘于平庸，对质量精益求精，全力以赴地追求卓越，请立即加入我们，我们将为你准备一流的工作环境（Mac笔记本、GPU服务器，双显示器，免费咖啡，5A写字楼），团结向上的团队，扁平化的管理方式，参加全球技术会议的机会，以及竭尽全力帮助你成功的管理团队。太平洋两岸分布在六个城市（Las Vegas, San Jose, 北京，上海，成都，杭州）的办公地点等待你加入。

"
NLP算法工程师,25k-45k,喜马拉雅,"25k-45k,经验3-5年,本科","移动互联网,文化娱乐 / D轮及以上","
职位描述：

【岗位职责】 1、应用自然语言处理技术实现实体识别、意图识别、情感分析等相关工作； 2、应用文本挖掘技术实现文本聚类分类，知识提取、知识图谱构建等研发工作； 3、负责大规模文本数据处理，包括生文本预处理、过滤，语言模型生成，未登录词识别等。 【任职要求】 1、计算机相关专业，硕士及以上学历，3年以上相关的工作经验； 2、熟悉自然语言处理、文本挖掘的关键技术，有中文NLP经验者优先； 3、了解自然语言处理的基本算法与概念，如：分词，词性标注等； 4、熟练使用以下编程语言中的至少一种：Java, C++， C， Scala； 5、熟练使用以下脚本语言中的至少一种：Python, Perl, R等； 6、良好的编程能力、算法设计能力，具备大规模语料数据处理经验者优先； 7、有较强的分析问题解决问题能力， 良好的沟通能力和团队协作精神； 8、熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法； 9、有开源项目经验优先。

"
自然语言处理工程师（初级）,15k-25k,亲宝宝,"15k-25k,经验1-3年,本科","移动互联网,社交网络 / B轮","
职位描述：

岗位职责：
1、负责语义分析及对话研究，为公司人工智能产品提供相关支持；
2、利用自然语言处理算法提高知识库构建效率；
3、负责自然语言处理相关前沿算法的研究和应用；
4、实现和优化自然语言处理相关算法。

任职要求：
1、自然语言相关研究方向硕士研究生以上学历；
2、在语义分析、深度学习、多轮会话、知识图谱等相关领域有深入研究的优先；
3、掌握实现基本的数据结构和算法，具备复杂算法分析和调优能力；
4、熟悉机器学习及数据挖掘相关领域的算法；
5、良好的逻辑思维能力，优秀的分析问题和解决问题的能力；
6、具有较好的沟通能力和团队合作精神；
7、优秀的沟通协调能力，能很好的理解并表达工作内容及重点。

团队简介：大叔主管，老骥伏枥，深耕代码世界。

公司简介：杭州不可多得的低调、优质移动互联网公司，人性、平等、扁平的管理风格！我们提供：双休、带薪年假、五险一金（全额12%）、B轮公司成长机会，“亲宝宝”期待你的加入！

"
自然语言处理算法专家（NLP）,30k-60k,捷通华声,"30k-60k,经验3-5年,硕士","移动互联网,数据服务 / 不需要融资","
职位描述：

岗位职责：
1、负责灵云智能语义相关核心技术算法研究与引擎产品化等开发工作；
2、利用Deep Learning和NLP技术完成文本语义分析、用户意图理解、文本挖掘等模块的研发，将研发成果应用到机器人系统中，提升准确率；
3、有效带领技术团队，建立并完善公司各项研发规范及流程； 4、培养下属成员，提高团队整体专业技能。
 
任职要求：
  1.学历要求：     -毕业统招硕士以上学历，博士优先；    2.能力要求：     -至少熟悉智能问答/数据分析/输入法/语言模型/机器翻译等中的一项相关算法及实现原理，有相关五年以上工作经验或者实验室经验；     -有LR/GMM/SVM/CRF/MaxEnt/HMM/LDA/DNN/CNN/RNN的研究背景，熟练掌握CUDA编程；     -熟练掌握Python/Matlab/C++，能够无障碍阅读英文论文；     -能够在TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验；     -能够对接智能问答/数据分析/输入法/语言模型/机器翻译算法研究成果，能够对智能问答/数据分析/输入法/语言模型/机器翻译算法进行工程实现和优化；     -对算法有深入了解，对工程优化有丰富经验；     -有团队管理经验。   

"
​2345输入法-自然语言处理研发工程师,20k-30k,2345.com,"20k-30k,经验3-5年,本科","数据服务,移动互联网 / 上市公司","
职位描述：

产品：2345王牌拼音输入法
【岗位职责】
1、负责输入法语言模型训练算法研究，对语言模型进行准确率优化和更新，运用到云端及客户端2、负责输入法新词、热词自动化获取和生成研究3、负责输入法云输入功能准确性提升【任职要求】

1、本科及以上学历，有自然语言处理或者机器学习相关项目2年或以上工作经验；2、C/C++编程背景和算法基础，熟悉程序调试及性能优化工具及方法；3、有Python/Perl/shell等脚本处理经验，具备一定数据分析能力；4、熟悉自然语言处理常见算法与模型，对中文分词、语言模型、机器翻译、词法句法分析、语义分析中有一个领域有较深入研究者优先5、熟悉机器学习的基本算法与概念，如：SVM、神经网络、决策树、朴素贝叶斯、马尔可夫等6、善于学习新事物，善于表达和沟通，有较强的分析和解决问题能力，工作有激情

"
自然语言处理,20k-40k,滴滴出行,"20k-40k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

【自然语言理解研发工程师】
岗位职责：
- 从事人工智能、自然语言处理、语义理解等算法研究和系统研发              
岗位要求：
     - 重点大学硕士及以上学位
     - 熟悉机器学习相关算法
     - 熟悉常见自然语言处理算法，对于语义理解有经验者优先
     - 熟悉和掌握C/C＋＋ 和脚本语言编程(如Shell, Python, Perl, Lua等)             
     - 具有良好的沟通能力，和良好的团队合作精神


"
自然语言处理工程师,10k-20k,FutureData,"10k-20k,经验1-3年,本科",数据服务 / A轮,"
职位描述：

    Future Data是国内最早致力于司法业务量化分析、提供司法大数据服务的企业之一。本着专业化、精英化的发展理想，专注于司法行业的数据分析、人工智能和信息化咨询等方面的业务拓展，帮助客户提升信息系统智能化并发现数据的潜在价值。    我们的团队来自巴黎综合理工大学、法国里昂大学、北京大学、中国科学技术大学、华东政法大学，北京科技大学、浙江大学等知名院校，我们拥有IBM、Cisco、Murex、华为、知名律所、法院的工作经验。Future Data是一支朝气蓬勃的创业团队，我们致力于推动司法领域的人工智能发展。

岗位名称：自然语言处理工程师

岗位职责：
1、负责语言理解、意图识别、知识图谱、命名体识别等相关算法的研究和开发；2、负责特定领域的自然语言处理、信息抽取开发；3、交付的其他任务。
 
任职要求：
1、计算机、数学或统计等相关专业，自然语言处理方向2年以上研究或工作经验；2、熟练掌握中文分词标注、文本分类、语言模型、知识库挖掘等NLP 相关算法；3、良好的编程能力，精通 Java/Python编程语言；4、能够分析并解决语义理解，信息抽取等产品问题；5、熟悉开源搜索及深度学习项目，如 Lucene，elasticsearch、Tensorflow等；6、具备中英文学术论文的调研能力，有从事研究型项目的经历；7、良好的沟通和团队合作能力。

"
自然语言处理高级专家,45k-60k,美团点评,"45k-60k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

负责机器翻译技术的研发和公司内的应用落地。
岗位职责：
1. 理工类211、985本科及以上学历，有5年以上的工作经验。2. 熟练掌握自然语言处理领域的基础理论和方法，并有丰富的相关方向的研究经验；3. 在一个或多个领域有深入研究：文本分析、语义分析、语义计算、组块分析、机器翻译、智能对话等；4. 熟练掌握c/c++、python/perl/shell等语言编程、及数据结构基础算法；5. 优秀的领导力、推动力、以及分析问题和解决问题的能力，对解决具有挑战性问题充满激情。 特别说明：有机器翻译经验者加分。

"
机器学习/自然语言处理,20k-40k,大特保,"20k-40k,经验1-3年,本科",金融 / B轮,"
职位描述：

岗位职责1. 参与互联网保险领域的自然语言处理、人工智能方向的技术研发；2. 参与保险智能问答、智能交互的研发；3. 结合保险业务的搜索、推荐等场景，灵活应用数据挖掘、NLP、机器学习等技术解决实际问题。岗位要求：1.较强的编程实现能力，熟练掌握Python/Java/c的一种或多种语言，熟练掌握算法和数据结构；2.了解NLP、数据挖掘、机器学习的基础知识，能对问题不断优化解决方案；3.优秀的分析和解决问题的能力；4.有实际项目经验者优先、有对话机器人经验者优先；

"
资深自然语言处理工程师,20k-40k,小红书,"20k-40k,经验3-5年,本科","生活服务,电子商务 / C轮","
职位描述：

工作职责：
1.负责自然语言处理的基础研究和开发，设计并优化NLP算法，搭建实时的自然语言处理系统；

2. 负责语义分析，情感分析，意图识别，内容提取，Anti-Spam等系统的设计与开发；
 
3. 负责自然语言处理团队建设，并跟进和调研业界新技术；

任职资格：
 
1. 扎实的自然语言处理和机器学习的技术基础;
 
2. 熟悉自然语言处理方法，包括分词、自动新词发现、词性标注、命名实体识别、多语义文本归类、中心思想提取、深度学习在NLP领域中的应用，独立实现过NLP系统;
 
3. 有优秀的洞察力和分析判断能力，对解决具有挑战性问题充满激情；
 
4. 有相关项目研发经验，并担任核心算法研发者优先；
 
5. 良好的沟通能力和项目管理能力, 有良好的团队协作意识，对技术饱有热情;

"
