address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
大良新区,佛山市顺德区大良德胜西路与南霞新路交界,龙湖春江名城,14500,98~140m²,4室(2)/3室(1),住宅,在售,104
乐从,·汾江南路与裕和路交界,依云国际,12000,,,商业类,售罄,44
北滘,佛山市顺德区北滘105国道与林港路交汇处,深业城,18500,91~254m²,3室(4),住宅,售罄,166
罗村,狮山镇罗村大道南1号,光明花半里,14000,85~160m²,4室(3)/3室(2),住宅,在售,128
石湾,佛山市禅城区华宝南路19号(汇丰银行对面),海湾城,12900,108~154m²,4室(1)/3室(1),住宅,在售,81
龙江,顺德区龙江镇东华路23号,保利上城,14000,145~189m²,3室(3),住宅,售罄,123
九江,誉江华府位于九江镇江滨路（镇政府西行约500米）,誉江华府.誉龙湾,12000,112~169m²,5室(2)/4室(6),住宅,在售,123
陈村,陈村镇合成社区居民委员会白陈路190号,广佛颐景园,21500,112~133m²,3室(4),住宅,售罄,180
高明,佛山市高明区杨和镇高明大道中218号,美的鹭湖森林度假区,19000,53~138m²,3室(3)/2室(2)/1室(1),住宅,在售,43
平洲,万科金域中央位于南海区海八立交东南侧,万科金域中央,15000,68m²,2室(2),商业类,在售,102
北滘,北滘镇木华路1号,林上湾,15000,40~86m²,2室(1)/1室(2),商业类,在售,64
三水,佛山市三水区西南街道三兴路16号，三水区西南街道三兴路，北面及西面均为绿化公园，临近有三水广场,明智大厦,8800,,,住宅,售罄,98
三水,捷和广场位于城市主干道南丰大道23号，距离西南市区仅有1公里，位于广州至肇庆的轻轨站附近，项目东面现为高丰涌，东南向约1000米处为高丰村；,捷和广场,9500,,,住宅,售罄,141
丹灶,项目位于南海区丹灶镇迎金一路1号,上林一品,12000,109~143m²,4室(2)/3室(1),住宅,在售,105
三水,西南文锋西路与口岸大道交汇处,颐澳湾,价格待定,,,住宅,售罄,76
大沥,南海区大沥镇竹基南路与城南一路交汇处,伟业华誉豪庭,40000,32m²,1室(1),底商,售罄,82
乐从,乐从镇同德道19号,碧桂园华润新城之光,价格待定,124~138m²,4室(3),住宅,售罄,156
狮山,佛山市南海区狮山镇博爱路68号,长华国际中心,14000,64~126m²,2室(2)/1室(1),商业类,在售,52
乐从,乐从镇同德道19号,碧桂园华润新城之光,价格待定,124~138m²,4室(3),住宅,售罄,156
大沥,佛山市南海区大沥镇振兴路80号雅居乐御景豪庭,雅居乐御景豪庭,15500,115~130m²,3室(2),住宅,在售,167
三水,三水区西南街道货场街5号,三水·帝景湾,8300,200m²,5室(1),住宅,售罄,140
西樵,佛山市南海区西樵镇樵高路3号(江滨花园旁),江滨花园·锦绣龙湾,12000,106~230m²,4室(7)/3室(3),住宅,在售,127
西樵,佛山市南海区西樵镇樵乐路70号,聚豪雅居,10000,90~100m²,3室(2),住宅,售罄,98
三水,三水区德兴北路1号,恒福新里程,价格待定,,,住宅,待售,113
石湾,季华路东平河畔(季华大桥旁),龙光玖龙湾,16500,127~190m²,4室(4),住宅,在售,142
西樵,佛山市南海区西樵镇樵高路3号,三盛颐景园,13500,90~138m²,4室(1)/3室(1),住宅,在售,86
容桂,佛山市顺德区容桂广东实验中学顺德分校附属小学旁,容桂碧桂园凤凰湾,16000,91~197m²,4室(3)/3室(4),住宅,在售,117
石湾,佛山市禅城区季华二路,智慧新城,13000,358m²,5室(1),住宅,在售,465
乐从,乐从镇佛山新城富华路6号,怡翠晋盛御园,18000,44m²,1室(1),商业类,在售,74
伦教,伦教街道办事处仕版村委会南苑西路6号中海万锦公馆,中海万锦公馆,17500,128~132m²,4室(2),住宅,在售,224
南庄,佛山市禅城区南庄镇南庄二马路102号,圣德嘉园,10500,87~106m²,3室(4),商业类,在售,91
三水,佛山市三水区大塘新城永大西路与园北路交汇处,景秀南湾,8000,82~89m²,3室(2),住宅,在售,67
三水,佛山市三水区白坭镇科技大道3号,中昂翠屿湖,10500,92~107m²,3室(2),住宅,在售,101
大良南区,顺德区大良永同路1号（即凤城食都旁）,中怡新天地,15000,47m²,2室(1),商业类,在售,89
龙江,佛山市顺德区龙江镇龙江西路与精美路交界,世博汇,20000,,,商铺,在售,42
龙江,佛山市顺德区龙江镇龙江西路与精美路交界,世博汇,20000,,,商铺,在售,42
狮山,佛山市南海区狮山镇广云路和兴业路交界,新城璟城,15500,112m²,4室(1),住宅,在售,173
狮山,佛山市南海区狮山镇松夏工业园工业大道东19号,恒源桃源新天地,11000,39~57m²,3室(1)/1室(1),商业类,售罄,50
龙江,顺德龙江中心城区龙江中学旁,恒大龙江翡翠,15500,108~139m²,4室(1)/3室(1),住宅,在售,167
桂城北（南海广场）,南海桂城南二路18号（桂城交警中队对面）,中汇大厦,14000,39m²,1室(1),商业类,售罄,54
北江新区,佛山市三水区西南街道西青大道8号,新动力广场,12000,35~79m²,2室(1)/1室(3),商业类,在售,34
西南街道,佛山市三水区西南街道金泉大道3号,御江南,10000,96~130m²,4室(3)/3室(10),住宅,在售,75
狮山,南海区狮山镇桂丹路99号,中恒海晖城,13500,66~139m²,4室(4)/3室(4)/2室(1),住宅,在售,90
澜石,佛山市禅城区澜石大马路9号,泷景花园,18500,88~133m²,4室(2)/3室(5),住宅,在售,154
丹灶,南海丹灶镇桂丹西路121号,和丰颖苑,11500,90~125m²,3室(4),住宅,在售,81
大良东区,大良南国东路与碧桂路交汇处,顺德华侨城天鹅湖,20500,118~147m²,4室(1)/3室(2),住宅,在售,260
容桂,×  添加产权地址 （不能包含省份、城市、城区名称） 行政地址* 容桂桂洲大道西1号新幸福领汇家园,新幸福领汇家园,8500,129~164m²,4室(1)/3室(3),住宅,售罄,109
容桂,广东省佛山市顺德区容桂容桂街道红旗居委西堤二路,东怡水岸花园桂花洲,13000,226m²,3室(1),住宅,售罄,299
佛平路,南海区佛平路与桂澜路交界,南海万科广场,27000,44~115m²,4室(1)/3室(5)/1室(1),住宅,在售,121
南庄,涟岸位于禅城区科润路10号(科润路以南、禅港路以西),涟岸,15000,,,住宅,售罄,133
狮山,博爱路与科技路交汇（狮山中心小学旁）,奥园冠军城,11500,,,住宅,售罄,89
狮山,狮山中心城区321国道(华立医院旁),佛山恒大城,15000,68~119m²,4室(1)/3室(5)/2室(2),住宅,在售,105
张槎,项目位于轻工二路与江海路交汇处，西以禅西大道为邻，西南面为国道跨线桥,领地海纳珑庭,价格待定,90~110m²,4室(1)/3室(1),住宅,售罄,107
桂城北（南海广场）,万科金色城市位于南海大道与海八路交汇处,万科金色城市,23000,90~120m²,4室(1)/3室(2),住宅,在售,207
大良东区,佛山市顺德区大良锦上西路2号畔海御峰花园,敏捷畔海御峰,20000,100~245m²,4室(1)/3室(8),住宅,在售,162
千灯湖,佛山南海桂城街道金融高新区B区中央大街水岸新都花园,佳兆业滨江一号,价格待定,88m²,3室(1),住宅,待售,211
西樵,西樵镇樵高路2号,观山上岛,15000,94~153m²,4室(1)/3室(2),住宅,售罄,80
黄岐,佛山市南海区黄岐北环路138号,珠水豪庭,29000,86~127m²,3室(2),住宅,在售,208
黄岐,佛山市南海区大沥镇-黄岐沿江路163号,时代水岸花园,24999,95~125m²,4室(1)/3室(1),住宅,在售,199
千灯湖,中国铁建国际公馆是中国铁建集团落子佛山的项目，位于千灯湖板块金融高新B区,中铁国际公馆,价格待定,148m²,3室(1),住宅,售罄,384
里水,佛山南海里水和顺美景大道,中信山语湖,16800,131~168m²,4室(2)/3室(1),住宅,售罄,220
狮山,狮山中心城区321国道(华立医院旁),佛山恒大城,15000,68~119m²,4室(1)/3室(5)/2室(2),住宅,在售,105
张槎,项目位于轻工二路与江海路交汇处，西以禅西大道为邻，西南面为国道跨线桥,领地海纳珑庭,价格待定,90~110m²,4室(1)/3室(1),住宅,售罄,107
桂城北（南海广场）,万科金色城市位于南海大道与海八路交汇处,万科金色城市,23000,90~120m²,4室(1)/3室(2),住宅,在售,207
大良东区,佛山市顺德区大良锦上西路2号畔海御峰花园,敏捷畔海御峰,20000,100~245m²,4室(1)/3室(8),住宅,在售,162
千灯湖,佛山南海桂城街道金融高新区B区中央大街水岸新都花园,佳兆业滨江一号,价格待定,88m²,3室(1),住宅,待售,211
西樵,西樵镇樵高路2号,观山上岛,15000,94~153m²,4室(1)/3室(2),住宅,售罄,80
黄岐,佛山市南海区黄岐北环路138号,珠水豪庭,29000,86~127m²,3室(2),住宅,在售,208
黄岐,佛山市南海区大沥镇-黄岐沿江路163号,时代水岸花园,24999,95~125m²,4室(1)/3室(1),住宅,在售,199
千灯湖,中国铁建国际公馆是中国铁建集团落子佛山的项目，位于千灯湖板块金融高新B区,中铁国际公馆,价格待定,148m²,3室(1),住宅,售罄,384
里水,佛山南海里水和顺美景大道,中信山语湖,16800,131~168m²,4室(2)/3室(1),住宅,售罄,220
伦教,顺德大良北105国道与龙洲路交汇处,顺德保利中央公园,17000,112~130m²,3室(2),住宅,在售,163
南庄,南庄大道东220号,汇银W新港湾,11000,,,住宅,售罄,99
南庄,佛山市禅城区禅港东路68号,绿岛湖壹号,15500,115~160m²,4室(1)/3室(1),住宅,在售,178
九江,南海区九江镇大正北路8号,依云公馆,9500,175m²,4室(1),住宅,在售,77
汾江北,项目位于禅城区祖庙街道文庆桥东侧，,科恒·岭南水岸,20000,,,住宅,售罄,176
大良东区,顺德大良街道东乐路与云阳路交汇处,恒大帝景,20000,325m²,6室(1),住宅,在售,731
勒流,佛山市顺德区勒流育贤路8号,名铸家园,14000,112~155m²,4室(2)/3室(2),住宅,在售,156
九江,佛山市南海区九江洛浦路与新堤西路交汇处,明浦居,8500,347m²,4室(1),住宅,在售,294
西樵,佛山市南海区西樵碧霞三路,悦珑湖,13500,87~139m²,4室(2)/3室(2),住宅,在售,80
大沥,桂城金融高新区桂江立交北侧,怡翠尊堤,26000,110~135m²,4室(2)/3室(1),住宅,在售,242
狮山,佛山南海区狮山镇马鞍工业区地段,奥园·观湖尚居,14000,89~129m²,5室(1)/4室(6)/3室(1),住宅,在售,112
里水,佛山南海里水和顺美景大道,中信山语湖,20000,570m²,4室(1),别墅,在售,608
三水,"项目周边交通路网便利, 广三高速云东海出口即达, 珠二环、碧云路、云东海大道环绕, 至佛山、广州仅30分钟车程, 广佛都市圈瞬息可达。",丽日坚美森林湖,20000,344m²,5室(1),别墅,在售,176
南庄,涟岸位于禅城区科润路10号(科润路以南、禅港路以西),涟岸,16500,390m²,5室(1),别墅,在售,76
南庄,禅城区南庄大道西9号,万科又一城,16000,90~125m²,4室(2)/3室(2),住宅,在售,135
丹灶,南海丹灶镇桂丹西路121号,和丰颖苑,11500,90~125m²,3室(4),住宅,在售,81
大良东区,大良南国东路与碧桂路交汇处,顺德华侨城天鹅湖,20500,118~147m²,4室(1)/3室(2),住宅,在售,260
容桂,×  添加产权地址 （不能包含省份、城市、城区名称） 行政地址* 容桂桂洲大道西1号新幸福领汇家园,新幸福领汇家园,8500,129~164m²,4室(1)/3室(3),住宅,售罄,109
容桂,广东省佛山市顺德区容桂容桂街道红旗居委西堤二路,东怡水岸花园桂花洲,13000,226m²,3室(1),住宅,售罄,299
陈村,佛山新城佛陈桥南侧（华阳南路旁）,星英半岛,20000,123~145m²,4室(1)/3室(1),住宅,在售,245
杏坛,杏坛镇雁园社区居民委员会商业大道59号涛汇豪庭,涛汇豪庭,11000,,,住宅,售罄,140
丹灶,佛山市南海区丹灶桂丹西路22号,桂丹颐景园,11500,133m²,4室(1),住宅,在售,85
南庄,佛山市禅城区南庄大道68号,绿岛明珠,11500,211m²,4室(2),住宅,在售,39
容桂,容桂外环路与建业路交汇处北行200米,佳兆业金域天下,12500,108~115m²,3室(1)/2室(1),住宅,在售,109
千灯湖,桂城金科路（近金融高新区地铁站A出口）,奥园1号,40000,98m²,3室(1),住宅,售罄,220
陈村,陈村赤花居委白陈路27号,嘉悦公馆,7600,38~76m²,2室(1)/1室(1),商业类,售罄,29
大沥,佛山市南海区大沥镇岭南路（九龙公园北侧）,保利珑门,价格待定,90~127m²,3室(1)/2室(1),住宅,待售,178
龙江,龙江镇325国道与文华路交汇处,龙成国际,7200,40m²,1室(1),商业类,售罄,36
西樵,西樵镇樵高路2号,观山上岛,15000,94~153m²,4室(1)/3室(2),住宅,售罄,80
黄岐,佛山市南海区黄岐北环路138号,珠水豪庭,29000,86~127m²,3室(2),住宅,在售,208
黄岐,佛山市南海区大沥镇-黄岐沿江路163号,时代水岸花园,24999,95~125m²,4室(1)/3室(1),住宅,在售,199
千灯湖,中国铁建国际公馆是中国铁建集团落子佛山的项目，位于千灯湖板块金融高新B区,中铁国际公馆,价格待定,148m²,3室(1),住宅,售罄,384
里水,佛山南海里水和顺美景大道,中信山语湖,16800,131~168m²,4室(2)/3室(1),住宅,售罄,220
魁奇,桂澜路与绿景东路交汇处,时代香海彼岸,23000,85~126m²,4室(1)/3室(2),住宅,售罄,187
里水,里水大道南上沙路,金沙半岛,22000,89~143m²,4室(1)/3室(1),住宅,在售,195
容桂,容桂外环路与建业路交汇处北行200米,佳兆业金域天下,12500,108~115m²,3室(1)/2室(1),住宅,在售,109
千灯湖,桂城金科路（近金融高新区地铁站A出口）,奥园1号,40000,98m²,3室(1),住宅,售罄,220
狮山,东为规划公园用地，南邻镇中心，西靠松石路，北望松岗河,松晖名苑,16000,,,住宅,售罄,152
三水,三水区西南街道西青大道8号新动力广场旁,恒大御湖郡,价格待定,,,住宅,售罄,125
大沥,佛山市南海区千灯湖金融高新区D区（桂和路与穗盐路交汇处）,恒大悦府,20000,125m²,3室(1),住宅,在售,250
祖庙,佛山市禅城区祖庙街道兆祥路与市东下路交界处,碧桂园岭南盛世,18800,95~206m²,4室(3)/3室(1),住宅,在售,178
三水,鸿安御花园位于三水西南北江新区，南临西青大道，北至广海大道，西邻北江大道，西北面为省级北江小学，东邻时代城一期。,鸿安御花园,10500,130~144m²,4室(1)/3室(1),住宅,在售,56
石湾,禅城季华北路南侧、季华大桥西侧,融创望江府,14000,107~160m²,4室(2)/3室(1),住宅,售罄,114
高明,高明区杨和镇杨西大道133号（皂幕山国家4A景区内）,欧浦花城,8000,,,住宅,售罄,257
大沥,大沥镇商业步行街麦当劳旁,乐趣荟广场,20000,28~42m²,1室(2),写字楼,售罄,56
三水,乐平区中心小学附近,雍翠新城,9000,,,住宅,售罄,56
三水,三水新城万达广场旁,谊泰雅苑,10800,,,住宅,售罄,70
大沥,佛山市南海区大沥镇体育西路与体育南路交汇处,绿地香颂公馆,15000,,,住宅,售罄,135
高明,西江新城荷富大道东,美的西海岸,8500,102~130m²,4室(2),住宅,售罄,86
狮山,佛山市南海区狮山镇永安大道与官窑大道交汇处,新南达大厦,9800,52~54m²,3室(1)/2室(1),住宅,售罄,51
里水,佛山里水广佛高速沙涌出口上沙路,宏宇天御江畔,19000,,,住宅,售罄,163
大沥,位于佛山南海盐步广佛路平地段88号，大沥地标性建筑名都大酒店旁,华创商业广场,15000,,,写字楼,售罄,105
北滘,佛山市顺德区北滘镇碧桂园总部大楼对面,碧桂园·总部新翼广场,12000,,,商铺,售罄,46
高明,荷城街道学府路9号,誉基誉憬湾,7500,113~120m²,4室(1)/3室(1),住宅,售罄,60
西樵,樵山大道与锦湖大道交叉口向南20米路西,恒大御湖湾,13000,92~148m²,4室(1)/3室(1),住宅,在售,119
千灯湖,万达广场位于佛山市南海区海八路与桂澜路交汇处,万达广场,价格待定,,,商业类,售罄,115
黄岐,广佛黄岐新干线北侧和华广场内（嘉洲广场旁）,和华·逸林公馆,17500,,,住宅,售罄,122
大良南区,顺德区大良永同路1号（即凤城食都旁）,中怡新天地,17500,97~129m²,4室(1)/3室(3),住宅,在售,166
均安,顺德均安镇泰安路2号（四季公园附近）,星豪湾,9000,,,住宅,售罄,76
南庄,佛山万科城位于禅西新城季华西沿线，沿江路55号,佛山万科城,价格待定,25m²,10室(1),住宅,售罄,41
三水,西南街道西河路北侧地块一,时代南湾,11500,95~139m²,4室(2)/3室(1),住宅,在售,101
龙江,佛山市龙江镇龙江社区居民委员会隔海海华路6号,碧桂园珑悦,14500,89~128m²,4室(1)/3室(4)/2室(4),住宅,在售,117
三水,西南街道西河路北侧地块一,时代南湾,11500,95~139m²,4室(2)/3室(1),住宅,在售,101
龙江,佛山市龙江镇龙江社区居民委员会隔海海华路6号,碧桂园珑悦,14500,89~128m²,4室(1)/3室(4)/2室(4),住宅,在售,117
西樵,西岸新城区新城中路北101号,碧桂园·翡翠湾,8500,90~146m²,4室(4)/3室(1),住宅,待售,80
狮山,狮山镇松岗商业大道与桃园路交汇,海逸·桃花源记,12500,89~162m²,4室(4)/3室(14),住宅,在售,109
高明,富星半岛位于高明荷城市中心，北接高明大道，通达高明各个镇街以及佛山各区镇，交通便利，南靠沧江河，东临秀丽河,富星半岛,7000,121~126m²,3室(2),住宅,售罄,75
丹灶,云山峰境花园周边交通便利，东向丹灶商业大道，南临有为大道，西通樵丹路，北望桂丹路。,云山峰境四期,12800,128~172m²,4室(3)/3室(1),住宅,在售,122
大沥,项目坐镇千灯湖金融高新区D区，项目1-4座精智小户，由美的携手联诚首献千灯湖；项目坐拥“4纵4横”路网，1公里内的公交枢纽站接驳沥桂、荔湾中心区,美的联诚智汇家,价格待定,64~93m²,3室(3)/2室(1),住宅,待售,150
三水,融创南景湾属于三水新城北部板块，位于三水南丰大道边上，与西南新城中心距离约为8公里，相邻三水侨鑫生态园,融创南景湾,7200,126m²,4室(1),住宅,售罄,54
三水,瀚洋居项目位于佛山三水区北江新城西，三水二桥及锦河三路交汇处西南侧。,瀚洋居,8300,90~122m²,3室(4),住宅,在售,67
北滘,顺德区北滘镇上僚大街25号,雅居乐新城湾畔,价格待定,,,住宅,售罄,240
