ID,商户代码,交易日期时间,交易金额,学生卡号,学生学号,学生性别,出生年,入学年,学生类型,商户名称,商户成立日期
10174608,1000091,2014/11/26 17:12,56,B38775,72013484,女,1992,2010,本科,公共浴室二,2007/7/6
762551,1000095,2014/12/8 20:06,46,C39731,83161179,女,1988,2012,硕士,独立浴室,2007/7/6
10983178,1000092,2014/11/30 20:53,184,E72341,61055174,女,1996,2014,本科,公共浴室三,2007/7/6
10341061,1000091,2014/11/8 17:14,200,B77915,47010569,女,1994,2012,本科,公共浴室二,2007/7/6
11066990,1000092,2015/1/15 20:36,38,E32411,36131892,女,1992,2014,硕士,公共浴室三,2007/7/6
801866,1000095,2014/12/15 21:18,200,B77601,52173325,女,1989,2010,博士,独立浴室,2007/7/6
10922936,1000092,2014/9/30 20:42,164,B77818,31067625,女,1995,2013,本科,公共浴室三,2007/7/6
142613,1000095,2015/1/20 22:40,200,E50697,82171663,女,1992,2012,硕士,独立浴室,2007/7/6
88214,1000095,2014/10/7 1:10,33,B38649,19161344,女,1991,2012,硕士,独立浴室,2007/7/6
11661588,1000093,2015/1/11 17:26,200,E60895,35051340,女,1995,2013,本科,公共浴室一,2007/7/6
1292739,1000095,2015/1/20 10:54,150,C44078,69128476,女,1987,2014,博士,独立浴室,2007/7/6
11873740,1000093,2015/1/5 17:22,68,B27159,51067613,女,1996,2014,本科,公共浴室一,2007/7/6
594489,1000095,2014/12/24 1:18,200,C76953,74167513,女,1989,2012,硕士,独立浴室,2007/7/6
10261470,1000091,2014/11/17 20:23,142,A62065,32056249,女,1996,2014,本科,公共浴室二,2007/7/6
10286745,1000091,2015/1/21 19:05,40,D75674,87018092,女,1992,2011,本科,公共浴室二,2007/7/6
10293761,1000091,2014/11/29 20:19,78,B74618,96066663,女,1995,2012,本科,公共浴室二,2007/7/6
1128347,1000095,2014/10/28 1:20,32,A52078,81110098,女,1989,2014,博士,独立浴室,2007/7/6
10264815,1000091,2014/11/10 16:17,200,E70698,17061250,女,1996,2014,本科,公共浴室二,2007/7/6
431002,1000095,2014/9/23 22:06,198,B32204,81109153,女,1989,2012,硕士,独立浴室,2007/7/6
10060118,1000091,2014/9/23 19:35,120,B52142,14054635,女,1995,2013,本科,公共浴室二,2007/7/6
10207980,1000091,2015/1/12 17:56,96,C71555,85033768,女,1996,2014,本科,公共浴室二,2007/7/6
861966,1000095,2014/10/12 21:35,24,D50653,98175673,女,1991,2013,硕士,独立浴室,2007/7/6
703898,1000095,2014/10/10 20:27,25,A66086,57140789,女,1990,2013,硕士,独立浴室,2007/7/6
11003335,1000092,2014/11/25 19:29,196,D38502,23059107,女,1995,2014,本科,公共浴室三,2007/7/6
88827,1000095,2014/12/25 9:01,188,C46459,16128357,女,1987,2013,硕士,独立浴室,2007/7/6
11762862,1000093,2014/10/10 21:18,56,C70497,41068258,女,1994,2012,本科,公共浴室一,2007/7/6
929196,1000095,2014/10/19 21:54,16,D16151,33136550,女,1986,2012,硕士,独立浴室,2007/7/6
746619,1000095,2014/10/21 1:23,86,B76050,35133920,女,1991,2013,硕士,独立浴室,2007/7/6
309893,1000095,2014/11/8 21:07,70,A51910,16140556,女,1991,2013,硕士,独立浴室,2007/7/6
346720,1000095,2014/11/26 21:17,62,A36881,69162192,女,1989,2013,硕士,独立浴室,2007/7/6
690224,1000095,2014/12/7 18:54,107,B42466,89121973,女,1991,2013,硕士,独立浴室,2007/7/6
782941,1000095,2014/11/18 22:33,24,B36279,45149118,女,1989,2012,博士,独立浴室,2007/7/6
439419,1000095,2014/11/28 14:45,200,B55053,79114285,女,1987,2012,硕士,独立浴室,2007/7/6
10097803,1000091,2014/12/8 18:44,10,D70441,71062415,女,1993,2012,本科,公共浴室二,2007/7/6
11559568,1000093,2014/12/16 19:44,86,D72035,83006024,女,1994,2013,本科,公共浴室一,2007/7/6
701798,1000095,2014/11/1 18:51,200,B63236,67158118,女,1993,2013,博士,独立浴室,2007/7/6
10109066,1000091,2015/1/12 18:43,96,D78118,55060569,女,1994,2012,本科,公共浴室二,2007/7/6
1081186,1000095,2015/1/14 9:17,200,A54053,25179315,女,1989,2012,博士,独立浴室,2007/7/6
11840530,1000093,2014/12/7 22:02,200,A47418,28053379,女,1996,2014,本科,公共浴室一,2007/7/6
10191908,1000091,2014/11/26 17:12,200,B75643,55058767,女,1996,2014,本科,公共浴室二,2007/7/6
129771,1000095,2014/9/16 10:35,25,A49391,76114114,女,1990,2012,硕士,独立浴室,2007/7/6
303023,1000095,2015/1/8 1:49,44,B70184,96126732,女,1992,2013,硕士,独立浴室,2007/7/6
11783498,1000093,2014/12/21 20:51,200,E75768,56025932,女,1993,2011,本科,公共浴室一,2007/7/6
11004621,1000092,2014/10/31 21:01,200,B78863,91001892,女,1996,2014,本科,公共浴室三,2007/7/6
1038639,1000095,2014/10/10 21:29,200,B69036,66183045,女,1992,2014,硕士,独立浴室,2007/7/6
206438,1000095,2014/10/27 22:23,137,C60060,97140928,女,1989,2010,博士,独立浴室,2007/7/6
11067270,1000092,2014/10/7 21:04,148,E74678,99022747,女,1996,2014,本科,公共浴室三,2007/7/6
70079,1000095,2014/12/1 1:17,62,B62217,25129238,女,1988,2013,硕士,独立浴室,2007/7/6
595188,1000095,2014/12/28 20:15,33,C68657,69139254,女,1990,2013,硕士,独立浴室,2007/7/6
11668615,1000093,2014/11/4 16:22,10,C77181,15023436,女,1995,2013,本科,公共浴室一,2007/7/6
11862948,1000093,2014/10/31 18:58,20,E57458,47057715,女,1993,2011,本科,公共浴室一,2007/7/6
1049174,1000095,2015/1/20 16:17,132,C45039,71113157,女,1991,2014,硕士,独立浴室,2007/7/6
11626892,1000093,2014/11/6 20:33,140,E73943,92012476,女,1995,2013,本科,公共浴室一,2007/7/6
1006902,1000095,2014/9/22 1:12,51,C64009,25172613,女,1987,2010,博士,独立浴室,2007/7/6
557094,1000095,2014/9/29 22:45,200,B23167,76161091,女,1989,2012,硕士,独立浴室,2007/7/6
430053,1000095,2014/9/24 22:15,9,C65646,71183715,女,1991,2013,硕士,独立浴室,2007/7/6
10230882,1000091,2014/12/17 17:37,2,E49994,95054915,女,1996,2014,本科,公共浴室二,2007/7/6
775879,1000095,2014/9/12 20:33,19,B48097,98178258,女,1991,2013,硕士,独立浴室,2007/7/6
10332135,1000091,2014/10/22 20:51,200,E77244,21054703,女,1996,2014,本科,公共浴室二,2007/7/6
10276577,1000091,2014/12/25 21:28,76,D57816,42058115,女,1996,2014,本科,公共浴室二,2007/7/6
34831,1000095,2015/1/22 19:15,44,A48134,32121137,女,1979,2009,博士,独立浴室,2007/7/6
791021,1000095,2014/12/27 21:31,200,D64648,76110752,女,1991,2013,硕士,独立浴室,2007/7/6
11855772,1000093,2014/10/13 21:11,18,B41185,66070030,女,1993,2011,本科,公共浴室一,2007/7/6
10089306,1000091,2014/11/15 21:47,30,D76977,46031927,女,1994,2012,本科,公共浴室二,2007/7/6
11069926,1000092,2014/11/3 14:34,200,D44586,11133623,女,1988,2014,硕士,公共浴室三,2007/7/6
931041,1000095,2014/10/12 22:42,48,B61017,52148556,女,1992,2013,硕士,独立浴室,2007/7/6
10935795,1000092,2014/9/25 17:29,120,C68001,95139946,女,1992,2014,硕士,公共浴室三,2007/7/6
1292105,1000095,2014/12/12 12:28,108,C73824,86135246,女,1991,2013,硕士,独立浴室,2007/7/6
845079,1000095,2014/11/1 1:19,140,B60820,42128571,女,1990,2013,硕士,独立浴室,2007/7/6
10117557,1000091,2014/9/9 21:20,200,D45097,41065725,女,1993,2012,本科,公共浴室二,2007/7/6
10280957,1000091,2014/10/23 19:45,26,E50811,92067510,女,1994,2012,本科,公共浴室二,2007/7/6
1154443,1000095,2014/9/14 20:03,200,C61067,29172114,女,1992,2014,博士,独立浴室,2007/7/6
11860720,1000093,2014/11/16 18:59,200,E29216,98055895,女,1994,2012,本科,公共浴室一,2007/7/6
10222967,1000091,2014/12/9 20:22,12,A59465,76066379,女,1996,2014,本科,公共浴室二,2007/7/6
130005,1000095,2015/1/5 10:17,121,A49391,76114114,女,1990,2012,硕士,独立浴室,2007/7/6
11744782,1000093,2014/12/12 20:03,106,A55109,48051790,女,1992,2011,本科,公共浴室一,2007/7/6
600029,1000095,2014/12/8 9:19,148,E36686,29160807,女,1989,2012,硕士,独立浴室,2007/7/6
168069,1000095,2014/9/17 22:52,163,A58323,44118832,女,1988,2013,博士,独立浴室,2007/7/6
393490,1000095,2014/12/7 19:00,188,B70185,56145015,女,1990,2013,硕士,独立浴室,2007/7/6
10022837,1000091,2014/9/9 21:17,56,D68725,91025804,女,1995,2013,本科,公共浴室二,2007/7/6
443861,1000095,2014/11/19 7:55,86,B41140,74112462,女,1988,2013,博士,独立浴室,2007/7/6
803609,1000095,2014/10/11 22:48,99,D56353,97124670,女,1991,2012,硕士,独立浴室,2007/7/6
1231559,1000095,2014/9/25 11:20,36,E70751,24179230,女,1991,2013,硕士,独立浴室,2007/7/6
11858382,1000093,2014/10/15 21:23,54,C71836,49081663,女,1993,2011,本科,公共浴室一,2007/7/6
166336,1000095,2014/11/11 7:26,20,C43131,94109687,女,1988,2013,博士,独立浴室,2007/7/6
31249,1000095,2014/11/6 20:22,121,A30212,88168323,女,1991,2013,硕士,独立浴室,2007/7/6
592161,1000095,2014/12/4 1:23,200,A60265,96171911,女,1990,2011,博士,独立浴室,2007/7/6
739424,1000095,2014/9/11 5:38,40,B56758,49178263,女,1990,2013,硕士,独立浴室,2007/7/6
24202,1000095,2014/9/28 21:42,14,A60828,93138980,女,1991,2013,硕士,独立浴室,2007/7/6
704703,1000095,2015/1/11 21:05,35,E57589,59113603,女,1988,2010,博士,独立浴室,2007/7/6
1293829,1000095,2014/10/11 7:55,200,C58098,83128072,女,1989,2013,硕士,独立浴室,2007/7/6
872169,1000095,2014/12/13 12:18,200,D31499,89171850,女,1991,2013,硕士,独立浴室,2007/7/6
436352,1000095,2014/9/17 22:32,1,E64265,81140782,女,1990,2013,硕士,独立浴室,2007/7/6
11668697,1000093,2014/12/21 16:34,8,D59890,41101170,女,1995,2013,本科,公共浴室一,2007/7/6
1284101,1000095,2015/1/3 16:46,70,D40132,86121039,女,1992,2014,硕士,独立浴室,2007/7/6
414958,1000095,2014/11/21 22:34,52,E73352,87130959,女,1991,2013,硕士,独立浴室,2007/7/6
659313,1000095,2014/9/24 19:43,54,D39329,98136271,女,1990,2012,硕士,独立浴室,2007/7/6
11647745,1000093,2015/1/16 21:33,144,E73697,84059759,女,1993,2011,本科,公共浴室一,2007/7/6
103642,1000095,2014/11/29 21:48,200,E33759,24139248,女,1991,2013,硕士,独立浴室,2007/7/6
992895,1000095,2014/11/28 22:24,49,C61567,59146068,女,1991,2014,硕士,独立浴室,2007/7/6
879310,1000095,2014/10/12 20:40,132,A40940,81160947,女,1989,2012,硕士,独立浴室,2007/7/6
105063,1000095,2014/9/9 1:04,200,E56371,75182684,女,1990,2013,硕士,独立浴室,2007/7/6
1135796,1000095,2014/11/27 6:24,4,B65517,26132271,女,1989,2014,博士,独立浴室,2007/7/6
11764392,1000093,2014/10/15 19:02,188,E50833,29053160,女,1993,2011,本科,公共浴室一,2007/7/6
458847,1000095,2014/9/20 7:43,113,C65511,34176303,女,1985,2008,博士,独立浴室,2007/7/6
434034,1000095,2014/9/27 22:45,1,B58372,47131287,女,1988,2011,博士,独立浴室,2007/7/6
547918,1000095,2014/10/21 16:41,112,E46345,66158471,女,1989,2014,博士,独立浴室,2007/7/6
1317086,1000095,2014/9/26 8:58,172,A25106,66007222,女,1986,2008,博士,独立浴室,2007/7/6
568836,1000095,2014/9/12 22:23,38,D73741,43167149,女,1990,2013,硕士,独立浴室,2007/7/6
11745122,1000093,2014/9/23 19:11,98,C78354,57066597,女,1994,2011,本科,公共浴室一,2007/7/6
10926834,1000092,2014/9/13 21:56,36,C55232,33053769,女,1993,2012,本科,公共浴室三,2007/7/6
499035,1000095,2014/11/23 20:55,156,B64448,97131953,女,1989,2013,硕士,独立浴室,2007/7/6
10213391,1000091,2014/10/17 20:45,200,D45328,82002275,女,1996,2014,本科,公共浴室二,2007/7/6
10188476,1000091,2014/10/25 16:34,72,D79603,37057536,女,1994,2012,本科,公共浴室二,2007/7/6
11052777,1000092,2014/10/24 17:49,28,A64890,71167455,女,1992,2014,硕士,公共浴室三,2007/7/6
10033381,1000091,2015/1/10 21:44,22,A75424,33120993,女,1989,2013,硕士,公共浴室二,2007/7/6
230883,1000095,2014/11/19 21:59,200,A68877,75139272,女,1991,2013,硕士,独立浴室,2007/7/6
322346,1000095,2014/9/19 8:19,83,C55391,75121327,女,1987,2010,博士,独立浴室,2007/7/6
1304742,1000095,2014/11/25 1:14,60,A43655,34159253,女,1992,2014,博士,独立浴室,2007/7/6
265354,1000095,2014/9/7 7:47,11,B34976,11113768,女,1991,2013,博士,独立浴室,2007/7/6
925955,1000095,2014/10/16 21:51,115,E78417,31148823,女,1991,2013,硕士,独立浴室,2007/7/6
10935802,1000092,2014/10/9 20:28,50,C68001,95139946,女,1992,2014,硕士,公共浴室三,2007/7/6
11797475,1000093,2014/10/13 17:02,86,B72211,85092604,女,1996,2014,本科,公共浴室一,2007/7/6
1129898,1000095,2014/10/19 1:11,51,D65835,67135435,女,1992,2014,博士,独立浴室,2007/7/6
281928,1000095,2014/10/30 21:27,9,C42994,93114194,女,1986,2012,博士,独立浴室,2007/7/6
1062684,1000095,2014/11/10 7:56,30,A72868,64122157,女,1988,2014,博士,独立浴室,2007/7/6
936385,1000095,2014/11/5 13:30,152,B48785,83148814,女,1991,2013,硕士,独立浴室,2007/7/6
844263,1000095,2014/9/30 1:25,46,E51132,38161448,女,1990,2012,硕士,独立浴室,2007/7/6
1325029,1000095,2014/10/12 10:14,56,C49810,59160598,女,1990,2012,硕士,独立浴室,2007/7/6
429073,1000095,2014/10/26 20:25,200,A50469,43172500,女,1990,2013,硕士,独立浴室,2007/7/6
10096366,1000091,2014/12/3 15:53,200,B50713,31098461,女,1994,2012,本科,公共浴室二,2007/7/6
11744741,1000093,2014/11/13 20:26,200,A55109,48051790,女,1992,2011,本科,公共浴室一,2007/7/6
10075993,1000091,2014/12/23 17:45,26,B65527,62087942,女,1994,2013,本科,公共浴室二,2007/7/6
11060059,1000092,2014/11/20 21:20,52,E74355,81131640,女,1991,2014,硕士,公共浴室三,2007/7/6
10975458,1000092,2014/12/12 16:23,42,C59147,63098858,女,1996,2014,本科,公共浴室三,2007/7/6
11673720,1000093,2014/12/17 20:34,168,E61355,94085536,女,1994,2013,本科,公共浴室一,2007/7/6
1068223,1000095,2014/12/28 17:07,46,B62325,27123369,女,1991,2014,硕士,独立浴室,2007/7/6
637165,1000095,2014/10/27 20:38,89,B23571,23180757,女,1990,2012,硕士,独立浴室,2007/7/6
10019640,1000091,2014/12/22 18:35,200,E56003,71054769,女,1994,2013,本科,公共浴室二,2007/7/6
11853450,1000093,2014/10/12 16:11,2,B42024,71060134,女,1994,2012,本科,公共浴室一,2007/7/6
25321,1000095,2014/12/19 22:06,9,A60828,93138980,女,1991,2013,硕士,独立浴室,2007/7/6
233622,1000095,2014/9/23 12:49,27,C25722,59183944,女,1990,2012,硕士,独立浴室,2007/7/6
10926830,1000092,2014/12/21 20:21,190,C33610,97105673,女,1995,2013,本科,公共浴室三,2007/7/6
1274413,1000095,2014/9/28 21:47,96,D63154,45118909,女,1992,2014,博士,独立浴室,2007/7/6
11062474,1000092,2014/9/25 18:10,26,B73734,48063270,女,1997,2014,本科,公共浴室三,2007/7/6
11058708,1000092,2014/12/12 16:03,200,D74348,49126439,女,1993,2014,硕士,公共浴室三,2007/7/6
792981,1000095,2014/10/18 20:09,27,C60409,48131338,女,1986,2012,博士,独立浴室,2007/7/6
1216974,1000095,2014/9/19 20:20,4,E43838,13140116,女,1991,2014,硕士,独立浴室,2007/7/6
713047,1000095,2015/1/29 9:54,88,B41126,87134883,女,1984,2007,博士,独立浴室,2007/7/6
10288595,1000091,2014/10/16 20:24,150,B64919,65072950,女,1993,2012,本科,公共浴室二,2007/7/6
518341,1000095,2014/9/22 8:17,200,C68874,14165307,女,1991,2013,博士,独立浴室,2007/7/6
10266483,1000091,2014/9/20 18:23,20,B75394,32012021,女,1993,2012,本科,公共浴室二,2007/7/6
409461,1000095,2014/10/19 21:08,1,B74189,78123105,女,1988,2012,博士,独立浴室,2007/7/6
711166,1000095,2014/10/1 1:25,41,C67773,12138979,女,1992,2013,硕士,独立浴室,2007/7/6
933450,1000095,2014/9/20 1:18,200,A55945,39171263,女,1991,2013,硕士,独立浴室,2007/7/6
131957,1000095,2014/9/8 22:51,9,D29312,68165487,女,1991,2013,硕士,独立浴室,2007/7/6
370548,1000095,2014/9/13 22:21,198,C67242,42169309,女,1990,2012,硕士,独立浴室,2007/7/6
1008939,1000095,2015/1/13 15:11,200,D78155,86054494,女,1995,2014,本科,独立浴室,2007/7/6
800576,1000095,2014/12/27 22:46,193,B66325,45167119,女,1990,2013,硕士,独立浴室,2007/7/6
10940873,1000092,2014/10/8 21:15,124,A61767,59162556,女,1992,2014,硕士,公共浴室三,2007/7/6
499400,1000095,2014/11/2 1:08,153,D67159,35146111,女,1990,2012,硕士,独立浴室,2007/7/6
11724978,1000093,2014/12/8 21:26,200,A69995,52014404,女,1993,2011,本科,公共浴室一,2007/7/6
356679,1000095,2014/12/7 21:19,152,C61691,17148289,女,1990,2013,硕士,独立浴室,2007/7/6
11655123,1000093,2014/12/19 16:35,120,A72411,89015838,女,1993,2011,本科,公共浴室一,2007/7/6
1218624,1000095,2014/9/22 21:35,49,C60554,77164432,女,1991,2014,硕士,独立浴室,2007/7/6
11619883,1000093,2014/11/10 16:27,62,A45480,93066365,女,1995,2013,本科,公共浴室一,2007/7/6
1172346,1000095,2014/12/23 7:55,200,D64951,92174277,女,1987,2014,博士,独立浴室,2007/7/6
11035912,1000092,2015/1/4 19:20,172,E75397,57066901,女,1996,2014,本科,公共浴室三,2007/7/6
858860,1000095,2014/9/11 1:25,32,A31760,64134508,女,1991,2013,硕士,独立浴室,2007/7/6
1159044,1000095,2014/11/14 20:38,153,A62188,25173269,女,1992,2014,博士,独立浴室,2007/7/6
1280385,1000095,2014/10/31 19:44,92,D67901,87111538,女,1987,2011,博士,独立浴室,2007/7/6
99492,1000095,2014/10/7 18:32,200,D30666,16160976,女,1989,2012,硕士,独立浴室,2007/7/6
1252681,1000095,2015/1/6 19:25,200,E43634,84128931,女,1993,2014,硕士,独立浴室,2007/7/6
271755,1000095,2014/11/6 7:58,200,E72454,34121849,女,1988,2011,博士,独立浴室,2007/7/6
11796961,1000093,2014/12/28 19:08,98,D49379,75000207,女,1996,2014,本科,公共浴室一,2007/7/6
10287615,1000091,2014/9/23 21:36,156,C59045,48061790,女,1994,2012,本科,公共浴室二,2007/7/6
1245101,1000095,2015/1/3 8:57,19,C38005,61134316,女,1989,2012,硕士,独立浴室,2007/7/6
10312371,1000091,2014/9/30 17:55,32,C70444,45054920,女,1996,2014,本科,公共浴室二,2007/7/6
10044422,1000091,2014/12/15 15:56,100,E60237,15067188,女,1994,2013,本科,公共浴室二,2007/7/6
754793,1000095,2014/12/8 13:43,70,D75962,31122453,女,1986,2011,博士,独立浴室,2007/7/6
236625,1000095,2014/10/5 21:51,19,C15703,21176776,女,1989,2012,硕士,独立浴室,2007/7/6
11063621,1000092,2014/11/7 21:43,200,E71838,47169148,女,1993,2014,硕士,公共浴室三,2007/7/6
847387,1000095,2015/1/12 20:21,49,A54870,82140064,女,1985,2009,博士,独立浴室,2007/7/6
914875,1000095,2015/1/19 10:18,76,C73133,32166961,女,1990,2013,硕士,独立浴室,2007/7/6
463557,1000095,2014/9/11 21:33,59,D60195,74133929,女,1992,2013,硕士,独立浴室,2007/7/6
10312708,1000091,2014/11/25 21:48,200,D55611,46052768,女,1993,2012,本科,公共浴室二,2007/7/6
238218,1000095,2014/11/15 1:17,200,C27446,68160736,女,1989,2012,硕士,独立浴室,2007/7/6
209201,1000095,2014/9/3 22:04,14,D54689,35113257,女,1990,2013,硕士,独立浴室,2007/7/6
10235007,1000091,2015/1/6 19:13,200,A72500,42054048,女,1996,2014,本科,公共浴室二,2007/7/6
10318463,1000091,2014/11/19 17:20,170,E51662,56090505,女,1993,2012,本科,公共浴室二,2007/7/6
10983790,1000092,2014/11/27 16:29,28,B74859,97159426,女,1991,2014,硕士,公共浴室三,2007/7/6
796871,1000095,2015/1/29 19:20,158,B58608,74161607,女,1990,2012,硕士,独立浴室,2007/7/6
10216799,1000091,2014/11/15 21:53,86,A52079,12047113,女,1994,2012,本科,公共浴室二,2007/7/6
1213553,1000095,2014/10/16 22:44,200,A51248,59183042,女,1991,2014,硕士,独立浴室,2007/7/6
540682,1000095,2015/1/17 14:06,52,A41521,16113795,女,1984,2009,博士,独立浴室,2007/7/6
182080,1000095,2014/11/13 22:21,200,D59242,66129237,女,1989,2013,硕士,独立浴室,2007/7/6
136928,1000095,2015/1/8 22:48,200,C75250,57183319,女,1990,2013,硕士,独立浴室,2007/7/6
10162386,1000091,2014/10/28 16:18,200,E71106,63091117,女,1994,2012,本科,公共浴室二,2007/7/6
10113561,1000091,2014/10/4 19:03,200,B77086,25016889,女,1993,2012,本科,公共浴室二,2007/7/6
120888,1000095,2014/11/8 7:59,113,C39296,73174201,女,1991,2013,硕士,独立浴室,2007/7/6
1068318,1000095,2015/1/6 19:57,48,B65388,63121401,女,1992,2014,硕士,独立浴室,2007/7/6
55862,1000095,2015/1/12 22:16,64,E67186,99170576,女,1988,2011,博士,独立浴室,2007/7/6
1059130,1000095,2014/10/14 7:29,30,C43298,79117685,女,1987,2014,博士,独立浴室,2007/7/6
479658,1000095,2015/1/31 21:05,105,C78136,43165724,女,1989,2013,硕士,独立浴室,2007/7/6
11056432,1000092,2014/10/15 17:46,38,C45272,17178898,女,1991,2014,硕士,公共浴室三,2007/7/6
10951656,1000092,2014/12/12 21:36,128,E71784,98065130,女,1995,2014,本科,公共浴室三,2007/7/6
10279546,1000091,2015/1/6 19:47,164,D43040,33081118,女,1994,2012,本科,公共浴室二,2007/7/6
10069554,1000091,2014/9/16 19:32,200,E33137,41084914,女,1994,2012,本科,公共浴室二,2007/7/6
10303212,1000091,2014/12/24 21:18,200,B78732,69060492,女,1994,2012,本科,公共浴室二,2007/7/6
1033054,1000095,2014/12/22 17:21,16,A32420,95065727,女,1997,2014,本科,独立浴室,2007/7/6
615823,1000095,2014/9/2 21:31,43,D50824,47132043,女,1985,2010,博士,独立浴室,2007/7/6
199191,1000095,2014/11/28 21:19,19,D45664,24122116,女,1988,2011,博士,独立浴室,2007/7/6
383159,1000095,2014/11/4 7:19,59,E59822,96118564,女,1987,2011,博士,独立浴室,2007/7/6
11845055,1000093,2014/11/12 20:23,34,C72598,37091792,女,1993,2011,本科,公共浴室一,2007/7/6
701427,1000095,2015/1/27 20:37,200,C60568,85148481,女,1991,2013,硕士,独立浴室,2007/7/6
1198433,1000095,2014/10/4 17:52,24,B53834,95137190,女,1974,2013,博士,独立浴室,2007/7/6
255944,1000095,2015/1/8 22:21,200,E60975,46139299,女,1990,2013,硕士,独立浴室,2007/7/6
224253,1000095,2015/1/10 19:31,200,B48561,29132059,女,1990,2012,硕士,独立浴室,2007/7/6
11772337,1000093,2014/9/19 20:06,166,C76480,14022424,女,1993,2012,本科,公共浴室一,2007/7/6
10104527,1000091,2014/11/22 17:57,200,A72224,66105019,女,1994,2012,本科,公共浴室二,2007/7/6
616992,1000095,2014/12/31 1:31,19,C26875,44173380,女,1990,2012,硕士,独立浴室,2007/7/6
995469,1000095,2015/1/10 15:24,150,A54124,71064815,女,1996,2014,本科,独立浴室,2007/7/6
1132601,1000095,2015/1/6 15:10,128,E67018,35162880,女,1991,2014,硕士,独立浴室,2007/7/6
127190,1000095,2014/10/19 20:45,24,D46361,96183962,女,1989,2012,硕士,独立浴室,2007/7/6
414919,1000095,2014/11/8 22:36,113,E73352,87130959,女,1991,2013,硕士,独立浴室,2007/7/6
1244665,1000095,2014/12/3 1:21,200,C66951,85112185,女,1987,2014,博士,独立浴室,2007/7/6
10338167,1000091,2014/11/21 16:32,114,B44572,18104153,女,1994,2012,本科,公共浴室二,2007/7/6
