ID,商户代码,交易日期时间,交易金额,学生卡号,学生学号,学生性别,出生年,入学年,学生类型,商户名称,商户成立日期
516899,1000095,2014/9/23 22:51,150,A60987,73128839,男,1989,2013,博士,独立浴室,2007/7/6
1061366,1000095,2014/10/20 21:23,54,E63354,93115659,男,1993,2014,硕士,独立浴室,2007/7/6
941061,1000095,2014/11/5 13:31,91,A33697,88148567,女,1990,2013,硕士,独立浴室,2007/7/6
509176,1000095,2015/1/12 1:42,73,A58886,93140998,男,1985,2012,博士,独立浴室,2007/7/6
205483,1000095,2014/9/9 21:35,12,E28061,37140968,女,1989,2012,硕士,独立浴室,2007/7/6
1210465,1000095,2014/11/25 21:36,200,B71359,41159308,男,1991,2014,博士,独立浴室,2007/7/6
782223,1000095,2014/10/17 1:28,22,A28084,63129175,女,1988,2012,硕士,独立浴室,2007/7/6
496741,1000095,2014/9/14 22:35,200,C56484,98122695,男,1990,2013,硕士,独立浴室,2007/7/6
741467,1000095,2015/1/10 21:09,62,A51825,44148919,男,1991,2013,硕士,独立浴室,2007/7/6
1112900,1000095,2015/1/3 16:59,12,D78612,72055333,男,1995,2014,本科,独立浴室,2007/7/6
1183667,1000095,2014/12/31 20:02,48,B51325,87160622,男,1991,2014,硕士,独立浴室,2007/7/6
762551,1000095,2014/12/8 20:06,46,C39731,83161179,女,1988,2012,硕士,独立浴室,2007/7/6
801866,1000095,2014/12/15 21:18,200,B77601,52173325,女,1989,2010,博士,独立浴室,2007/7/6
530911,1000095,2014/12/27 10:50,112,E15110,67183160,男,1990,2012,硕士,独立浴室,2007/7/6
935127,1000095,2014/12/26 22:22,4,E50953,14000438,男,1994,2013,本科,独立浴室,2007/7/6
610844,1000095,2014/9/23 21:45,163,A64378,63118455,男,1990,2013,硕士,独立浴室,2007/7/6
214919,1000095,2014/10/5 1:05,36,B74283,77182661,男,1991,2013,硕士,独立浴室,2007/7/6
964372,1000095,2014/12/26 20:56,100,B62319,16021230,男,1996,2014,本科,独立浴室,2007/7/6
142613,1000095,2015/1/20 22:40,200,E50697,82171663,女,1992,2012,硕士,独立浴室,2007/7/6
88214,1000095,2014/10/7 1:10,33,B38649,19161344,女,1991,2012,硕士,独立浴室,2007/7/6
1292739,1000095,2015/1/20 10:54,150,C44078,69128476,女,1987,2014,博士,独立浴室,2007/7/6
27301,1000095,2015/1/17 14:29,126,A54122,19055776,男,1996,2013,本科,独立浴室,2007/7/6
594489,1000095,2014/12/24 1:18,200,C76953,74167513,女,1989,2012,硕士,独立浴室,2007/7/6
381836,1000095,2014/11/13 22:23,65,C77210,16114046,男,1990,2013,博士,独立浴室,2007/7/6
141498,1000095,2014/12/10 17:24,200,E34171,97145932,男,1983,2009,博士,独立浴室,2007/7/6
654887,1000095,2014/9/3 1:06,16,C42174,62178992,男,1991,2013,硕士,独立浴室,2007/7/6
1314016,1000095,2014/11/13 1:18,89,C51856,41113238,男,1993,2012,硕士,独立浴室,2007/7/6
678124,1000095,2014/9/30 10:04,83,B59134,52148912,男,1991,2013,硕士,独立浴室,2007/7/6
1128347,1000095,2014/10/28 1:20,32,A52078,81110098,女,1989,2014,博士,独立浴室,2007/7/6
556374,1000095,2014/10/20 21:15,160,A32430,94140035,男,1989,2012,硕士,独立浴室,2007/7/6
431002,1000095,2014/9/23 22:06,198,B32204,81109153,女,1989,2012,硕士,独立浴室,2007/7/6
945529,1000095,2015/1/11 14:55,198,A22649,79052253,男,1996,2014,本科,独立浴室,2007/7/6
538567,1000095,2014/9/16 1:28,200,C54080,79149079,男,1991,2012,博士,独立浴室,2007/7/6
1083146,1000095,2014/10/18 1:13,52,C59075,38173251,男,1994,2014,硕士,独立浴室,2007/7/6
767373,1000095,2014/12/30 8:28,200,C56989,92148608,男,1991,2013,硕士,独立浴室,2007/7/6
653694,1000095,2014/9/8 1:09,14,C15777,95176295,男,1989,2012,硕士,独立浴室,2007/7/6
985277,1000095,2014/11/21 22:10,145,E69758,92158822,男,1992,2014,硕士,独立浴室,2007/7/6
84240,1000095,2014/12/31 21:42,97,D42971,52148103,男,1987,2013,博士,独立浴室,2007/7/6
861966,1000095,2014/10/12 21:35,24,D50653,98175673,女,1991,2013,硕士,独立浴室,2007/7/6
703898,1000095,2014/10/10 20:27,25,A66086,57140789,女,1990,2013,硕士,独立浴室,2007/7/6
968167,1000095,2014/12/28 1:22,22,D32046,46140440,男,1987,2014,博士,独立浴室,2007/7/6
88827,1000095,2014/12/25 9:01,188,C46459,16128357,女,1987,2013,硕士,独立浴室,2007/7/6
929196,1000095,2014/10/19 21:54,16,D16151,33136550,女,1986,2012,硕士,独立浴室,2007/7/6
746619,1000095,2014/10/21 1:23,86,B76050,35133920,女,1991,2013,硕士,独立浴室,2007/7/6
90577,1000095,2014/12/6 22:07,200,D41587,12178792,男,1988,2013,博士,独立浴室,2007/7/6
249424,1000095,2014/12/10 12:46,19,B14617,58148829,男,1991,2013,硕士,独立浴室,2007/7/6
309893,1000095,2014/11/8 21:07,70,A51910,16140556,女,1991,2013,硕士,独立浴室,2007/7/6
346720,1000095,2014/11/26 21:17,62,A36881,69162192,女,1989,2013,硕士,独立浴室,2007/7/6
690224,1000095,2014/12/7 18:54,107,B42466,89121973,女,1991,2013,硕士,独立浴室,2007/7/6
914217,1000095,2014/11/20 1:19,200,E30874,53114989,男,1990,2012,硕士,独立浴室,2007/7/6
782941,1000095,2014/11/18 22:33,24,B36279,45149118,女,1989,2012,博士,独立浴室,2007/7/6
885855,1000095,2014/10/6 1:08,20,C65804,77113556,男,1989,2013,硕士,独立浴室,2007/7/6
439419,1000095,2014/11/28 14:45,200,B55053,79114285,女,1987,2012,硕士,独立浴室,2007/7/6
1303598,1000095,2014/12/2 19:51,83,B69181,52129295,男,1987,2009,博士,独立浴室,2007/7/6
701798,1000095,2014/11/1 18:51,200,B63236,67158118,女,1993,2013,博士,独立浴室,2007/7/6
931900,1000095,2014/9/13 21:27,200,E63323,33148562,男,1990,2013,硕士,独立浴室,2007/7/6
829823,1000095,2014/10/18 22:27,171,B64507,38123066,男,1986,2013,博士,独立浴室,2007/7/6
1081186,1000095,2015/1/14 9:17,200,A54053,25179315,女,1989,2012,博士,独立浴室,2007/7/6
1145780,1000095,2015/1/9 18:06,2,D76081,52048929,男,1996,2014,本科,独立浴室,2007/7/6
140023,1000095,2014/11/28 1:51,105,D70508,28175596,男,1985,2011,博士,独立浴室,2007/7/6
129771,1000095,2014/9/16 10:35,25,A49391,76114114,女,1990,2012,硕士,独立浴室,2007/7/6
384502,1000095,2014/9/11 22:50,28,B41064,75114318,男,1986,2014,博士,独立浴室,2007/7/6
303023,1000095,2015/1/8 1:49,44,B70184,96126732,女,1992,2013,硕士,独立浴室,2007/7/6
1038639,1000095,2014/10/10 21:29,200,B69036,66183045,女,1992,2014,硕士,独立浴室,2007/7/6
800906,1000095,2014/10/13 7:29,54,D46783,37140038,男,1989,2012,硕士,独立浴室,2007/7/6
206438,1000095,2014/10/27 22:23,137,C60060,97140928,女,1989,2010,博士,独立浴室,2007/7/6
70079,1000095,2014/12/1 1:17,62,B62217,25129238,女,1988,2013,硕士,独立浴室,2007/7/6
595188,1000095,2014/12/28 20:15,33,C68657,69139254,女,1990,2013,硕士,独立浴室,2007/7/6
529988,1000095,2014/10/10 18:01,43,A68435,14157198,男,1992,2013,博士,独立浴室,2007/7/6
1201271,1000095,2014/12/22 22:31,36,B71077,32159115,男,1991,2014,硕士,独立浴室,2007/7/6
1087664,1000095,2014/10/17 22:11,22,D66485,81173255,男,1992,2014,硕士,独立浴室,2007/7/6
111071,1000095,2014/9/2 12:33,72,E51702,89149888,男,1988,2010,博士,独立浴室,2007/7/6
1049174,1000095,2015/1/20 16:17,132,C45039,71113157,女,1991,2014,硕士,独立浴室,2007/7/6
1055604,1000095,2014/12/30 19:55,154,E76548,29022406,男,1995,2014,本科,独立浴室,2007/7/6
668914,1000095,2014/9/20 10:56,187,B58892,11177599,男,1988,2013,博士,独立浴室,2007/7/6
1038879,1000095,2014/12/29 18:54,102,C59334,88169073,男,1992,2014,博士,独立浴室,2007/7/6
144085,1000095,2015/1/14 7:07,118,E64860,74148334,男,1990,2013,硕士,独立浴室,2007/7/6
1006902,1000095,2014/9/22 1:12,51,C64009,25172613,女,1987,2010,博士,独立浴室,2007/7/6
1173757,1000095,2014/11/10 9:41,94,B75477,28158835,男,1992,2014,硕士,独立浴室,2007/7/6
547057,1000095,2014/12/21 20:32,187,E77272,82148542,男,1991,2013,硕士,独立浴室,2007/7/6
1234667,1000095,2014/11/10 22:21,200,B64811,97161751,男,1992,2014,博士,独立浴室,2007/7/6
244006,1000095,2014/9/23 22:43,9,A25864,69109622,男,1987,2012,博士,独立浴室,2007/7/6
557094,1000095,2014/9/29 22:45,200,B23167,76161091,女,1989,2012,硕士,独立浴室,2007/7/6
333449,1000095,2014/9/1 1:07,200,B25201,89172172,男,1990,2012,硕士,独立浴室,2007/7/6
430053,1000095,2014/9/24 22:15,9,C65646,71183715,女,1991,2013,硕士,独立浴室,2007/7/6
575084,1000095,2014/11/25 1:14,57,A78416,37128662,男,1988,2010,博士,独立浴室,2007/7/6
653385,1000095,2014/9/10 12:58,200,C71025,21176298,男,1982,2012,硕士,独立浴室,2007/7/6
868878,1000095,2014/11/17 19:56,200,C73065,21148723,男,1990,2013,硕士,独立浴室,2007/7/6
968054,1000095,2014/12/11 8:20,33,D32046,46140440,男,1987,2014,博士,独立浴室,2007/7/6
526864,1000095,2014/12/2 1:23,8,B64684,17173816,男,1989,2013,硕士,独立浴室,2007/7/6
735045,1000095,2014/9/8 1:08,112,E46703,84174157,男,1989,2012,硕士,独立浴室,2007/7/6
409999,1000095,2014/9/12 1:14,12,E27673,77138433,男,1990,2013,硕士,独立浴室,2007/7/6
775879,1000095,2014/9/12 20:33,19,B48097,98178258,女,1991,2013,硕士,独立浴室,2007/7/6
714972,1000095,2014/9/8 19:01,129,E18113,22148576,男,1991,2013,硕士,独立浴室,2007/7/6
1212682,1000095,2014/11/5 13:30,72,C58998,49176685,男,1988,2014,硕士,独立浴室,2007/7/6
1030222,1000095,2014/9/15 1:18,200,A50930,65123307,男,1990,2014,硕士,独立浴室,2007/7/6
61409,1000095,2014/9/8 10:32,9,E60448,77132605,男,1988,2010,博士,独立浴室,2007/7/6
643595,1000095,2014/9/21 1:12,6,C44233,84174112,男,1991,2013,硕士,独立浴室,2007/7/6
887001,1000095,2014/10/29 1:22,126,B68392,27148298,男,1991,2013,硕士,独立浴室,2007/7/6
34831,1000095,2015/1/22 19:15,44,A48134,32121137,女,1979,2009,博士,独立浴室,2007/7/6
791021,1000095,2014/12/27 21:31,200,D64648,76110752,女,1991,2013,硕士,独立浴室,2007/7/6
505964,1000095,2014/12/14 21:41,99,E59166,23122002,男,1987,2010,博士,独立浴室,2007/7/6
776907,1000095,2014/11/26 1:21,200,B67756,61110745,男,1990,2013,硕士,独立浴室,2007/7/6
868720,1000095,2014/9/30 10:04,38,C73065,21148723,男,1990,2013,硕士,独立浴室,2007/7/6
669864,1000095,2015/1/17 20:52,2,CC8190,26161333,男,1990,2012,硕士,独立浴室,2007/7/6
931041,1000095,2014/10/12 22:42,48,B61017,52148556,女,1992,2013,硕士,独立浴室,2007/7/6
975216,1000095,2015/1/11 17:03,28,A76194,22066226,男,1997,2014,本科,独立浴室,2007/7/6
494199,1000095,2014/9/30 10:05,8,B51937,78109379,男,1989,2013,博士,独立浴室,2007/7/6
1292105,1000095,2014/12/12 12:28,108,C73824,86135246,女,1991,2013,硕士,独立浴室,2007/7/6
991411,1000095,2015/1/11 18:38,168,E33799,64016341,男,1996,2014,本科,独立浴室,2007/7/6
845079,1000095,2014/11/1 1:19,140,B60820,42128571,女,1990,2013,硕士,独立浴室,2007/7/6
108744,1000095,2014/9/20 1:19,200,E68207,25131685,男,1990,2013,硕士,独立浴室,2007/7/6
331325,1000095,2014/9/14 10:36,41,D51750,76114056,男,1989,2012,博士,独立浴室,2007/7/6
297134,1000095,2015/1/28 1:13,41,B23707,84122846,男,1986,2010,博士,独立浴室,2007/7/6
1154443,1000095,2014/9/14 20:03,200,C61067,29172114,女,1992,2014,博士,独立浴室,2007/7/6
634537,1000095,2014/11/5 1:14,200,C72827,92127453,男,1987,2009,博士,独立浴室,2007/7/6
834950,1000095,2014/10/23 22:15,113,C48903,82183152,男,1991,2012,硕士,独立浴室,2007/7/6
883811,1000095,2014/12/24 18:53,116,A75351,84135387,男,1988,2012,博士,独立浴室,2007/7/6
213497,1000095,2014/9/14 1:09,32,D23636,46118004,男,1987,2012,博士,独立浴室,2007/7/6
469477,1000095,2014/10/30 1:22,136,C79767,44171488,男,1986,2013,博士,独立浴室,2007/7/6
130005,1000095,2015/1/5 10:17,121,A49391,76114114,女,1990,2012,硕士,独立浴室,2007/7/6
600029,1000095,2014/12/8 9:19,148,E36686,29160807,女,1989,2012,硕士,独立浴室,2007/7/6
168069,1000095,2014/9/17 22:52,163,A58323,44118832,女,1988,2013,博士,独立浴室,2007/7/6
1170185,1000095,2014/11/17 22:42,163,A22495,18159303,男,1994,2014,博士,独立浴室,2007/7/6
1113272,1000095,2014/11/30 8:28,172,B24746,26162566,男,1992,2014,硕士,独立浴室,2007/7/6
393490,1000095,2014/12/7 19:00,188,B70185,56145015,女,1990,2013,硕士,独立浴室,2007/7/6
1242511,1000095,2014/11/23 1:05,89,D55534,95158807,男,1992,2014,硕士,独立浴室,2007/7/6
338298,1000095,2015/1/15 22:09,12,B77458,91121332,男,1988,2011,博士,独立浴室,2007/7/6
1225643,1000095,2014/9/24 4:20,126,E26832,56135340,男,1988,2010,博士,独立浴室,2007/7/6
443861,1000095,2014/11/19 7:55,86,B41140,74112462,女,1988,2013,博士,独立浴室,2007/7/6
714966,1000095,2015/1/20 21:07,200,B25865,26183460,男,1989,2012,硕士,独立浴室,2007/7/6
824301,1000095,2014/12/1 6:49,134,B49252,19113896,男,1990,2013,硕士,独立浴室,2007/7/6
803609,1000095,2014/10/11 22:48,99,D56353,97124670,女,1991,2012,硕士,独立浴室,2007/7/6
1231559,1000095,2014/9/25 11:20,36,E70751,24179230,女,1991,2013,硕士,独立浴室,2007/7/6
1335727,1000095,2015/1/10 22:29,200,B65189,86140084,男,1990,2012,硕士,独立浴室,2007/7/6
166336,1000095,2014/11/11 7:26,20,C43131,94109687,女,1988,2013,博士,独立浴室,2007/7/6
31249,1000095,2014/11/6 20:22,121,A30212,88168323,女,1991,2013,硕士,独立浴室,2007/7/6
592161,1000095,2014/12/4 1:23,200,A60265,96171911,女,1990,2011,博士,独立浴室,2007/7/6
739424,1000095,2014/9/11 5:38,40,B56758,49178263,女,1990,2013,硕士,独立浴室,2007/7/6
24202,1000095,2014/9/28 21:42,14,A60828,93138980,女,1991,2013,硕士,独立浴室,2007/7/6
240613,1000095,2014/11/27 1:19,128,B75860,86140019,男,1990,2012,硕士,独立浴室,2007/7/6
619721,1000095,2015/1/24 1:17,32,E56748,89181073,男,1990,2013,硕士,独立浴室,2007/7/6
914137,1000095,2014/12/15 1:06,152,E78797,65127754,男,1990,2012,硕士,独立浴室,2007/7/6
704703,1000095,2015/1/11 21:05,35,E57589,59113603,女,1988,2010,博士,独立浴室,2007/7/6
1293829,1000095,2014/10/11 7:55,200,C58098,83128072,女,1989,2013,硕士,独立浴室,2007/7/6
872169,1000095,2014/12/13 12:18,200,D31499,89171850,女,1991,2013,硕士,独立浴室,2007/7/6
436352,1000095,2014/9/17 22:32,1,E64265,81140782,女,1990,2013,硕士,独立浴室,2007/7/6
660409,1000095,2014/11/20 1:19,174,A46103,27160912,男,1990,2012,硕士,独立浴室,2007/7/6
17430,1000095,2015/1/27 20:01,200,B30194,95158354,男,1988,2011,博士,独立浴室,2007/7/6
1284101,1000095,2015/1/3 16:46,70,D40132,86121039,女,1992,2014,硕士,独立浴室,2007/7/6
414958,1000095,2014/11/21 22:34,52,E73352,87130959,女,1991,2013,硕士,独立浴室,2007/7/6
659313,1000095,2014/9/24 19:43,54,D39329,98136271,女,1990,2012,硕士,独立浴室,2007/7/6
1201668,1000095,2015/1/7 16:39,2,C74405,51050421,男,1996,2014,本科,独立浴室,2007/7/6
999640,1000095,2014/9/16 21:27,112,B50472,72113735,男,1991,2014,硕士,独立浴室,2007/7/6
1204725,1000095,2014/12/11 7:35,11,C62484,44118889,男,1990,2014,硕士,独立浴室,2007/7/6
103642,1000095,2014/11/29 21:48,200,E33759,24139248,女,1991,2013,硕士,独立浴室,2007/7/6
669028,1000095,2014/12/22 21:34,98,E31884,72118262,男,1990,2012,硕士,独立浴室,2007/7/6
992895,1000095,2014/11/28 22:24,49,C61567,59146068,女,1991,2014,硕士,独立浴室,2007/7/6
513893,1000095,2014/10/20 22:48,65,B64197,25118834,男,1989,2013,博士,独立浴室,2007/7/6
879310,1000095,2014/10/12 20:40,132,A40940,81160947,女,1989,2012,硕士,独立浴室,2007/7/6
153805,1000095,2014/10/4 9:56,17,E74793,85167384,男,1988,2013,博士,独立浴室,2007/7/6
105063,1000095,2014/9/9 1:04,200,E56371,75182684,女,1990,2013,硕士,独立浴室,2007/7/6
417394,1000095,2014/9/23 22:54,200,A63281,98121841,男,1981,2013,博士,独立浴室,2007/7/6
1135796,1000095,2014/11/27 6:24,4,B65517,26132271,女,1989,2014,博士,独立浴室,2007/7/6
572848,1000095,2014/11/12 16:17,171,C75961,41126490,男,1984,2011,博士,独立浴室,2007/7/6
789956,1000095,2014/10/26 1:04,200,E78187,38117258,男,1984,2012,硕士,独立浴室,2007/7/6
907183,1000095,2015/1/7 22:30,129,E70139,14160140,男,1991,2013,硕士,独立浴室,2007/7/6
458847,1000095,2014/9/20 7:43,113,C65511,34176303,女,1985,2008,博士,独立浴室,2007/7/6
434034,1000095,2014/9/27 22:45,1,B58372,47131287,女,1988,2011,博士,独立浴室,2007/7/6
547918,1000095,2014/10/21 16:41,112,E46345,66158471,女,1989,2014,博士,独立浴室,2007/7/6
1250280,1000095,2014/11/2 11:31,24,C73814,22148673,男,1990,2013,硕士,独立浴室,2007/7/6
945735,1000095,2014/11/14 1:18,86,E33581,58161231,男,1990,2012,硕士,独立浴室,2007/7/6
1317086,1000095,2014/9/26 8:58,172,A25106,66007222,女,1986,2008,博士,独立浴室,2007/7/6
568836,1000095,2014/9/12 22:23,38,D73741,43167149,女,1990,2013,硕士,独立浴室,2007/7/6
982679,1000095,2014/12/30 20:24,108,D36061,34066965,男,1997,2014,本科,独立浴室,2007/7/6
1286385,1000095,2014/11/3 22:14,94,C59013,85159296,男,1992,2014,博士,独立浴室,2007/7/6
412481,1000095,2014/11/29 17:48,113,A79554,19115273,男,1990,2011,博士,独立浴室,2007/7/6
919526,1000095,2014/12/14 12:27,129,A63234,79121102,男,1989,2013,硕士,独立浴室,2007/7/6
321272,1000095,2014/9/27 22:20,92,D66102,95168291,男,1990,2013,硕士,独立浴室,2007/7/6
304124,1000095,2014/10/23 19:32,116,D43691,27138850,男,1984,2011,博士,独立浴室,2007/7/6
1191749,1000095,2014/11/13 8:35,113,D35391,21173253,男,1991,2014,硕士,独立浴室,2007/7/6
265826,1000095,2014/11/23 11:14,200,B59314,93173810,男,1990,2013,硕士,独立浴室,2007/7/6
499035,1000095,2014/11/23 20:55,156,B64448,97131953,女,1989,2013,硕士,独立浴室,2007/7/6
1207007,1000095,2014/9/14 18:29,32,C72440,66159143,男,1991,2014,硕士,独立浴室,2007/7/6
1301865,1000095,2015/1/12 1:42,148,B75713,59158818,男,1992,2014,硕士,独立浴室,2007/7/6
576944,1000095,2015/1/4 22:55,200,A50470,73118828,男,1990,2013,博士,独立浴室,2007/7/6
195806,1000095,2014/12/9 22:08,33,B52568,54160450,男,1988,2011,博士,独立浴室,2007/7/6
230883,1000095,2014/11/19 21:59,200,A68877,75139272,女,1991,2013,硕士,独立浴室,2007/7/6
322346,1000095,2014/9/19 8:19,83,C55391,75121327,女,1987,2010,博士,独立浴室,2007/7/6
308895,1000095,2014/10/6 1:08,9,A45190,19108967,男,1986,2011,博士,独立浴室,2007/7/6
1304742,1000095,2014/11/25 1:14,60,A43655,34159253,女,1992,2014,博士,独立浴室,2007/7/6
1315572,1000095,2015/1/27 22:41,68,B45519,88133753,男,1989,2014,博士,独立浴室,2007/7/6
1150232,1000095,2015/1/19 20:53,200,A73797,38064872,男,1988,2014,本科,独立浴室,2007/7/6
265354,1000095,2014/9/7 7:47,11,B34976,11113768,女,1991,2013,博士,独立浴室,2007/7/6
250590,1000095,2014/10/21 1:23,12,C56103,81171873,男,1984,2012,博士,独立浴室,2007/7/6
133447,1000095,2014/11/18 1:20,12,A42424,83167509,男,1991,2013,硕士,独立浴室,2007/7/6
925955,1000095,2014/10/16 21:51,115,E78417,31148823,女,1991,2013,硕士,独立浴室,2007/7/6
449571,1000095,2014/9/16 19:48,131,C55266,47138882,男,1990,2013,硕士,独立浴室,2007/7/6
1129898,1000095,2014/10/19 1:11,51,D65835,67135435,女,1992,2014,博士,独立浴室,2007/7/6
470291,1000095,2014/9/7 21:54,89,A55375,56115192,男,1990,2013,硕士,独立浴室,2007/7/6
994978,1000095,2014/10/16 1:32,33,D61623,66131094,男,1988,2014,博士,独立浴室,2007/7/6
281928,1000095,2014/10/30 21:27,9,C42994,93114194,女,1986,2012,博士,独立浴室,2007/7/6
1062684,1000095,2014/11/10 7:56,30,A72868,64122157,女,1988,2014,博士,独立浴室,2007/7/6
1116458,1000095,2014/12/19 1:25,200,C71866,25138525,男,1988,2014,博士,独立浴室,2007/7/6
936385,1000095,2014/11/5 13:30,152,B48785,83148814,女,1991,2013,硕士,独立浴室,2007/7/6
844263,1000095,2014/9/30 1:25,46,E51132,38161448,女,1990,2012,硕士,独立浴室,2007/7/6
67948,1000095,2014/12/5 22:33,56,B68162,63121506,男,1990,2013,硕士,独立浴室,2007/7/6
1325029,1000095,2014/10/12 10:14,56,C49810,59160598,女,1990,2012,硕士,独立浴室,2007/7/6
429073,1000095,2014/10/26 20:25,200,A50469,43172500,女,1990,2013,硕士,独立浴室,2007/7/6
1066560,1000095,2014/10/26 19:31,200,A71979,64126355,男,1992,2014,硕士,独立浴室,2007/7/6
982028,1000095,2014/12/24 19:52,200,D79143,33067381,男,1995,2014,本科,独立浴室,2007/7/6
766955,1000095,2015/1/16 22:11,48,C57191,25136105,男,1989,2012,硕士,独立浴室,2007/7/6
845391,1000095,2014/11/11 9:06,148,D63791,38059243,男,1993,2011,本科,独立浴室,2007/7/6
52218,1000095,2014/10/19 17:45,200,B63300,98149113,男,1990,2012,博士,独立浴室,2007/7/6
730895,1000095,2014/9/3 1:07,38,A28862,19131325,男,1989,2013,硕士,独立浴室,2007/7/6
296253,1000095,2014/9/1 1:08,148,C60909,23160831,男,1989,2012,硕士,独立浴室,2007/7/6
1068223,1000095,2014/12/28 17:07,46,B62325,27123369,女,1991,2014,硕士,独立浴室,2007/7/6
637165,1000095,2014/10/27 20:38,89,B23571,23180757,女,1990,2012,硕士,独立浴室,2007/7/6
369383,1000095,2014/10/24 22:12,80,B33863,78127404,男,1991,2013,博士,独立浴室,2007/7/6
296339,1000095,2014/9/18 1:27,14,C60909,23160831,男,1989,2012,硕士,独立浴室,2007/7/6
768400,1000095,2014/12/15 11:51,200,E71234,39171342,男,1986,2011,博士,独立浴室,2007/7/6
575071,1000095,2014/11/20 17:20,155,A78416,37128662,男,1988,2010,博士,独立浴室,2007/7/6
951580,1000095,2015/1/13 15:50,180,A79579,71026090,男,1995,2014,本科,独立浴室,2007/7/6
25321,1000095,2014/12/19 22:06,9,A60828,93138980,女,1991,2013,硕士,独立浴室,2007/7/6
233622,1000095,2014/9/23 12:49,27,C25722,59183944,女,1990,2012,硕士,独立浴室,2007/7/6
424369,1000095,2015/1/24 1:17,200,B49375,55121484,男,1990,2012,硕士,独立浴室,2007/7/6
1274413,1000095,2014/9/28 21:47,96,D63154,45118909,女,1992,2014,博士,独立浴室,2007/7/6
805397,1000095,2014/11/6 9:47,140,D72255,56142669,男,1991,2013,硕士,独立浴室,2007/7/6
505073,1000095,2014/9/13 22:04,148,D75648,22148701,男,1990,2013,硕士,独立浴室,2007/7/6
