ID,商户代码,交易日期时间,交易金额,学生卡号,学生学号,学生性别,出生年,入学年,学生类型,商户名称,商户成立日期
10982624,1000092,2014/9/28 22:10,150,B45009,25063537,男,1997,2014,本科,公共浴室三,2007/7/6
10981207,1000092,2014/9/26 18:52,84,D67188,21079567,男,1996,2014,本科,公共浴室三,2007/7/6
10942228,1000092,2014/11/27 18:24,200,B47458,75067319,男,1995,2012,本科,公共浴室三,2007/7/6
11069926,1000092,2014/11/3 14:34,200,D44586,11133623,女,1988,2014,硕士,公共浴室三,2007/7/6
10935795,1000092,2014/9/25 17:29,120,C68001,95139946,女,1992,2014,硕士,公共浴室三,2007/7/6
11046399,1000092,2014/9/15 21:20,136,A45159,86099843,男,1996,2014,本科,公共浴室三,2007/7/6
10986036,1000092,2014/11/27 18:12,118,E78810,16054804,男,1996,2014,本科,公共浴室三,2007/7/6
10937752,1000092,2014/9/14 22:23,42,B61866,54067061,男,1996,2014,本科,公共浴室三,2007/7/6
11022465,1000092,2014/10/24 16:47,72,A74129,13075513,男,1996,2014,本科,公共浴室三,2007/7/6
11071923,1000092,2014/11/9 21:17,200,A51072,38128184,男,1990,2014,硕士,公共浴室三,2007/7/6
10954325,1000092,2014/11/7 18:38,200,B79213,24065953,男,1995,2014,本科,公共浴室三,2007/7/6
11044665,1000092,2014/11/16 21:49,140,E48449,98063994,男,1996,2014,本科,公共浴室三,2007/7/6
10950569,1000092,2014/10/9 20:55,166,E61474,82059513,男,1996,2014,本科,公共浴室三,2007/7/6
10926834,1000092,2014/9/13 21:56,36,C55232,33053769,女,1993,2012,本科,公共浴室三,2007/7/6
11052777,1000092,2014/10/24 17:49,28,A64890,71167455,女,1992,2014,硕士,公共浴室三,2007/7/6
11047752,1000092,2014/12/12 16:12,186,A70411,34067757,男,1996,2014,本科,公共浴室三,2007/7/6
10920637,1000092,2014/9/12 21:33,158,B43642,47167184,男,1988,2010,博士,公共浴室三,2007/7/6
10935802,1000092,2014/10/9 20:28,50,C68001,95139946,女,1992,2014,硕士,公共浴室三,2007/7/6
10942526,1000092,2014/10/14 21:28,4,E46671,65060764,男,1996,2014,本科,公共浴室三,2007/7/6
10941554,1000092,2014/10/20 8:17,106,A70809,12071039,男,1996,2014,本科,公共浴室三,2007/7/6
11060059,1000092,2014/11/20 21:20,52,E74355,81131640,女,1991,2014,硕士,公共浴室三,2007/7/6
10975458,1000092,2014/12/12 16:23,42,C59147,63098858,女,1996,2014,本科,公共浴室三,2007/7/6
10966833,1000092,2014/11/25 17:19,200,D64255,66052741,男,1995,2014,本科,公共浴室三,2007/7/6
11034249,1000092,2014/10/26 16:16,200,B69994,79066848,男,1997,2014,本科,公共浴室三,2007/7/6
10956901,1000092,2014/10/22 21:14,2,D79223,82022419,男,1996,2014,本科,公共浴室三,2007/7/6
10926830,1000092,2014/12/21 20:21,190,C33610,97105673,女,1995,2013,本科,公共浴室三,2007/7/6
11062474,1000092,2014/9/25 18:10,26,B73734,48063270,女,1997,2014,本科,公共浴室三,2007/7/6
11058708,1000092,2014/12/12 16:03,200,D74348,49126439,女,1993,2014,硕士,公共浴室三,2007/7/6
11012143,1000092,2014/10/8 18:07,200,A42464,95087969,男,1996,2014,本科,公共浴室三,2007/7/6
10902946,1000092,2014/9/27 21:52,176,B59048,36043260,男,1995,2013,本科,公共浴室三,2007/7/6
10940873,1000092,2014/10/8 21:15,124,A61767,59162556,女,1992,2014,硕士,公共浴室三,2007/7/6
10996172,1000092,2014/11/13 19:25,152,E34748,52014985,男,1996,2014,本科,公共浴室三,2007/7/6
11035912,1000092,2015/1/4 19:20,172,E75397,57066901,女,1996,2014,本科,公共浴室三,2007/7/6
11063621,1000092,2014/11/7 21:43,200,E71838,47169148,女,1993,2014,硕士,公共浴室三,2007/7/6
10983790,1000092,2014/11/27 16:29,28,B74859,97159426,女,1991,2014,硕士,公共浴室三,2007/7/6
11077207,1000092,2014/12/4 18:22,48,B70696,92090705,男,1994,2013,本科,公共浴室三,2007/7/6
11056432,1000092,2014/10/15 17:46,38,C45272,17178898,女,1991,2014,硕士,公共浴室三,2007/7/6
10911957,1000092,2014/10/20 8:15,8,B65543,52126402,男,1989,2012,硕士,公共浴室三,2007/7/6
10951656,1000092,2014/12/12 21:36,128,E71784,98065130,女,1995,2014,本科,公共浴室三,2007/7/6
11008165,1000092,2014/10/28 18:27,200,D78760,74066856,女,1996,2014,本科,公共浴室三,2007/7/6
10967457,1000092,2014/12/12 16:15,200,D65220,11059179,女,1996,2014,本科,公共浴室三,2007/7/6
10996420,1000092,2014/9/29 18:17,96,C36487,21050763,女,1996,2014,本科,公共浴室三,2007/7/6
10992675,1000092,2014/12/28 20:05,200,E76791,91055400,女,1996,2014,本科,公共浴室三,2007/7/6
10920788,1000092,2014/9/30 20:16,54,D37303,89180280,男,1982,2012,硕士,公共浴室三,2007/7/6
10921069,1000092,2014/11/2 17:39,68,A45734,32173399,男,1990,2012,硕士,公共浴室三,2007/7/6
11027530,1000092,2014/11/17 19:58,96,C47933,59059851,女,1996,2014,本科,公共浴室三,2007/7/6
10951225,1000092,2014/11/23 21:10,192,B50194,93024026,女,1996,2014,本科,公共浴室三,2007/7/6
10966315,1000092,2014/12/12 16:10,200,B77463,58054262,女,1996,2014,本科,公共浴室三,2007/7/6
11028482,1000092,2014/10/10 20:47,6,D45813,19107391,男,1996,2014,本科,公共浴室三,2007/7/6
10896193,1000092,2014/9/17 21:03,18,D52211,85087074,男,1995,2013,本科,公共浴室三,2007/7/6
10897852,1000092,2014/9/12 20:50,200,B69929,84091490,男,1995,2013,本科,公共浴室三,2007/7/6
10982175,1000092,2014/11/25 16:34,200,A79563,52027598,女,1995,2014,本科,公共浴室三,2007/7/6
10951345,1000092,2014/10/30 21:38,200,D53279,91063138,男,1997,2014,本科,公共浴室三,2007/7/6
10945755,1000092,2014/10/20 17:48,132,B51150,87067847,男,1996,2014,本科,公共浴室三,2007/7/6
10988314,1000092,2014/9/23 16:00,200,A36605,89105706,男,1993,2012,本科,公共浴室三,2007/7/6
10909610,1000092,2015/1/7 20:20,104,E76441,11076723,女,1994,2013,本科,公共浴室三,2007/7/6
11080695,1000092,2014/11/4 22:00,18,A36939,94130206,男,1989,2012,硕士,公共浴室三,2007/7/6
10902936,1000092,2014/9/17 20:25,6,B59048,36043260,男,1995,2013,本科,公共浴室三,2007/7/6
10954281,1000092,2014/12/1 16:14,6,A76975,56053994,男,1996,2014,本科,公共浴室三,2007/7/6
10985497,1000092,2014/11/11 21:50,78,E76647,88020604,男,1996,2014,本科,公共浴室三,2007/7/6
11030993,1000092,2014/10/13 21:36,86,B52385,98140654,女,1991,2014,硕士,公共浴室三,2007/7/6
10900164,1000092,2014/10/9 18:49,6,C47338,14062307,男,1994,2013,本科,公共浴室三,2007/7/6
10954188,1000092,2014/10/24 16:59,18,A76975,56053994,男,1996,2014,本科,公共浴室三,2007/7/6
11064672,1000092,2014/12/16 20:26,102,E41042,45066635,男,1996,2014,本科,公共浴室三,2007/7/6
11024718,1000092,2014/10/22 20:43,152,B68862,36021097,男,1995,2014,本科,公共浴室三,2007/7/6
10951477,1000092,2014/9/29 19:59,4,E71973,43068944,男,1997,2014,本科,公共浴室三,2007/7/6
11047832,1000092,2014/11/3 18:31,200,E71932,98136236,女,1992,2014,硕士,公共浴室三,2007/7/6
10911767,1000092,2014/10/16 18:21,16,B65533,63068140,女,1995,2013,本科,公共浴室三,2007/7/6
10916118,1000092,2014/10/7 19:53,30,B49922,82000477,女,1994,2013,本科,公共浴室三,2007/7/6
10993978,1000092,2014/9/24 19:51,2,C75427,15064619,男,1995,2014,本科,公共浴室三,2007/7/6
10967218,1000092,2014/12/14 21:57,74,C74373,19013164,女,1996,2014,本科,公共浴室三,2007/7/6
11078111,1000092,2014/10/15 20:49,144,B70548,39090533,女,1993,2012,本科,公共浴室三,2007/7/6
11035209,1000092,2014/10/8 21:33,60,C73702,69061439,男,1995,2014,本科,公共浴室三,2007/7/6
11003191,1000092,2014/11/9 21:45,14,C75374,17063330,男,1996,2014,本科,公共浴室三,2007/7/6
10915492,1000092,2014/12/15 21:31,200,E46560,88160943,男,1990,2012,硕士,公共浴室三,2007/7/6
10934842,1000092,2014/10/26 16:31,12,B35762,18067091,男,1995,2014,本科,公共浴室三,2007/7/6
10908836,1000092,2014/10/28 21:03,200,A76223,83063851,女,1995,2013,本科,公共浴室三,2007/7/6
10970410,1000092,2014/9/14 15:45,200,C38033,43051754,男,1996,2014,本科,公共浴室三,2007/7/6
10935446,1000092,2014/10/28 9:29,200,B58527,67066880,男,1996,2014,本科,公共浴室三,2007/7/6
10908706,1000092,2014/11/3 21:33,60,B64908,53161186,男,1990,2012,硕士,公共浴室三,2007/7/6
10925581,1000092,2014/10/14 20:44,28,E19728,41113244,男,1990,2012,硕士,公共浴室三,2007/7/6
10997385,1000092,2014/10/10 16:32,76,D78132,82053409,女,1996,2014,本科,公共浴室三,2007/7/6
10997112,1000092,2014/9/17 20:26,200,C68696,94159238,男,1991,2014,博士,公共浴室三,2007/7/6
11054729,1000092,2014/10/15 21:23,200,E58836,92121867,女,1991,2014,硕士,公共浴室三,2007/7/6
10921689,1000092,2014/11/10 16:38,118,C26546,14064206,男,1995,2013,本科,公共浴室三,2007/7/6
11010458,1000092,2014/9/24 20:35,126,E78895,74054323,男,1996,2014,本科,公共浴室三,2007/7/6
11047486,1000092,2014/12/12 16:09,200,A64222,57055106,女,1996,2014,本科,公共浴室三,2007/7/6
10893668,1000092,2014/12/12 16:16,4,A72607,37106397,女,1995,2013,本科,公共浴室三,2007/7/6
11003992,1000092,2014/11/2 21:19,24,B54032,45163982,女,1991,2014,硕士,公共浴室三,2007/7/6
10968105,1000092,2014/10/12 20:21,190,E47288,52159654,男,1993,2014,硕士,公共浴室三,2007/7/6
10938246,1000092,2014/11/14 20:16,8,C78180,49062951,男,1996,2014,本科,公共浴室三,2007/7/6
11020899,1000092,2014/12/12 16:21,200,B76507,12077266,女,1996,2014,本科,公共浴室三,2007/7/6
10952365,1000092,2014/11/5 21:46,10,A68241,59118886,女,1992,2014,硕士,公共浴室三,2007/7/6
10930637,1000092,2014/10/13 20:18,200,D45817,63056738,女,1995,2012,本科,公共浴室三,2007/7/6
10988411,1000092,2014/11/18 18:49,8,D70261,89055293,女,1995,2014,本科,公共浴室三,2007/7/6
10958343,1000092,2014/9/30 9:07,200,B45472,91058263,男,1995,2014,本科,公共浴室三,2007/7/6
10953138,1000092,2014/12/12 16:04,110,C45872,38133487,女,1991,2014,硕士,公共浴室三,2007/7/6
10904791,1000092,2014/10/26 21:33,200,A56708,34101218,女,1994,2013,本科,公共浴室三,2007/7/6
10896331,1000092,2014/11/5 20:57,26,B36049,73104856,女,1995,2013,本科,公共浴室三,2007/7/6
11047005,1000092,2014/11/16 21:57,200,D68078,39064276,女,1996,2014,本科,公共浴室三,2007/7/6
11046559,1000092,2014/12/21 20:37,200,A71757,44051044,女,1996,2014,本科,公共浴室三,2007/7/6
10955771,1000092,2014/9/29 20:35,54,B64183,48167422,女,1991,2014,硕士,公共浴室三,2007/7/6
10897104,1000092,2014/12/7 19:16,200,D36398,25052579,女,1995,2013,本科,公共浴室三,2007/7/6
10907381,1000092,2014/10/30 20:13,200,E75291,25013616,男,1993,2013,本科,公共浴室三,2007/7/6
11060025,1000092,2014/9/29 20:30,16,E74355,81131640,女,1991,2014,硕士,公共浴室三,2007/7/6
11038083,1000092,2014/12/25 19:54,42,A70871,83053182,女,1994,2014,本科,公共浴室三,2007/7/6
10919765,1000092,2014/11/16 21:05,200,D13951,56109161,男,1989,2011,硕士,公共浴室三,2007/7/6
11067715,1000092,2014/9/22 21:29,24,D57581,38158922,女,1991,2014,硕士,公共浴室三,2007/7/6
11070625,1000092,2014/9/23 22:05,36,B78898,76114893,女,1992,2014,硕士,公共浴室三,2007/7/6
10972400,1000092,2014/11/17 20:41,144,D77240,32053756,女,1996,2014,本科,公共浴室三,2007/7/6
11043064,1000092,2014/12/5 21:15,124,B78981,38089687,男,1995,2014,本科,公共浴室三,2007/7/6
10915115,1000092,2014/12/24 17:58,200,E69042,35181517,男,1987,2013,博士,公共浴室三,2007/7/6
10912792,1000092,2014/11/6 21:23,42,D32649,24077153,女,1995,2013,本科,公共浴室三,2007/7/6
11026651,1000092,2014/10/15 20:32,200,A35012,54058678,男,1995,2014,本科,公共浴室三,2007/7/6
11043367,1000092,2014/10/22 22:02,66,C70068,48104117,女,1996,2014,本科,公共浴室三,2007/7/6
10987438,1000092,2014/9/24 21:36,4,E74857,12073998,男,1995,2014,本科,公共浴室三,2007/7/6
11043402,1000092,2014/12/28 21:48,16,C70068,48104117,女,1996,2014,本科,公共浴室三,2007/7/6
11034033,1000092,2014/9/25 22:10,78,A62013,76159016,女,1992,2014,硕士,公共浴室三,2007/7/6
10899800,1000092,2014/12/12 16:21,200,E22494,27058449,女,1995,2013,本科,公共浴室三,2007/7/6
11023308,1000092,2014/11/30 18:15,60,A76603,17055494,男,1996,2014,本科,公共浴室三,2007/7/6
10919859,1000092,2014/11/3 21:16,90,E42316,65140067,男,1991,2012,硕士,公共浴室三,2007/7/6
10927914,1000092,2014/9/16 21:12,22,B21476,65088488,男,1991,2010,本科,公共浴室三,2007/7/6
10911805,1000092,2014/11/23 20:37,20,B65533,63068140,女,1995,2013,本科,公共浴室三,2007/7/6
10914508,1000092,2014/11/3 19:34,200,C76368,54067675,女,1994,2013,本科,公共浴室三,2007/7/6
10977480,1000092,2014/9/21 21:31,42,D70097,83081012,男,1996,2014,本科,公共浴室三,2007/7/6
11020251,1000092,2014/9/22 20:01,200,C45559,66051244,男,1996,2014,本科,公共浴室三,2007/7/6
10947298,1000092,2014/11/9 16:36,86,E72261,58173243,女,1991,2014,硕士,公共浴室三,2007/7/6
10899040,1000092,2014/12/28 20:43,44,A69422,35009990,女,1995,2013,本科,公共浴室三,2007/7/6
11007340,1000092,2014/10/10 16:05,86,B56936,12002006,男,1995,2014,本科,公共浴室三,2007/7/6
11042161,1000092,2014/10/24 20:40,200,B70120,32015291,男,1996,2014,本科,公共浴室三,2007/7/6
10912136,1000092,2014/10/27 22:05,200,A58102,84080582,男,1995,2013,本科,公共浴室三,2007/7/6
11046902,1000092,2014/9/15 16:21,108,C72378,31054907,男,1997,2014,本科,公共浴室三,2007/7/6
10933968,1000092,2014/9/29 16:11,50,D76704,57066952,男,1997,2014,本科,公共浴室三,2007/7/6
10927224,1000092,2014/11/11 17:26,200,E25076,23015052,男,1994,2012,本科,公共浴室三,2007/7/6
10987437,1000092,2014/9/24 21:39,42,E74857,12073998,男,1995,2014,本科,公共浴室三,2007/7/6
11043322,1000092,2014/9/26 16:12,30,E78134,76007527,男,1996,2014,本科,公共浴室三,2007/7/6
10927221,1000092,2014/9/23 21:12,200,B55569,53068071,男,1993,2013,本科,公共浴室三,2007/7/6
11041758,1000092,2014/10/20 8:28,42,D74675,29062685,女,1996,2014,本科,公共浴室三,2007/7/6
10904684,1000092,2014/9/15 19:30,74,C32538,94039934,女,1992,2010,本科,公共浴室三,2007/7/6
11012461,1000092,2014/10/27 21:18,160,D44461,24109711,女,1992,2014,硕士,公共浴室三,2007/7/6
10922549,1000092,2014/10/29 20:57,142,B17824,97162744,男,1990,2012,硕士,公共浴室三,2007/7/6
11022423,1000092,2014/12/4 16:53,2,C66297,93058219,男,1996,2014,本科,公共浴室三,2007/7/6
11063844,1000092,2014/10/15 21:06,62,B40478,87055198,女,1994,2012,本科,公共浴室三,2007/7/6
11054035,1000092,2014/10/20 8:16,200,B54235,45109709,女,1991,2014,硕士,公共浴室三,2007/7/6
10949508,1000092,2014/12/23 21:35,8,C50185,96125386,女,1991,2014,硕士,公共浴室三,2007/7/6
10966110,1000092,2014/11/13 20:27,16,B74046,41065134,男,1995,2014,本科,公共浴室三,2007/7/6
10914214,1000092,2014/12/12 16:11,200,E73986,21102059,女,1995,2013,本科,公共浴室三,2007/7/6
11051486,1000092,2014/9/24 20:53,200,C78501,73033808,女,1996,2014,本科,公共浴室三,2007/7/6
11071197,1000092,2014/12/3 18:33,22,C65592,98049577,男,1994,2014,本科,公共浴室三,2007/7/6
10911291,1000092,2014/12/28 19:26,38,B52905,17065128,女,1994,2013,本科,公共浴室三,2007/7/6
10908979,1000092,2014/9/13 21:54,200,D78676,84050397,女,1995,2013,本科,公共浴室三,2007/7/6
10937500,1000092,2014/9/24 21:43,10,D61100,35004567,男,1996,2014,本科,公共浴室三,2007/7/6
10938917,1000092,2014/9/16 21:35,32,C73139,24052010,女,1995,2014,本科,公共浴室三,2007/7/6
11049162,1000092,2014/10/26 18:28,2,B60190,26066526,男,1996,2014,本科,公共浴室三,2007/7/6
10964562,1000092,2014/11/2 21:12,200,A78353,61001851,男,1996,2014,本科,公共浴室三,2007/7/6
10981691,1000092,2014/11/27 16:54,76,E68405,61105156,男,1996,2014,本科,公共浴室三,2007/7/6
10973718,1000092,2014/11/20 19:53,16,C77095,77059926,女,1996,2014,本科,公共浴室三,2007/7/6
10997913,1000092,2014/10/29 21:34,2,D79295,56066949,女,1997,2014,本科,公共浴室三,2007/7/6
11080687,1000092,2014/12/18 20:44,200,C50005,49178923,女,1994,2014,硕士,公共浴室三,2007/7/6
10922897,1000092,2014/12/16 20:25,12,A52683,95160999,男,1989,2012,硕士,公共浴室三,2007/7/6
10927651,1000092,2014/9/26 19:48,200,B51900,39161200,男,1989,2011,硕士,公共浴室三,2007/7/6
10902188,1000092,2014/10/22 21:52,68,D57039,67052379,女,1995,2013,本科,公共浴室三,2007/7/6
11027749,1000092,2014/11/11 22:05,200,A79423,98053221,男,1996,2014,本科,公共浴室三,2007/7/6
10907229,1000092,2014/9/12 19:59,4,C65299,16021234,男,1994,2013,本科,公共浴室三,2007/7/6
11060834,1000092,2015/1/11 19:06,136,A59537,35050386,女,1996,2014,本科,公共浴室三,2007/7/6
10975172,1000092,2014/9/13 21:07,200,C54117,68019791,男,1996,2014,本科,公共浴室三,2007/7/6
11012355,1000092,2014/12/12 19:36,38,C78009,13050477,男,1996,2014,本科,公共浴室三,2007/7/6
10994017,1000092,2014/11/27 19:43,34,C75427,15064619,男,1995,2014,本科,公共浴室三,2007/7/6
10976547,1000092,2014/9/23 22:07,186,D53441,33051020,男,1996,2014,本科,公共浴室三,2007/7/6
10992811,1000092,2014/9/28 21:51,46,A44194,88051980,女,1996,2014,本科,公共浴室三,2007/7/6
10907234,1000092,2014/9/18 20:47,2,C65299,16021234,男,1994,2013,本科,公共浴室三,2007/7/6
11075985,1000092,2014/10/20 8:17,44,A73701,47110862,女,1990,2014,硕士,公共浴室三,2007/7/6
11077598,1000092,2014/9/26 20:51,200,D75308,78065514,女,1993,2012,本科,公共浴室三,2007/7/6
10939454,1000092,2014/10/20 18:29,50,E68412,23065521,女,1995,2014,本科,公共浴室三,2007/7/6
10939157,1000092,2014/12/12 16:07,68,D37939,33073052,女,1996,2014,本科,公共浴室三,2007/7/6
11053509,1000092,2014/10/20 21:34,52,D74812,87060884,男,1997,2014,本科,公共浴室三,2007/7/6
10964248,1000092,2014/11/13 16:41,132,C18188,43034030,女,1995,2014,本科,公共浴室三,2007/7/6
10984846,1000092,2014/11/2 17:14,200,C71562,69060664,男,1996,2014,本科,公共浴室三,2007/7/6
10960658,1000092,2014/11/3 14:34,198,D74473,52059878,男,1996,2014,本科,公共浴室三,2007/7/6
11030561,1000092,2014/12/4 21:48,188,D69690,92073623,男,1995,2014,本科,公共浴室三,2007/7/6
10904762,1000092,2014/11/27 20:44,54,A54122,19055776,男,1996,2013,本科,公共浴室三,2007/7/6
11078870,1000092,2014/10/13 20:10,124,B66887,62042424,男,1996,2014,本科,公共浴室三,2007/7/6
10899676,1000092,2014/11/4 19:41,200,B49828,12061261,男,1995,2013,本科,公共浴室三,2007/7/6
10912604,1000092,2014/11/27 19:34,16,A54500,33162743,男,1990,2012,硕士,公共浴室三,2007/7/6
11010292,1000092,2014/11/18 11:22,200,E49101,92052009,男,1995,2014,本科,公共浴室三,2007/7/6
10919928,1000092,2014/11/6 21:25,102,A36590,16143577,男,1989,2012,硕士,公共浴室三,2007/7/6
11049787,1000092,2014/9/18 20:59,200,B61641,78008233,男,1996,2014,本科,公共浴室三,2007/7/6
10958485,1000092,2014/10/11 20:11,146,C77677,93066927,男,1996,2014,本科,公共浴室三,2007/7/6
10941988,1000092,2014/11/18 18:27,42,B77642,98034854,男,1996,2014,本科,公共浴室三,2007/7/6
10939741,1000092,2014/10/24 21:47,8,C35944,49181537,男,1992,2014,硕士,公共浴室三,2007/7/6
11046322,1000092,2014/10/28 20:29,200,E76912,12055143,男,1996,2014,本科,公共浴室三,2007/7/6
10941854,1000092,2014/9/21 18:05,200,E50143,39091851,男,1996,2014,本科,公共浴室三,2007/7/6
10927595,1000092,2014/9/21 21:04,200,D74660,77071045,男,1994,2012,本科,公共浴室三,2007/7/6
10996860,1000092,2014/9/16 20:37,38,B40851,59050802,女,1996,2014,本科,公共浴室三,2007/7/6
11000832,1000092,2014/10/12 19:07,192,A59306,22104944,女,1996,2014,本科,公共浴室三,2007/7/6
11048838,1000092,2014/10/23 19:41,192,D77701,34067693,男,1996,2014,本科,公共浴室三,2007/7/6
10977080,1000092,2014/11/6 21:44,74,B78588,26053320,女,1994,2012,本科,公共浴室三,2007/7/6
10931683,1000092,2014/11/5 19:45,178,E32586,95058525,男,1996,2014,本科,公共浴室三,2007/7/6
11041257,1000092,2014/9/23 18:55,14,C77350,37018339,男,1996,2014,本科,公共浴室三,2007/7/6
10967872,1000092,2014/12/21 20:43,74,D73394,33065544,男,1996,2014,本科,公共浴室三,2007/7/6
11053530,1000092,2014/12/21 22:08,52,D74812,87060884,男,1997,2014,本科,公共浴室三,2007/7/6
11008320,1000092,2014/11/13 18:33,186,C62822,27019730,男,1996,2014,本科,公共浴室三,2007/7/6
11038739,1000092,2014/10/8 16:09,66,B76232,26002495,女,1996,2014,本科,公共浴室三,2007/7/6
11048948,1000092,2014/11/4 17:04,126,E65585,37089197,女,1996,2014,本科,公共浴室三,2007/7/6
10929405,1000092,2014/11/11 21:51,74,C75348,44098026,女,1994,2012,本科,公共浴室三,2007/7/6
11001531,1000092,2014/10/14 20:48,24,B65388,63121401,女,1992,2014,硕士,公共浴室三,2007/7/6
11017260,1000092,2014/11/20 17:07,178,B78741,41054259,女,1996,2014,本科,公共浴室三,2007/7/6
10984420,1000092,2014/11/25 21:23,42,B76658,79054835,男,1996,2014,本科,公共浴室三,2007/7/6
11023107,1000092,2014/9/21 20:00,20,A76603,17055494,男,1996,2014,本科,公共浴室三,2007/7/6
11040442,1000092,2014/9/16 16:28,32,B59735,95056904,女,1996,2014,本科,公共浴室三,2007/7/6
10956589,1000092,2015/1/7 18:58,42,E53612,83069479,男,1995,2014,本科,公共浴室三,2007/7/6
10956360,1000092,2014/11/24 17:44,166,A45349,96065026,男,1996,2014,本科,公共浴室三,2007/7/6
10957265,1000092,2014/12/12 16:23,148,C18825,88016113,女,1995,2014,本科,公共浴室三,2007/7/6
10949764,1000092,2014/9/29 18:32,42,C78401,47068092,男,1996,2014,本科,公共浴室三,2007/7/6
10917511,1000092,2014/9/16 19:35,30,E77039,71029841,男,1995,2013,本科,公共浴室三,2007/7/6
11059190,1000092,2014/10/13 18:23,160,D77920,18055304,女,1996,2014,本科,公共浴室三,2007/7/6
10953305,1000092,2014/10/20 21:30,200,B78057,81058604,女,1996,2014,本科,公共浴室三,2007/7/6
10919469,1000092,2014/11/16 20:11,200,D39041,75059510,男,1994,2013,本科,公共浴室三,2007/7/6
11062016,1000092,2014/10/16 16:11,14,E43500,89140661,女,1991,2014,硕士,公共浴室三,2007/7/6
11081292,1000092,2014/12/12 16:12,46,B77519,44058269,男,1996,2014,本科,公共浴室三,2007/7/6
10987506,1000092,2014/10/22 21:20,16,D73786,37090667,女,1996,2014,本科,公共浴室三,2007/7/6
11050225,1000092,2014/10/7 16:49,80,B36271,85063810,男,1996,2014,本科,公共浴室三,2007/7/6
10971692,1000092,2014/11/16 20:43,10,B59006,18128873,女,1992,2014,硕士,公共浴室三,2007/7/6
11034027,1000092,2014/11/2 18:09,98,E74826,28065746,男,1996,2014,本科,公共浴室三,2007/7/6
10953289,1000092,2014/9/25 18:31,184,B78057,81058604,女,1996,2014,本科,公共浴室三,2007/7/6
10962736,1000092,2014/11/11 16:11,18,D77967,47054718,女,1996,2014,本科,公共浴室三,2007/7/6
10964547,1000092,2014/12/12 20:07,94,E72911,18051852,男,1996,2014,本科,公共浴室三,2007/7/6
