ID,商户代码,交易日期时间,交易金额,学生卡号,学生学号,学生性别,出生年,入学年,学生类型,商户名称,商户成立日期
10210382,1000091,2014/12/5 16:54,34,A71817,66051372,男,1995,2014,本科,公共浴室二,2007/7/6
10264815,1000091,2014/11/10 16:17,200,E70698,17061250,女,1996,2014,本科,公共浴室二,2007/7/6
10060118,1000091,2014/9/23 19:35,120,B52142,14054635,女,1995,2013,本科,公共浴室二,2007/7/6
10207980,1000091,2015/1/12 17:56,96,C71555,85033768,女,1996,2014,本科,公共浴室二,2007/7/6
10140408,1000091,2014/9/25 21:54,162,C77985,15105351,男,1994,2012,本科,公共浴室二,2007/7/6
10097803,1000091,2014/12/8 18:44,10,D70441,71062415,女,1993,2012,本科,公共浴室二,2007/7/6
10033605,1000091,2014/11/3 19:17,146,D40419,41057880,男,1993,2012,本科,公共浴室二,2007/7/6
10336637,1000091,2014/9/29 21:13,82,E46317,55052426,男,1995,2012,本科,公共浴室二,2007/7/6
10109066,1000091,2015/1/12 18:43,96,D78118,55060569,女,1994,2012,本科,公共浴室二,2007/7/6
10137342,1000091,2015/1/10 18:59,2,E44593,36065489,男,1994,2012,本科,公共浴室二,2007/7/6
10346095,1000091,2014/10/5 19:27,32,C61708,66051744,男,1991,2010,本科,公共浴室二,2007/7/6
10191908,1000091,2014/11/26 17:12,200,B75643,55058767,女,1996,2014,本科,公共浴室二,2007/7/6
10146755,1000091,2014/12/8 21:09,22,D61953,53083567,男,1994,2012,本科,公共浴室二,2007/7/6
10035126,1000091,2014/10/21 21:46,16,D78873,76106146,男,1995,2013,本科,公共浴室二,2007/7/6
10028251,1000091,2014/10/22 16:56,58,C57599,41059280,男,1994,2012,本科,公共浴室二,2007/7/6
10231102,1000091,2014/11/27 18:58,60,B44257,35073960,男,1996,2014,本科,公共浴室二,2007/7/6
10230882,1000091,2014/12/17 17:37,2,E49994,95054915,女,1996,2014,本科,公共浴室二,2007/7/6
10332135,1000091,2014/10/22 20:51,200,E77244,21054703,女,1996,2014,本科,公共浴室二,2007/7/6
10076889,1000091,2014/12/6 21:32,16,A30632,56161684,男,1990,2012,硕士,公共浴室二,2007/7/6
10276577,1000091,2014/12/25 21:28,76,D57816,42058115,女,1996,2014,本科,公共浴室二,2007/7/6
10151347,1000091,2015/1/23 17:58,200,C78159,59007884,男,1992,2011,本科,公共浴室二,2007/7/6
10089306,1000091,2014/11/15 21:47,30,D76977,46031927,女,1994,2012,本科,公共浴室二,2007/7/6
10117557,1000091,2014/9/9 21:20,200,D45097,41065725,女,1993,2012,本科,公共浴室二,2007/7/6
10280957,1000091,2014/10/23 19:45,26,E50811,92067510,女,1994,2012,本科,公共浴室二,2007/7/6
10267310,1000091,2014/10/18 21:12,200,B77558,82054394,男,1995,2014,本科,公共浴室二,2007/7/6
10279001,1000091,2014/11/10 21:07,166,E56505,96024301,男,1994,2012,本科,公共浴室二,2007/7/6
10193456,1000091,2014/9/29 16:16,80,A75436,81067452,男,1996,2014,本科,公共浴室二,2007/7/6
10348363,1000091,2014/12/6 19:44,88,D42036,47024346,男,1994,2012,本科,公共浴室二,2007/7/6
10222967,1000091,2014/12/9 20:22,12,A59465,76066379,女,1996,2014,本科,公共浴室二,2007/7/6
10022837,1000091,2014/9/9 21:17,56,D68725,91025804,女,1995,2013,本科,公共浴室二,2007/7/6
10077197,1000091,2014/11/24 22:01,4,D29158,68042154,男,1994,2012,本科,公共浴室二,2007/7/6
10285217,1000091,2014/12/31 16:14,182,A60631,13071420,男,1993,2012,本科,公共浴室二,2007/7/6
10260429,1000091,2014/12/18 19:48,200,B71484,21039708,男,1994,2012,本科,公共浴室二,2007/7/6
10161124,1000091,2014/11/1 17:48,196,C58459,14007221,男,1992,2011,本科,公共浴室二,2007/7/6
10212025,1000091,2014/11/6 19:50,2,D72806,59058329,男,1994,2012,本科,公共浴室二,2007/7/6
10097365,1000091,2015/1/22 16:34,22,E75461,34038957,男,1993,2011,本科,公共浴室二,2007/7/6
10257333,1000091,2014/12/15 16:16,200,D73276,99015763,男,1994,2012,本科,公共浴室二,2007/7/6
10111287,1000091,2014/12/29 17:40,76,D70119,26086990,男,1994,2012,本科,公共浴室二,2007/7/6
10184160,1000091,2014/11/5 21:08,66,E11647,37067835,男,1997,2014,本科,公共浴室二,2007/7/6
10123183,1000091,2014/9/28 15:00,58,B36225,96020232,男,1994,2012,本科,公共浴室二,2007/7/6
10213391,1000091,2014/10/17 20:45,200,D45328,82002275,女,1996,2014,本科,公共浴室二,2007/7/6
10188476,1000091,2014/10/25 16:34,72,D79603,37057536,女,1994,2012,本科,公共浴室二,2007/7/6
10033381,1000091,2015/1/10 21:44,22,A75424,33120993,女,1989,2013,硕士,公共浴室二,2007/7/6
10018921,1000091,2014/10/11 20:36,74,A54269,42054934,男,1995,2013,本科,公共浴室二,2007/7/6
10096366,1000091,2014/12/3 15:53,200,B50713,31098461,女,1994,2012,本科,公共浴室二,2007/7/6
10077272,1000091,2014/12/6 17:59,60,B29442,87161319,男,1990,2012,硕士,公共浴室二,2007/7/6
10075993,1000091,2014/12/23 17:45,26,B65527,62087942,女,1994,2013,本科,公共浴室二,2007/7/6
10019640,1000091,2014/12/22 18:35,200,E56003,71054769,女,1994,2013,本科,公共浴室二,2007/7/6
10168070,1000091,2014/10/21 18:01,106,D76528,29061529,男,1994,2012,本科,公共浴室二,2007/7/6
10122858,1000091,2014/10/2 21:34,2,B69057,55039108,男,1994,2012,本科,公共浴室二,2007/7/6
10262064,1000091,2015/1/28 19:37,32,A46243,46110023,男,1992,2014,硕士,公共浴室二,2007/7/6
10288595,1000091,2014/10/16 20:24,150,B64919,65072950,女,1993,2012,本科,公共浴室二,2007/7/6
10176789,1000091,2014/11/13 21:59,118,D79595,79057753,男,1996,2014,本科,公共浴室二,2007/7/6
10266483,1000091,2014/9/20 18:23,20,B75394,32012021,女,1993,2012,本科,公共浴室二,2007/7/6
10173396,1000091,2014/9/28 14:51,18,C64733,75066847,男,1996,2014,本科,公共浴室二,2007/7/6
10100365,1000091,2014/11/10 19:01,162,E48528,95025931,男,1994,2012,本科,公共浴室二,2007/7/6
10036670,1000091,2014/12/18 18:30,200,D58362,91062787,男,1993,2011,本科,公共浴室二,2007/7/6
10291651,1000091,2014/10/29 19:18,4,D68479,72071635,男,1994,2012,本科,公共浴室二,2007/7/6
10279904,1000091,2014/11/22 17:35,98,A72195,49049986,男,1994,2012,本科,公共浴室二,2007/7/6
10208827,1000091,2014/11/10 18:07,26,C40637,83015213,男,1997,2014,本科,公共浴室二,2007/7/6
10222832,1000091,2015/1/7 16:21,200,B78871,16048018,男,1993,2012,本科,公共浴室二,2007/7/6
10287615,1000091,2014/9/23 21:36,156,C59045,48061790,女,1994,2012,本科,公共浴室二,2007/7/6
10312371,1000091,2014/9/30 17:55,32,C70444,45054920,女,1996,2014,本科,公共浴室二,2007/7/6
10118815,1000091,2014/11/15 17:39,52,B54046,26063028,男,1993,2011,本科,公共浴室二,2007/7/6
10044422,1000091,2014/12/15 15:56,100,E60237,15067188,女,1994,2013,本科,公共浴室二,2007/7/6
10122196,1000091,2014/11/17 20:03,8,B63280,27058605,男,1994,2012,本科,公共浴室二,2007/7/6
10039094,1000091,2015/1/28 19:05,178,C73833,73068792,男,1992,2011,本科,公共浴室二,2007/7/6
10312708,1000091,2014/11/25 21:48,200,D55611,46052768,女,1993,2012,本科,公共浴室二,2007/7/6
10172849,1000091,2014/9/18 17:19,44,A67652,52051477,男,1994,2012,本科,公共浴室二,2007/7/6
10133085,1000091,2014/10/13 21:40,2,E48347,18090719,男,1994,2012,本科,公共浴室二,2007/7/6
10235007,1000091,2015/1/6 19:13,200,A72500,42054048,女,1996,2014,本科,公共浴室二,2007/7/6
10318463,1000091,2014/11/19 17:20,170,E51662,56090505,女,1993,2012,本科,公共浴室二,2007/7/6
10216799,1000091,2014/11/15 21:53,86,A52079,12047113,女,1994,2012,本科,公共浴室二,2007/7/6
10162386,1000091,2014/10/28 16:18,200,E71106,63091117,女,1994,2012,本科,公共浴室二,2007/7/6
10113561,1000091,2014/10/4 19:03,200,B77086,25016889,女,1993,2012,本科,公共浴室二,2007/7/6
10279546,1000091,2015/1/6 19:47,164,D43040,33081118,女,1994,2012,本科,公共浴室二,2007/7/6
10069554,1000091,2014/9/16 19:32,200,E33137,41084914,女,1994,2012,本科,公共浴室二,2007/7/6
10303212,1000091,2014/12/24 21:18,200,B78732,69060492,女,1994,2012,本科,公共浴室二,2007/7/6
10227750,1000091,2014/12/17 19:14,12,A77823,76008386,男,1996,2014,本科,公共浴室二,2007/7/6
10041579,1000091,2014/9/4 21:13,98,B55293,94066404,男,1995,2013,本科,公共浴室二,2007/7/6
10109463,1000091,2014/10/22 17:32,200,B75225,99172510,男,1988,2012,博士,公共浴室二,2007/7/6
10104527,1000091,2014/11/22 17:57,200,A72224,66105019,女,1994,2012,本科,公共浴室二,2007/7/6
10178796,1000091,2014/9/23 18:47,196,A57650,25033806,男,1993,2011,本科,公共浴室二,2007/7/6
10338167,1000091,2014/11/21 16:32,114,B44572,18104153,女,1994,2012,本科,公共浴室二,2007/7/6
10170215,1000091,2014/12/12 22:06,62,B72408,81065099,男,1993,2012,本科,公共浴室二,2007/7/6
10331115,1000091,2014/12/30 19:37,56,C40716,71058281,女,1994,2012,本科,公共浴室二,2007/7/6
10272636,1000091,2014/10/9 22:03,200,C79158,73068629,男,1994,2012,本科,公共浴室二,2007/7/6
10211383,1000091,2014/12/10 17:05,168,C74048,82022409,女,1993,2012,本科,公共浴室二,2007/7/6
10275149,1000091,2014/12/10 21:44,58,D58852,34059952,女,1997,2014,本科,公共浴室二,2007/7/6
10063906,1000091,2014/9/8 18:54,52,C73892,39083434,女,1995,2013,本科,公共浴室二,2007/7/6
10095675,1000091,2014/10/5 21:38,36,B51478,97065170,男,1994,2013,本科,公共浴室二,2007/7/6
10294151,1000091,2014/9/22 22:13,200,C77899,45054081,女,1996,2014,本科,公共浴室二,2007/7/6
10169412,1000091,2014/12/20 17:49,200,B55737,25017592,女,1994,2012,本科,公共浴室二,2007/7/6
10343216,1000091,2014/11/5 16:34,64,D40759,39019644,女,1994,2012,本科,公共浴室二,2007/7/6
10070107,1000091,2014/10/21 20:18,88,C77443,32064495,男,1994,2012,本科,公共浴室二,2007/7/6
10016642,1000091,2014/11/17 15:54,24,B79738,57003070,男,1993,2011,本科,公共浴室二,2007/7/6
10095947,1000091,2014/10/1 20:52,132,A72908,58041782,女,1994,2011,本科,公共浴室二,2007/7/6
10204955,1000091,2014/10/30 20:48,34,B62502,92065516,男,1994,2012,本科,公共浴室二,2007/7/6
10188344,1000091,2014/9/15 20:12,200,A50288,81025421,女,1996,2014,本科,公共浴室二,2007/7/6
10311148,1000091,2014/11/4 17:55,116,E60196,79001405,男,1994,2012,本科,公共浴室二,2007/7/6
10347435,1000091,2014/11/25 20:17,200,A72635,16083839,男,1993,2012,本科,公共浴室二,2007/7/6
10164580,1000091,2014/9/28 20:41,180,A18221,61087123,男,1994,2012,本科,公共浴室二,2007/7/6
10048970,1000091,2014/11/14 17:54,2,A30693,55058024,男,1994,2012,本科,公共浴室二,2007/7/6
10217804,1000091,2014/12/13 18:17,98,D53866,78000431,男,1994,2013,本科,公共浴室二,2007/7/6
10346247,1000091,2014/11/29 21:16,200,C71889,52159980,男,1992,2014,硕士,公共浴室二,2007/7/6
10142451,1000091,2015/1/10 21:49,30,D66311,87053235,男,1994,2012,本科,公共浴室二,2007/7/6
10247139,1000091,2014/11/21 21:42,22,B52385,98140654,女,1991,2014,硕士,公共浴室二,2007/7/6
10212113,1000091,2014/11/11 19:15,150,A61130,73055046,女,1996,2014,本科,公共浴室二,2007/7/6
10130645,1000091,2014/12/13 21:28,108,A75833,76056058,男,1994,2012,本科,公共浴室二,2007/7/6
10222699,1000091,2014/12/15 21:28,40,C58091,97085618,女,1996,2014,本科,公共浴室二,2007/7/6
10050876,1000091,2015/1/10 16:13,48,C72005,97013026,男,1993,2011,本科,公共浴室二,2007/7/6
10066949,1000091,2014/12/13 20:11,102,D61309,41052024,男,1995,2013,本科,公共浴室二,2007/7/6
10070290,1000091,2014/12/2 17:50,200,C67985,53059789,女,1995,2012,本科,公共浴室二,2007/7/6
10121246,1000091,2014/11/3 17:30,102,E55798,39053339,男,1993,2012,本科,公共浴室二,2007/7/6
10227170,1000091,2014/11/22 18:11,2,B68075,26055323,女,1995,2014,本科,公共浴室二,2007/7/6
10186975,1000091,2015/1/17 21:12,10,C47926,17057813,女,1996,2014,本科,公共浴室二,2007/7/6
10289805,1000091,2014/12/22 21:19,96,E65134,24047404,女,1996,2014,本科,公共浴室二,2007/7/6
10085500,1000091,2014/11/19 17:01,180,A69697,24102655,女,1994,2012,本科,公共浴室二,2007/7/6
10244559,1000091,2014/12/12 16:12,64,C71572,17053635,男,1994,2012,本科,公共浴室二,2007/7/6
10326417,1000091,2014/12/24 15:52,36,A75880,19102530,女,1994,2012,本科,公共浴室二,2007/7/6
10245012,1000091,2014/11/14 21:59,200,A76054,66067002,男,1995,2014,本科,公共浴室二,2007/7/6
10237552,1000091,2015/1/3 16:39,116,A43089,43067478,男,1997,2014,本科,公共浴室二,2007/7/6
10141381,1000091,2014/12/10 18:58,64,D72819,96066766,男,1993,2012,本科,公共浴室二,2007/7/6
10146209,1000091,2014/10/5 21:29,2,C46441,15059554,男,1993,2012,本科,公共浴室二,2007/7/6
10232926,1000091,2014/11/29 18:28,46,A64313,43000428,男,1996,2014,本科,公共浴室二,2007/7/6
10219788,1000091,2014/9/17 19:55,102,D73186,31098351,男,1995,2014,本科,公共浴室二,2007/7/6
10082274,1000091,2014/10/30 21:00,36,E62995,51050452,男,1993,2012,本科,公共浴室二,2007/7/6
10350075,1000091,2015/1/19 20:56,20,D41503,41058130,女,1993,2012,本科,公共浴室二,2007/7/6
10142041,1000091,2014/11/3 20:56,54,A74851,41105737,男,1994,2012,本科,公共浴室二,2007/7/6
10035548,1000091,2014/9/9 22:01,152,A36096,49103273,男,1995,2013,本科,公共浴室二,2007/7/6
10177250,1000091,2014/11/11 19:33,158,A50370,68058618,女,1996,2014,本科,公共浴室二,2007/7/6
10115937,1000091,2014/12/13 21:58,46,A64330,86062393,女,1993,2011,本科,公共浴室二,2007/7/6
10345560,1000091,2014/11/4 21:43,154,A16567,35073086,男,1994,2012,本科,公共浴室二,2007/7/6
10023759,1000091,2014/9/3 20:37,70,D72367,36054813,女,1994,2013,本科,公共浴室二,2007/7/6
10134680,1000091,2014/12/6 18:13,184,A70593,84104958,男,1993,2011,本科,公共浴室二,2007/7/6
10197467,1000091,2015/1/12 20:57,200,A60123,72050028,女,1997,2014,本科,公共浴室二,2007/7/6
10347622,1000091,2014/10/28 19:07,114,A75642,37065126,女,1993,2012,本科,公共浴室二,2007/7/6
10020937,1000091,2014/11/20 18:19,200,B31299,91023021,女,1995,2013,本科,公共浴室二,2007/7/6
10056809,1000091,2014/11/6 21:12,62,E69240,29052431,男,1994,2012,本科,公共浴室二,2007/7/6
10337218,1000091,2014/11/14 21:22,188,E31193,85060774,女,1994,2014,本科,公共浴室二,2007/7/6
10335115,1000091,2014/10/27 22:01,118,B78390,89068280,女,1992,2011,本科,公共浴室二,2007/7/6
10195620,1000091,2014/12/19 20:10,42,C78960,29055583,女,1996,2014,本科,公共浴室二,2007/7/6
10058261,1000091,2014/10/15 18:24,200,B77834,89016040,女,1996,2013,本科,公共浴室二,2007/7/6
10248064,1000091,2014/11/3 17:47,174,C66835,46024603,男,1993,2012,本科,公共浴室二,2007/7/6
10348760,1000091,2015/1/17 20:03,200,B64691,35124514,男,1991,2014,硕士,公共浴室二,2007/7/6
10243893,1000091,2014/12/12 20:54,136,E70412,79070511,男,1996,2014,本科,公共浴室二,2007/7/6
10046881,1000091,2014/11/18 21:05,26,A17771,24011861,女,1994,2013,本科,公共浴室二,2007/7/6
10221553,1000091,2014/12/5 17:36,64,A78568,88066838,男,1996,2014,本科,公共浴室二,2007/7/6
10065028,1000091,2014/11/11 19:53,8,E74940,79056595,男,1993,2012,本科,公共浴室二,2007/7/6
10323469,1000091,2015/1/28 18:36,50,E66089,92114079,男,1992,2014,硕士,公共浴室二,2007/7/6
10307124,1000091,2014/9/14 19:12,132,B51818,29023497,男,1993,2012,本科,公共浴室二,2007/7/6
10131323,1000091,2015/1/13 18:22,94,B79117,95032931,女,1994,2012,本科,公共浴室二,2007/7/6
10282037,1000091,2014/10/5 21:42,96,B72758,41159411,男,1991,2014,硕士,公共浴室二,2007/7/6
10243485,1000091,2014/10/10 21:59,4,E66725,55020228,男,1994,2012,本科,公共浴室二,2007/7/6
10110357,1000091,2014/10/1 21:43,200,A60469,19062713,男,1993,2012,本科,公共浴室二,2007/7/6
10053428,1000091,2014/11/5 21:13,2,A71684,56005644,男,1995,2013,本科,公共浴室二,2007/7/6
10298332,1000091,2014/9/17 21:41,194,B79232,71067324,女,1996,2014,本科,公共浴室二,2007/7/6
10067287,1000091,2014/9/23 20:51,200,C67817,97050581,女,1995,2013,本科,公共浴室二,2007/7/6
10171117,1000091,2015/1/20 17:43,168,C75181,12090892,女,1994,2012,本科,公共浴室二,2007/7/6
10101363,1000091,2015/1/14 16:59,16,C54401,91050657,男,1994,2012,本科,公共浴室二,2007/7/6
10336443,1000091,2014/10/27 18:21,166,C41464,67066599,男,1994,2012,本科,公共浴室二,2007/7/6
10019845,1000091,2014/10/22 21:23,20,C77573,29063802,男,1994,2013,本科,公共浴室二,2007/7/6
10111156,1000091,2014/12/4 17:34,2,B21348,88065740,男,1993,2011,本科,公共浴室二,2007/7/6
10182618,1000091,2014/10/15 18:09,36,B46748,74007785,男,1993,2011,本科,公共浴室二,2007/7/6
10177525,1000091,2014/9/28 14:52,110,A62743,62051696,女,1995,2014,本科,公共浴室二,2007/7/6
10286510,1000091,2014/11/7 21:38,16,D75674,87018092,女,1992,2011,本科,公共浴室二,2007/7/6
10070796,1000091,2014/12/13 19:15,200,A66464,87080439,男,1994,2012,本科,公共浴室二,2007/7/6
10228317,1000091,2014/11/10 21:47,26,C77315,68065332,女,1998,2014,本科,公共浴室二,2007/7/6
10324201,1000091,2014/10/18 19:10,50,E47413,38067909,女,1995,2014,本科,公共浴室二,2007/7/6
10109662,1000091,2014/11/29 20:57,56,E49663,46172177,男,1990,2012,硕士,公共浴室二,2007/7/6
10349877,1000091,2014/12/3 21:15,80,C56561,18106898,男,1993,2010,本科,公共浴室二,2007/7/6
10278413,1000091,2015/1/21 18:04,110,C60233,17158942,男,1992,2014,硕士,公共浴室二,2007/7/6
10270947,1000091,2014/10/20 17:21,30,C67701,73139928,女,1992,2014,硕士,公共浴室二,2007/7/6
10225712,1000091,2014/12/19 17:22,36,C63129,44067927,女,1995,2014,本科,公共浴室二,2007/7/6
10044886,1000091,2014/10/16 21:57,84,E66638,69057954,男,1994,2013,本科,公共浴室二,2007/7/6
10175262,1000091,2015/1/10 21:35,58,E79490,94065141,女,1996,2014,本科,公共浴室二,2007/7/6
10224675,1000091,2014/11/29 22:03,104,E61599,47129824,女,1993,2014,硕士,公共浴室二,2007/7/6
10132794,1000091,2014/10/18 22:04,158,E66679,54044837,男,1995,2012,本科,公共浴室二,2007/7/6
10095432,1000091,2014/11/14 21:53,2,C70632,29054345,女,1994,2012,本科,公共浴室二,2007/7/6
10339662,1000091,2014/12/5 21:56,2,D32582,62061447,女,1994,2012,本科,公共浴室二,2007/7/6
10074113,1000091,2014/11/4 20:40,104,E36302,94067485,女,1993,2012,本科,公共浴室二,2007/7/6
10249723,1000091,2014/9/20 18:44,48,E61317,99043574,女,1994,2012,本科,公共浴室二,2007/7/6
10172871,1000091,2014/10/11 18:44,48,A67652,52051477,男,1994,2012,本科,公共浴室二,2007/7/6
10326465,1000091,2014/10/1 20:44,200,E29559,72066695,女,1993,2012,本科,公共浴室二,2007/7/6
10140398,1000091,2014/9/14 21:33,154,C77985,15105351,男,1994,2012,本科,公共浴室二,2007/7/6
10216649,1000091,2014/10/20 16:26,86,D60079,29023384,女,1996,2014,本科,公共浴室二,2007/7/6
10066367,1000091,2014/10/17 16:12,20,A49978,77064255,女,1995,2013,本科,公共浴室二,2007/7/6
10175571,1000091,2014/12/19 16:06,18,D76866,61048102,男,1994,2012,本科,公共浴室二,2007/7/6
10063599,1000091,2015/1/7 20:13,200,D52294,61060626,男,1995,2013,本科,公共浴室二,2007/7/6
10288118,1000091,2014/9/28 16:22,146,E60664,91095837,男,1994,2012,本科,公共浴室二,2007/7/6
10292092,1000091,2014/12/22 16:45,2,A36128,59058410,女,1994,2011,本科,公共浴室二,2007/7/6
10197648,1000091,2015/1/9 20:30,198,C74484,88015886,男,1996,2014,本科,公共浴室二,2007/7/6
10250084,1000091,2015/1/26 18:00,200,B68203,24115615,男,1992,2014,硕士,公共浴室二,2007/7/6
10115067,1000091,2014/11/25 20:07,144,C67206,18046108,女,1994,2012,本科,公共浴室二,2007/7/6
10237506,1000091,2014/11/10 18:36,2,A43089,43067478,男,1997,2014,本科,公共浴室二,2007/7/6
10187022,1000091,2014/11/17 20:21,174,A73937,36105027,男,1996,2014,本科,公共浴室二,2007/7/6
10221435,1000091,2014/10/28 16:54,38,B74043,36007503,男,1996,2014,本科,公共浴室二,2007/7/6
10131833,1000091,2014/10/22 18:16,122,B61554,15061167,女,1994,2012,本科,公共浴室二,2007/7/6
10072291,1000091,2014/12/17 18:06,6,E77471,53090477,男,1995,2013,本科,公共浴室二,2007/7/6
10130561,1000091,2014/10/22 21:47,2,B58763,85065216,男,1994,2012,本科,公共浴室二,2007/7/6
10328753,1000091,2014/12/17 20:09,20,E48583,49050724,男,1993,2012,本科,公共浴室二,2007/7/6
10228811,1000091,2014/10/22 19:10,200,B69837,68097968,女,1995,2014,本科,公共浴室二,2007/7/6
10229150,1000091,2014/11/1 19:03,36,B73618,72085021,女,1995,2014,本科,公共浴室二,2007/7/6
10333465,1000091,2014/12/15 19:18,2,A78906,83067858,男,1994,2012,本科,公共浴室二,2007/7/6
10199735,1000091,2014/11/15 17:57,60,B54295,81165365,女,1992,2014,硕士,公共浴室二,2007/7/6
10166133,1000091,2015/1/6 18:20,96,A74807,45065142,男,1994,2012,本科,公共浴室二,2007/7/6
10175611,1000091,2014/10/9 16:26,124,D77638,64057604,男,1993,2012,本科,公共浴室二,2007/7/6
10157572,1000091,2014/10/15 16:40,100,C48596,29036146,男,1994,2012,本科,公共浴室二,2007/7/6
10204918,1000091,2014/12/31 18:29,168,E29513,84034419,男,1993,2012,本科,公共浴室二,2007/7/6
10030427,1000091,2014/10/3 20:05,12,B62324,51054719,男,1994,2013,本科,公共浴室二,2007/7/6
10221924,1000091,2014/11/18 20:59,200,C77144,33053185,女,1996,2014,本科,公共浴室二,2007/7/6
10287469,1000091,2014/11/5 16:30,134,E32517,71099188,女,1993,2012,本科,公共浴室二,2007/7/6
10316400,1000091,2014/10/18 19:33,200,D36988,63052449,男,1994,2012,本科,公共浴室二,2007/7/6
10062199,1000091,2015/1/5 16:01,152,D49495,58022620,女,1994,2012,本科,公共浴室二,2007/7/6
10223675,1000091,2014/10/13 20:39,200,A77939,86022612,男,1993,2012,本科,公共浴室二,2007/7/6
10049038,1000091,2014/12/23 18:03,128,A30693,55058024,男,1994,2012,本科,公共浴室二,2007/7/6
10290134,1000091,2014/10/8 17:40,200,E73032,17065298,男,1994,2012,本科,公共浴室二,2007/7/6
10321153,1000091,2015/1/10 21:36,114,A42264,25059384,女,1993,2012,本科,公共浴室二,2007/7/6
10298428,1000091,2014/10/17 21:50,72,E70535,62061229,男,1996,2014,本科,公共浴室二,2007/7/6
10269855,1000091,2014/11/13 15:58,134,D78361,78087869,女,1996,2014,本科,公共浴室二,2007/7/6
10336097,1000091,2014/9/28 15:03,200,D64574,31029905,男,1993,2012,本科,公共浴室二,2007/7/6
10315077,1000091,2014/11/12 16:18,200,A77605,64100417,男,1993,2012,本科,公共浴室二,2007/7/6
10334752,1000091,2014/10/28 20:44,122,A31243,49055230,男,1994,2012,本科,公共浴室二,2007/7/6
10060586,1000091,2014/11/28 21:48,200,A44039,55057958,男,1994,2013,本科,公共浴室二,2007/7/6
10242390,1000091,2014/12/1 17:22,50,D68876,18039261,男,1996,2014,本科,公共浴室二,2007/7/6
10079104,1000091,2014/11/8 21:11,2,E70829,49067773,女,1994,2012,本科,公共浴室二,2007/7/6
10275635,1000091,2014/11/7 16:09,106,D78650,39015828,男,1994,2012,本科,公共浴室二,2007/7/6
10330717,1000091,2014/10/20 20:58,70,C51562,25040432,男,1994,2012,本科,公共浴室二,2007/7/6
10226150,1000091,2014/10/11 16:52,82,A25869,41056853,女,1996,2014,本科,公共浴室二,2007/7/6
10077906,1000091,2014/11/19 20:01,106,D69350,54049967,男,1994,2012,本科,公共浴室二,2007/7/6
10254007,1000091,2014/10/25 21:26,154,C72003,21145879,男,1991,2014,硕士,公共浴室二,2007/7/6
10332168,1000091,2014/11/27 21:04,200,E77244,21054703,女,1996,2014,本科,公共浴室二,2007/7/6
10339605,1000091,2014/9/23 20:54,200,A39434,56018511,女,1994,2012,本科,公共浴室二,2007/7/6
10137561,1000091,2014/9/12 20:08,38,D76974,51032362,女,1993,2012,本科,公共浴室二,2007/7/6
10287092,1000091,2014/10/31 17:15,138,C58978,33091970,男,1993,2012,本科,公共浴室二,2007/7/6
10055858,1000091,2014/9/12 21:50,102,E55332,61053144,女,1993,2012,本科,公共浴室二,2007/7/6
