ID,商户代码,交易日期时间,交易金额,学生卡号,学生学号,学生性别,出生年,入学年,学生类型,商户名称,商户成立日期
803609,1000095,2014/10/11 22:48,99,D56353,97124670,女,1991,2012,硕士,独立浴室,2007/7/6
1231559,1000095,2014/9/25 11:20,36,E70751,24179230,女,1991,2013,硕士,独立浴室,2007/7/6
1335727,1000095,2015/1/10 22:29,200,B65189,86140084,男,1990,2012,硕士,独立浴室,2007/7/6
31249,1000095,2014/11/6 20:22,121,A30212,88168323,女,1991,2013,硕士,独立浴室,2007/7/6
739424,1000095,2014/9/11 5:38,40,B56758,49178263,女,1990,2013,硕士,独立浴室,2007/7/6
24202,1000095,2014/9/28 21:42,14,A60828,93138980,女,1991,2013,硕士,独立浴室,2007/7/6
240613,1000095,2014/11/27 1:19,128,B75860,86140019,男,1990,2012,硕士,独立浴室,2007/7/6
619721,1000095,2015/1/24 1:17,32,E56748,89181073,男,1990,2013,硕士,独立浴室,2007/7/6
914137,1000095,2014/12/15 1:06,152,E78797,65127754,男,1990,2012,硕士,独立浴室,2007/7/6
1293829,1000095,2014/10/11 7:55,200,C58098,83128072,女,1989,2013,硕士,独立浴室,2007/7/6
872169,1000095,2014/12/13 12:18,200,D31499,89171850,女,1991,2013,硕士,独立浴室,2007/7/6
436352,1000095,2014/9/17 22:32,1,E64265,81140782,女,1990,2013,硕士,独立浴室,2007/7/6
660409,1000095,2014/11/20 1:19,174,A46103,27160912,男,1990,2012,硕士,独立浴室,2007/7/6
1284101,1000095,2015/1/3 16:46,70,D40132,86121039,女,1992,2014,硕士,独立浴室,2007/7/6
414958,1000095,2014/11/21 22:34,52,E73352,87130959,女,1991,2013,硕士,独立浴室,2007/7/6
11071923,1000092,2014/11/9 21:17,200,A51072,38128184,男,1990,2014,硕士,公共浴室三,2007/7/6
659313,1000095,2014/9/24 19:43,54,D39329,98136271,女,1990,2012,硕士,独立浴室,2007/7/6
999640,1000095,2014/9/16 21:27,112,B50472,72113735,男,1991,2014,硕士,独立浴室,2007/7/6
1204725,1000095,2014/12/11 7:35,11,C62484,44118889,男,1990,2014,硕士,独立浴室,2007/7/6
103642,1000095,2014/11/29 21:48,200,E33759,24139248,女,1991,2013,硕士,独立浴室,2007/7/6
669028,1000095,2014/12/22 21:34,98,E31884,72118262,男,1990,2012,硕士,独立浴室,2007/7/6
992895,1000095,2014/11/28 22:24,49,C61567,59146068,女,1991,2014,硕士,独立浴室,2007/7/6
879310,1000095,2014/10/12 20:40,132,A40940,81160947,女,1989,2012,硕士,独立浴室,2007/7/6
105063,1000095,2014/9/9 1:04,200,E56371,75182684,女,1990,2013,硕士,独立浴室,2007/7/6
11874704,1000093,2015/1/9 20:04,200,C77249,28115023,男,1990,2014,硕士,公共浴室一,2007/7/6
789956,1000095,2014/10/26 1:04,200,E78187,38117258,男,1984,2012,硕士,独立浴室,2007/7/6
907183,1000095,2015/1/7 22:30,129,E70139,14160140,男,1991,2013,硕士,独立浴室,2007/7/6
1250280,1000095,2014/11/2 11:31,24,C73814,22148673,男,1990,2013,硕士,独立浴室,2007/7/6
945735,1000095,2014/11/14 1:18,86,E33581,58161231,男,1990,2012,硕士,独立浴室,2007/7/6
568836,1000095,2014/9/12 22:23,38,D73741,43167149,女,1990,2013,硕士,独立浴室,2007/7/6
919526,1000095,2014/12/14 12:27,129,A63234,79121102,男,1989,2013,硕士,独立浴室,2007/7/6
321272,1000095,2014/9/27 22:20,92,D66102,95168291,男,1990,2013,硕士,独立浴室,2007/7/6
1191749,1000095,2014/11/13 8:35,113,D35391,21173253,男,1991,2014,硕士,独立浴室,2007/7/6
265826,1000095,2014/11/23 11:14,200,B59314,93173810,男,1990,2013,硕士,独立浴室,2007/7/6
499035,1000095,2014/11/23 20:55,156,B64448,97131953,女,1989,2013,硕士,独立浴室,2007/7/6
1207007,1000095,2014/9/14 18:29,32,C72440,66159143,男,1991,2014,硕士,独立浴室,2007/7/6
1301865,1000095,2015/1/12 1:42,148,B75713,59158818,男,1992,2014,硕士,独立浴室,2007/7/6
11052777,1000092,2014/10/24 17:49,28,A64890,71167455,女,1992,2014,硕士,公共浴室三,2007/7/6
10033381,1000091,2015/1/10 21:44,22,A75424,33120993,女,1989,2013,硕士,公共浴室二,2007/7/6
230883,1000095,2014/11/19 21:59,200,A68877,75139272,女,1991,2013,硕士,独立浴室,2007/7/6
11779080,1000093,2014/9/18 20:31,74,D76425,43118887,男,1992,2014,硕士,公共浴室一,2007/7/6
133447,1000095,2014/11/18 1:20,12,A42424,83167509,男,1991,2013,硕士,独立浴室,2007/7/6
925955,1000095,2014/10/16 21:51,115,E78417,31148823,女,1991,2013,硕士,独立浴室,2007/7/6
10935802,1000092,2014/10/9 20:28,50,C68001,95139946,女,1992,2014,硕士,公共浴室三,2007/7/6
449571,1000095,2014/9/16 19:48,131,C55266,47138882,男,1990,2013,硕士,独立浴室,2007/7/6
470291,1000095,2014/9/7 21:54,89,A55375,56115192,男,1990,2013,硕士,独立浴室,2007/7/6
936385,1000095,2014/11/5 13:30,152,B48785,83148814,女,1991,2013,硕士,独立浴室,2007/7/6
844263,1000095,2014/9/30 1:25,46,E51132,38161448,女,1990,2012,硕士,独立浴室,2007/7/6
67948,1000095,2014/12/5 22:33,56,B68162,63121506,男,1990,2013,硕士,独立浴室,2007/7/6
1325029,1000095,2014/10/12 10:14,56,C49810,59160598,女,1990,2012,硕士,独立浴室,2007/7/6
429073,1000095,2014/10/26 20:25,200,A50469,43172500,女,1990,2013,硕士,独立浴室,2007/7/6
1066560,1000095,2014/10/26 19:31,200,A71979,64126355,男,1992,2014,硕士,独立浴室,2007/7/6
10077272,1000091,2014/12/6 17:59,60,B29442,87161319,男,1990,2012,硕士,公共浴室二,2007/7/6
766955,1000095,2015/1/16 22:11,48,C57191,25136105,男,1989,2012,硕士,独立浴室,2007/7/6
11060059,1000092,2014/11/20 21:20,52,E74355,81131640,女,1991,2014,硕士,公共浴室三,2007/7/6
730895,1000095,2014/9/3 1:07,38,A28862,19131325,男,1989,2013,硕士,独立浴室,2007/7/6
11817792,1000093,2014/11/19 19:43,158,D79472,32159768,男,1992,2014,硕士,公共浴室一,2007/7/6
296253,1000095,2014/9/1 1:08,148,C60909,23160831,男,1989,2012,硕士,独立浴室,2007/7/6
1068223,1000095,2014/12/28 17:07,46,B62325,27123369,女,1991,2014,硕士,独立浴室,2007/7/6
637165,1000095,2014/10/27 20:38,89,B23571,23180757,女,1990,2012,硕士,独立浴室,2007/7/6
296339,1000095,2014/9/18 1:27,14,C60909,23160831,男,1989,2012,硕士,独立浴室,2007/7/6
25321,1000095,2014/12/19 22:06,9,A60828,93138980,女,1991,2013,硕士,独立浴室,2007/7/6
233622,1000095,2014/9/23 12:49,27,C25722,59183944,女,1990,2012,硕士,独立浴室,2007/7/6
424369,1000095,2015/1/24 1:17,200,B49375,55121484,男,1990,2012,硕士,独立浴室,2007/7/6
805397,1000095,2014/11/6 9:47,140,D72255,56142669,男,1991,2013,硕士,独立浴室,2007/7/6
11834135,1000093,2014/11/4 17:34,72,E74181,55159740,男,1992,2014,硕士,公共浴室一,2007/7/6
505073,1000095,2014/9/13 22:04,148,D75648,22148701,男,1990,2013,硕士,独立浴室,2007/7/6
11058708,1000092,2014/12/12 16:03,200,D74348,49126439,女,1993,2014,硕士,公共浴室三,2007/7/6
603109,1000095,2014/10/7 9:38,200,D70645,94109263,男,1992,2013,硕士,独立浴室,2007/7/6
834555,1000095,2014/9/28 1:17,46,A40428,47160890,男,1990,2012,硕士,独立浴室,2007/7/6
1216974,1000095,2014/9/19 20:20,4,E43838,13140116,女,1991,2014,硕士,独立浴室,2007/7/6
1301057,1000095,2014/10/7 21:43,1,C60466,55158863,男,1992,2014,硕士,独立浴室,2007/7/6
10262064,1000091,2015/1/28 19:37,32,A46243,46110023,男,1992,2014,硕士,公共浴室二,2007/7/6
1055657,1000095,2014/9/24 22:22,51,D50543,57158823,男,1991,2014,硕士,独立浴室,2007/7/6
972114,1000095,2014/12/23 20:05,41,B44394,36110744,男,1991,2013,硕士,独立浴室,2007/7/6
711166,1000095,2014/10/1 1:25,41,C67773,12138979,女,1992,2013,硕士,独立浴室,2007/7/6
636259,1000095,2014/12/24 1:18,115,C22884,49133556,男,1990,2012,硕士,独立浴室,2007/7/6
933450,1000095,2014/9/20 1:18,200,A55945,39171263,女,1991,2013,硕士,独立浴室,2007/7/6
1102608,1000095,2015/1/18 1:22,86,D58711,23173256,男,1987,2014,硕士,独立浴室,2007/7/6
131957,1000095,2014/9/8 22:51,9,D29312,68165487,女,1991,2013,硕士,独立浴室,2007/7/6
11828162,1000093,2014/10/23 18:21,118,C66811,84159359,男,1991,2014,硕士,公共浴室一,2007/7/6
11800705,1000093,2014/10/31 21:08,130,D72340,42134205,男,1993,2014,硕士,公共浴室一,2007/7/6
370548,1000095,2014/9/13 22:21,198,C67242,42169309,女,1990,2012,硕士,独立浴室,2007/7/6
927162,1000095,2014/9/11 22:16,200,C67978,52162197,男,1991,2013,硕士,独立浴室,2007/7/6
888384,1000095,2014/10/6 11:06,200,D36850,26160898,男,1989,2012,硕士,独立浴室,2007/7/6
800576,1000095,2014/12/27 22:46,193,B66325,45167119,女,1990,2013,硕士,独立浴室,2007/7/6
515379,1000095,2014/12/21 17:17,182,C56523,16110751,男,1991,2013,硕士,独立浴室,2007/7/6
10940873,1000092,2014/10/8 21:15,124,A61767,59162556,女,1992,2014,硕士,公共浴室三,2007/7/6
308753,1000095,2014/12/4 1:23,46,B51416,93140966,男,1989,2012,硕士,独立浴室,2007/7/6
613623,1000095,2014/12/3 22:34,152,E40416,84115723,男,1991,2012,硕士,独立浴室,2007/7/6
673336,1000095,2014/10/7 9:12,22,A75593,98142674,男,1989,2013,硕士,独立浴室,2007/7/6
499400,1000095,2014/11/2 1:08,153,D67159,35146111,女,1990,2012,硕士,独立浴室,2007/7/6
116355,1000095,2015/1/10 22:00,92,A13370,76118305,男,1988,2012,硕士,独立浴室,2007/7/6
633430,1000095,2014/10/15 1:28,200,A48790,52137931,男,1989,2013,硕士,独立浴室,2007/7/6
356679,1000095,2014/12/7 21:19,152,C61691,17148289,女,1990,2013,硕士,独立浴室,2007/7/6
644640,1000095,2014/9/2 1:08,200,C56171,73172157,男,1989,2012,硕士,独立浴室,2007/7/6
35284,1000095,2014/10/7 20:10,51,B67758,17148420,男,1990,2013,硕士,独立浴室,2007/7/6
1218624,1000095,2014/9/22 21:35,49,C60554,77164432,女,1991,2014,硕士,独立浴室,2007/7/6
895257,1000095,2014/9/14 20:49,200,B54362,17139257,男,1991,2013,硕士,独立浴室,2007/7/6
1201851,1000095,2014/12/29 1:11,200,D66238,61159099,男,1991,2014,硕士,独立浴室,2007/7/6
858860,1000095,2014/9/11 1:25,32,A31760,64134508,女,1991,2013,硕士,独立浴室,2007/7/6
206282,1000095,2014/11/5 22:18,200,D65824,19175189,男,1990,2012,硕士,独立浴室,2007/7/6
1080686,1000095,2014/12/24 21:44,84,A49459,11160762,男,1989,2012,硕士,独立浴室,2007/7/6
99492,1000095,2014/10/7 18:32,200,D30666,16160976,女,1989,2012,硕士,独立浴室,2007/7/6
1252681,1000095,2015/1/6 19:25,200,E43634,84128931,女,1993,2014,硕士,独立浴室,2007/7/6
1245101,1000095,2015/1/3 8:57,19,C38005,61134316,女,1989,2012,硕士,独立浴室,2007/7/6
1298612,1000095,2015/1/9 21:40,78,A60787,51117472,男,1989,2014,硕士,独立浴室,2007/7/6
334829,1000095,2014/9/27 16:49,16,D53015,76118442,男,1991,2013,硕士,独立浴室,2007/7/6
236625,1000095,2014/10/5 21:51,19,C15703,21176776,女,1989,2012,硕士,独立浴室,2007/7/6
11063621,1000092,2014/11/7 21:43,200,E71838,47169148,女,1993,2014,硕士,公共浴室三,2007/7/6
914875,1000095,2015/1/19 10:18,76,C73133,32166961,女,1990,2013,硕士,独立浴室,2007/7/6
463557,1000095,2014/9/11 21:33,59,D60195,74133929,女,1992,2013,硕士,独立浴室,2007/7/6
882898,1000095,2014/11/12 21:41,200,B65458,35148416,男,1990,2013,硕士,独立浴室,2007/7/6
248485,1000095,2014/9/21 1:12,35,A79388,33148388,男,1989,2013,硕士,独立浴室,2007/7/6
238218,1000095,2014/11/15 1:17,200,C27446,68160736,女,1989,2012,硕士,独立浴室,2007/7/6
209201,1000095,2014/9/3 22:04,14,D54689,35113257,女,1990,2013,硕士,独立浴室,2007/7/6
223778,1000095,2014/11/9 7:51,68,A79712,88121517,男,1990,2013,硕士,独立浴室,2007/7/6
73642,1000095,2014/11/17 1:09,200,A35024,48134499,男,1987,2013,硕士,独立浴室,2007/7/6
10983790,1000092,2014/11/27 16:29,28,B74859,97159426,女,1991,2014,硕士,公共浴室三,2007/7/6
1312901,1000095,2014/12/30 1:20,200,C50618,72126388,男,1993,2012,硕士,独立浴室,2007/7/6
796871,1000095,2015/1/29 19:20,158,B58608,74161607,女,1990,2012,硕士,独立浴室,2007/7/6
1013549,1000095,2014/11/10 21:47,65,E71312,46113133,男,1994,2014,硕士,独立浴室,2007/7/6
1213553,1000095,2014/10/16 22:44,200,A51248,59183042,女,1991,2014,硕士,独立浴室,2007/7/6
182080,1000095,2014/11/13 22:21,200,D59242,66129237,女,1989,2013,硕士,独立浴室,2007/7/6
325470,1000095,2014/9/13 1:12,60,E18956,67121680,男,1988,2012,硕士,独立浴室,2007/7/6
136928,1000095,2015/1/8 22:48,200,C75250,57183319,女,1990,2013,硕士,独立浴室,2007/7/6
1238386,1000095,2015/1/18 21:38,3,A58151,44159520,男,1992,2014,硕士,独立浴室,2007/7/6
120888,1000095,2014/11/8 7:59,113,C39296,73174201,女,1991,2013,硕士,独立浴室,2007/7/6
11776575,1000093,2014/12/4 21:38,92,A51051,87112609,男,1991,2014,硕士,公共浴室一,2007/7/6
953477,1000095,2014/11/26 21:52,19,A66680,21158836,男,1992,2014,硕士,独立浴室,2007/7/6
724459,1000095,2014/11/27 10:30,56,B34043,39148299,男,1990,2013,硕士,独立浴室,2007/7/6
246904,1000095,2014/12/1 1:17,36,D62914,58145719,男,1991,2013,硕士,独立浴室,2007/7/6
1171761,1000095,2014/12/14 9:38,76,B63262,79159159,男,1990,2014,硕士,独立浴室,2007/7/6
1068318,1000095,2015/1/6 19:57,48,B65388,63121401,女,1992,2014,硕士,独立浴室,2007/7/6
479658,1000095,2015/1/31 21:05,105,C78136,43165724,女,1989,2013,硕士,独立浴室,2007/7/6
11056432,1000092,2014/10/15 17:46,38,C45272,17178898,女,1991,2014,硕士,公共浴室三,2007/7/6
10911957,1000092,2014/10/20 8:15,8,B65543,52126402,男,1989,2012,硕士,公共浴室三,2007/7/6
597018,1000095,2014/11/20 9:13,200,E32515,75160580,男,1991,2012,硕士,独立浴室,2007/7/6
1185965,1000095,2014/12/22 19:01,84,E78216,45140646,男,1991,2014,硕士,独立浴室,2007/7/6
355669,1000095,2015/1/13 10:53,11,B70953,35148909,男,1990,2013,硕士,独立浴室,2007/7/6
1207975,1000095,2015/1/4 1:17,200,E47472,87183891,男,1992,2014,硕士,独立浴室,2007/7/6
701427,1000095,2015/1/27 20:37,200,C60568,85148481,女,1991,2013,硕士,独立浴室,2007/7/6
255944,1000095,2015/1/8 22:21,200,E60975,46139299,女,1990,2013,硕士,独立浴室,2007/7/6
224253,1000095,2015/1/10 19:31,200,B48561,29132059,女,1990,2012,硕士,独立浴室,2007/7/6
977478,1000095,2014/10/10 1:27,118,C69969,47118881,男,1991,2014,硕士,独立浴室,2007/7/6
721817,1000095,2014/12/8 1:09,9,D56829,39170076,男,1990,2012,硕士,独立浴室,2007/7/6
215253,1000095,2014/12/4 21:41,57,B74283,77182661,男,1991,2013,硕士,独立浴室,2007/7/6
616992,1000095,2014/12/31 1:31,19,C26875,44173380,女,1990,2012,硕士,独立浴室,2007/7/6
