userid,orderType
112529780481.0,0.5216641496379094
112528983306.0,0.5522207646503089
111820846556.0,0.5227860318954173
110108814161.0,0.5091603364359009
110108318765.0,0.5590645429079787
110308473723.0,0.5452274756439025
111148516314.0,0.5309687868716297
110185373622.0,0.5184018306384609
111190513295.0,0.5441233666797561
110938817775.0,0.5539039829492645
114606253547.0,0.5317035840087191
112564665808.0,0.5375440446016934
114803769843.0,0.5463557337852992
112537965281.0,0.520958982666314
112624182484.0,0.5423916711524484
111152880398.0,0.5504502772628793
111844348756.0,0.5206959702756278
111145585194.0,0.5362389088443017
111825548554.0,0.5403434588532362
110166135560.0,0.5122906801545926
111153346055.0,0.5292520162568713
110932210578.0,0.5567238086233756
110943671471.0,0.5281509609620256
114740193132.0,0.548572502642811
111847919957.0,0.531356535230947
110708935965.0,0.5360940000891591
111845019455.0,0.5381882843462603
111423513613.0,0.5512753865922623
110911110975.0,0.5486465347239144
112629565408.0,0.5325688039685749
111858746456.0,0.5366271464227911
110109218862.0,0.5504502772628793
110167135765.0,0.5255472606573641
110101216527.0,0.5252155561909135
111426613692.0,0.5486465347239144
111148113591.0,0.5685952466479053
114606253546.0,0.5530865513798802
110835910878.0,0.5363958370478451
110970117975.0,0.5304069942979576
111809746554.0,0.5331772030162008
112504265006.0,0.5228579357939223
112667565505.0,0.527192276908921
111196185714.0,0.5403434588532362
112565765806.0,0.541892742545978
114719780738.0,0.5061811631949446
110940572174.0,0.5288290918091433
111452513292.0,0.5403434588532362
114143280637.0,0.5376429031700696
112529880308.0,0.5684219287919386
110940072870.0,0.5358929666063069
112664165503.0,0.5132031135381775
114604469848.0,0.5097138947762967
110701835864.0,0.5580075542864567
112525865502.0,0.5305737249422111
112506082584.0,0.5621622431254563
111141113797.0,0.53293735373658
111840246455.0,0.5149558889567132
111145113217.0,0.5581258727769348
111803414052.0,0.5071158831705296
110848817175.0,0.5684219287919386
110165933862.0,0.5322527105139293
100000009049.0,0.5122369197999516
111150880814.0,0.5346795582761183
114742982730.0,0.5486465347239144
111845314359.0,0.5182609564396539
110105033069.0,0.5209045258929415
111148916392.0,0.5279907981120592
112501565786.0,0.5253490722092685
112508383586.0,0.5736640038554907
112536765882.0,0.5695859459060958
111847914752.0,0.5421235717514344
111128716393.0,0.5486465347239144
112632365009.0,0.513353635076814
111804246056.0,0.5582721382693481
111803115656.0,0.5348893592443332
100000009419.0,0.5091820143286804
111145613618.0,0.5381882843462603
110819517071.0,0.5486447342118606
111804146259.0,0.5356122850065148
111857046852.0,0.5219767319499872
111809346055.0,0.5196662578968094
114746391737.0,0.5058236858316727
110729435268.0,0.5239804531790283
112504569609.0,0.5189042467748981
112520169184.0,0.5325035274570405
110944572073.0,0.5440425924477762
112968269608.0,0.5386179018296254
112637365102.0,0.5140526883716915
111147546453.0,0.5245295999292158
112526183502.0,0.5107163499520354
114191682733.0,0.518604460299932
112506484805.0,0.5517551337764514
112621065403.0,0.5491525996217967
114829453849.0,0.5410378198045751
111855819451.0,0.5114854164100785
110103935763.0,0.5338493099066725
110340016323.0,0.5011348088651937
110105071026.0,0.504447479629515
112528165788.0,0.5469856794182624
110323571522.0,0.5486447342118606
114834067448.0,0.5643318090199819
110167635467.0,0.5546752961567717
112608869385.0,0.5501763918806138
112667665801.0,0.5110385388097018
111148448350.0,0.5521943026036212
110104635166.0,0.565192318197687
114112582937.0,0.5486447342118606
111857446550.0,0.532814018650413
112524980302.0,0.51293071335152
114825553140.0,0.537302259528242
110917072872.0,0.5298116656112458
112620365103.0,0.5539452219373313
110105173724.0,0.5468889895474951
111153785499.0,0.5347086313953425
111197616917.0,0.5512029148174273
110142171020.0,0.5389181471533203
110709733760.0,0.5271824438950963
111840919254.0,0.5411585764720898
114628567542.0,0.5487275159946107
114744493935.0,0.5504502772628793
114639769849.0,0.5548022270554048
111855646250.0,0.5551226831226233
112522865180.0,0.5581258727769348
112661183702.0,0.5355245839512294
111145916392.0,0.5333407454927697
111145713019.0,0.5010910499535065
111122513295.0,0.5551226831226233
110949710875.0,0.5141224032879551
112521283083.0,0.5371125498976472
112530465504.0,0.5580075542864567
114828152242.0,0.5245295999292158
110107873325.0,0.5423916711524484
110149173423.0,0.5033749311787659
112522965188.0,0.54506850934107
111447313291.0,0.542515918340303
111146546855.0,0.5183304799011755
114740280437.0,0.5258103863494854
111146316194.0,0.5348912721542582
114821050040.0,0.530027857523458
110146773325.0,0.5487699472773901
114828352940.0,0.5336394488329355
110772435961.0,0.540937555807998
111150513899.0,0.5098915788289545
111451913499.0,0.5580075542864567
110870917371.0,0.5578090215559606
110812810871.0,0.553938519781553
111190516914.0,0.5483058040457333
112506481189.0,0.5488027970887717
110777233764.0,0.564213854777113
112525783586.0,0.5548795490005594
112537865782.0,0.5320745975257744
111159716312.0,0.5504502772628793
110771935466.0,0.5266926165183602
111152384693.0,0.5121822467694079
112665965487.0,0.5350054617632366
112506282587.0,0.5204869535832706
114746593930.0,0.5486465347239144
110309373829.0,0.5364702288554558
110914817877.0,0.5258122286727521
111153016999.0,0.5168540756129555
114743193936.0,0.5370888961204533
110104735661.0,0.5269956466362298
111842914956.0,0.5215978172457358
114129280237.0,0.5579462099103963
114809367140.0,0.5580075542864567
111147146257.0,0.5278060234749885
100000006327.0,0.5423916711524484
110104918067.0,0.5463557337852992
111846046851.0,0.5486465347239144
110109116829.0,0.5237833078268788
110102714366.0,0.5191317081282669
110708735568.0,0.5366271464227911
110101535968.0,0.5239407768872161
112636069381.0,0.5368213456493711
110917476878.0,0.5095270004495405
110109612920.0,0.5545092007787488
111426113016.0,0.5270932088019915
111154785216.0,0.5519608827813225
111804246856.0,0.5046885280134606
110141171024.0,0.5200773316227022
114140793235.0,0.5423916711524484
112525165003.0,0.5401494713645505
111154580691.0,0.5376678099600226
111154680492.0,0.5423247912498005
114634569142.0,0.5231671879003453
111443413896.0,0.5401494713645505
110148673426.0,0.5310843931338259
111150113093.0,0.5403604610356005
111844546554.0,0.5488027970887717
114119080933.0,0.5453574043988132
111157913492.0,0.5609870959949146
114145882937.0,0.5069330237521844
112564269384.0,0.5401494713645505
111158913219.0,0.527462741532699
110946671973.0,0.5504502772628793
111455385215.0,0.5611620758418471
114722880030.0,0.5433746471166809
110122373828.0,0.5504502772628793
114603967943.0,0.5347700051603905
114836267547.0,0.5238031628897543
111149248750.0,0.5486465347239144
112537683288.0,0.5301545698464303
111421213597.0,0.5383480679321094
114803067243.0,0.5682904792106596
114826967542.0,0.5478360179663304
111841746457.0,0.5325671541718856
110103510325.0,0.5445959663555648
111158616116.0,0.5357360155124641
110813617373.0,0.5056895560929746
114865469647.0,0.5156270581576994
111158385113.0,0.5625154169129617
112663865904.0,0.5610804047128278
110838471271.0,0.5488027970887717
110101673221.0,0.5423916711524484
114144682131.0,0.5115363758311287
110104016624.0,0.5332948532445209
111150884298.0,0.5579462099103963
110948572674.0,0.5504502772628793
112536765182.0,0.517549680870534
112507765806.0,0.5394551924574752
114113880334.0,0.533791008963282
110919010575.0,0.5545092007787488
114740894630.0,0.5187516566907404
110106418266.0,0.5052851242783932
114822067340.0,0.548483729560781
111100048751.0,0.5120764315664521
112605965504.0,0.5315853050201972
110845210878.0,0.5425761182970459
110178135465.0,0.5193997158071533
111454916192.0,0.5431235680844421
111443413816.0,0.5238870243021863
110102618764.0,0.5401494713645505
114715099032.0,0.5374768852252155
111193713015.0,0.515588784534615
112501465207.0,0.5519608827813225
114604769649.0,0.5198995140093862
110932710578.0,0.55298906736297
114862267847.0,0.541892742545978
111128113993.0,0.5227395350600635
110700218262.0,0.5620636941711498
112532169180.0,0.5141755576635423
110103010728.0,0.537370657939106
110383873720.0,0.5378809590269424
114147780232.0,0.5023007955882451
110771433762.0,0.5656317681334349
114623769144.0,0.538357515657295
111496713815.0,0.5373640932772531
111154113094.0,0.5096409717504712
114825567547.0,0.5100994535404774
111453213799.0,0.5465645879386374
114820350047.0,0.5221198386715273
114826553546.0,0.5374388669792874
114742391838.0,0.5292800711279944
112527383406.0,0.5004059091492266
112507265286.0,0.5432036085565003
112500465881.0,0.5311450689801694
114626569141.0,0.5381882843462603
114127482136.0,0.518599147592306
110189971527.0,0.5473140703321813
110769312065.0,0.5566835658821433
111190916395.0,0.5305230687391833
111158680198.0,0.510728577574544
110701733760.0,0.5097661870428521
111456813190.0,0.5390638425173746
111122148751.0,0.5330073808557467
112968965585.0,0.5427231682477223
112525080504.0,0.5530677906453708
110169235569.0,0.5415487608673734
111151746852.0,0.5589889386326727
110166435368.0,0.5502347502282219
110103433760.0,0.5144957296955374
114821950443.0,0.5403713241671257
111197216991.0,0.5374388669792874
110120318261.0,0.5245596123701022
110779833760.0,0.5766744205804561
110122171522.0,0.5519906532194797
114728880039.0,0.5581258727769348
112525965808.0,0.5530865513798802
114747280434.0,0.5192161857412446
110126135661.0,0.5246775152940225
111854046050.0,0.5298200461504383
111428413798.0,0.5015136155156739
111103248351.0,0.5318607071075921
110936317776.0,0.538203947672826
114667867443.0,0.5530865513798802
111147746155.0,0.5097811814036192
111153685413.0,0.5612708701514025
114141880138.0,0.562478080922521
111850619856.0,0.5107991441011887
112569865982.0,0.5486465347239144
114746493233.0,0.5633969494132117
112500865702.0,0.5349638542084693
110109835463.0,0.5504502772628793
110918417378.0,0.5000969582105883
114626867844.0,0.5051545260690533
114603967743.0,0.5248799127829382
114722193036.0,0.5152462812239496
112625465285.0,0.5512083714005074
112537883905.0,0.5278060234749885
112661065487.0,0.5080080820144734
112522483100.0,0.5210838413152513
110946872872.0,0.53918934948124
110849517471.0,0.5213363657104236
114793182935.0,0.5294599406591403
112508265880.0,0.5623600140071854
112521980588.0,0.5332814681307094
110919117276.0,0.5530865513798802
112608265287.0,0.5455733332399061
111801519254.0,0.5463557337852992
112530665803.0,0.5551226831226233
114828053544.0,0.5249874742524615
110915710578.0,0.5540599045784137
110147216524.0,0.5225729235991499
114793280936.0,0.5246689643753475
111803417556.0,0.5104149050399652
110836010973.0,0.530507661656129
110106235061.0,0.5401782087615773
114743191634.0,0.5441357301352141
110106835662.0,0.559610912109763
111156585098.0,0.5279579567630422
111150680818.0,0.5579033311175002
111129280194.0,0.5517390161554946
111147513390.0,0.5419121635667277
110303373925.0,0.5031597420851
111841319358.0,0.5548795490005594
114719980636.0,0.5372438419846431
112523269681.0,0.5400042534128005
112506082586.0,0.5708698132394047
112529665082.0,0.5381882843462603
112624186803.0,0.5601226036271277
110973572279.0,0.5374388669792874
110815410577.0,0.5458980023951365
111426313515.0,0.5507803517326636
114794782130.0,0.5272829989669136
114796980431.0,0.5285344333575899
114834567543.0,0.5336052328072177
110108314860.0,0.5473014337429756
111446316191.0,0.5657445904119416
111499285817.0,0.5530865513798802
112526169681.0,0.5315544560640089
114115180039.0,0.5405001882960383
111499213911.0,0.5059827842221104
111806248759.0,0.5251695850860423
110871710878.0,0.5366878547988772
110106771021.0,0.5377027192929377
110320273824.0,0.5475199609976571
111457513615.0,0.5219103421415795
110873417378.0,0.5480166869207662
114839267842.0,0.5580075542864567
111803714654.0,0.5331117933290564
110101618860.0,0.5443704852564919
111459713793.0,0.5406841884161977
112508065684.0,0.5394260735047103
114822152744.0,0.5115836239380948
111190516917.0,0.5259848630786609
111128916996.0,0.5309288324622563
110720135262.0,0.5536025711373089
111844548750.0,0.5504502772628793
114744393635.0,0.5337769497658714
114140793835.0,0.5530865513798802
111841746952.0,0.5026454804040466
111140948557.0,0.5477721076731766
112560369605.0,0.5354514070635
112621465805.0,0.5603651429437129
114661967847.0,0.538537253767773
110942272571.0,0.5395323177362945
110103973129.0,0.538927912248236
114124982139.0,0.5611620758418471
114142393232.0,0.5255764104192667
111846714852.0,0.5357657768648293
112528883407.0,0.5309700377111854
114862967344.0,0.5519608827813225
111496785294.0,0.5295719894031069
110769014463.0,0.5684219287919386
114823953147.0,0.5488027970887717
111154085896.0,0.5408166750759923
111846019259.0,0.5298116656112458
114740494438.0,0.5148859096540475
111159113211.0,0.5333614323422813
110325071027.0,0.5301545698464303
110918117072.0,0.5244022300459095
112529780207.0,0.5488027970887717
114806169845.0,0.5079652461180052
110125235864.0,0.5166606779416963
114742580938.0,0.5342998804888549
111847319750.0,0.5208669296874276
111145716116.0,0.5389181471533203
111120213298.0,0.5422345209010093
110941210579.0,0.5315544560640089
110945117271.0,0.5505270699539256
110107114068.0,0.5592598851827215
112506084481.0,0.5401494713645505
111156113399.0,0.5234433984964586
112628965006.0,0.5516765421462726
110108614461.0,0.5338461055122345
114715391535.0,0.5307595863437509
111149213293.0,0.5572216307077779
111156513791.0,0.5227929164205511
112527483309.0,0.5060982011183239
111841519152.0,0.5327859604426104
112524480508.0,0.5374388669792874
114868267649.0,0.5488027970887717
110328573324.0,0.5095270004495405
111153685917.0,0.5442472170745762
112665969688.0,0.5256532823618985
110186773821.0,0.5339582306778968
111145980310.0,0.5369576580732919
110815610872.0,0.5513763422766811
100000010157.0,0.5200426344231754
111826746053.0,0.5334798544485826
114605567543.0,0.5181712617161488
112506580980.0,0.5456609104366058
110945117570.0,0.5347266430882387
110183073827.0,0.5477721076731766
110102673627.0,0.562478080922521
111129146950.0,0.5355421608629624
111808546250.0,0.5366271464227911
110185471227.0,0.5358263166948313
110129573728.0,0.5247288654709108
110723835162.0,0.5205086809481706
110947772076.0,0.5390638425173746
114601367743.0,0.5201216306519438
110845417375.0,0.5203280055908117
111150113494.0,0.5204339641592746
110913110574.0,0.5024232819549113
111159116914.0,0.5262383400987901
111421116198.0,0.5224096625853077
112529165307.0,0.5245596123701022
112530769684.0,0.5031411837494403
111422013099.0,0.5105247892545998
111845314055.0,0.5344568951944024
112532065682.0,0.5311186683276022
111145482294.0,0.543502667864647
110943172677.0,0.5074614447514764
112527083102.0,0.5451724864947144
114727880339.0,0.5504502772628793
114834167141.0,0.5426073452773557
114832067349.0,0.5111931350636648
110943817771.0,0.5486465347239144
114747080139.0,0.5602096759939458
114822367440.0,0.5519906532194797
111158285497.0,0.553938519781553
112505469380.0,0.553938519781553
110147673129.0,0.5599076099241693
112506365486.0,0.5212465071710856
112533669185.0,0.5487275159946107
112524465605.0,0.5203280055908117
111450313518.0,0.5422350404653716
111156113718.0,0.5075982193455809
114746994232.0,0.5183438265089111
114667167448.0,0.5401804516911525
114719482938.0,0.5442665563417501
114829250941.0,0.5152488759668008
111423513997.0,0.5340535388699911
114715891830.0,0.5516198436662825
114826267845.0,0.5413463545458775
111801819852.0,0.5101302847573053
112624769300.0,0.5188092609903303
111124148557.0,0.5530865513798802
110102012825.0,0.509098683902856
112522069380.0,0.5530865513798802
111158185790.0,0.5546277083014161
114797182938.0,0.5463557337852992
111148946050.0,0.5388594358000103
114862967348.0,0.5291305871278305
112633565483.0,0.5514637595482517
111826546952.0,0.5429075813452987
110934710876.0,0.5570928691315163
110940371478.0,0.5486447342118606
111143813610.0,0.5275636552950606
110188173425.0,0.5267397648193503
110914817375.0,0.5514950091164207
112521783305.0,0.5488027970887717
110975110873.0,0.5463557337852992
110102773927.0,0.5433226466849711
112529780702.0,0.5265092784836448
111456985616.0,0.5530865513798802
111195513616.0,0.5061405215528278
111802246852.0,0.5227080011544422
110173335562.0,0.5165864857878655
112524483389.0,0.5539452219373313
112603369688.0,0.5518048209220412
110842017878.0,0.5452586563070198
110103316323.0,0.5033122033058375
111454680516.0,0.5059124611972577
110942671272.0,0.5471643990857225
111145488512.0,0.5463557337852992
110108610369.0,0.5371344505953715
110105318961.0,0.5355421608629624
110166935169.0,0.5309447377314661
111154394152.0,0.5587384610130274
111154384013.0,0.5298116656112458
114832767048.0,0.5267397648193503
110168818562.0,0.5511976505318513
112522880002.0,0.5369782469431414
111850648752.0,0.5423188944055419
110164435362.0,0.5383449361941789
110147712121.0,0.5333407454927697
111158213891.0,0.554447758552087
110725835361.0,0.5544899669216422
111156185494.0,0.552767900172766
111152085193.0,0.5579959377751996
110385312628.0,0.5113364391890627
111128485219.0,0.5504687810526627
110838317170.0,0.5486447342118606
112624365281.0,0.5337098319889111
110107214667.0,0.5488027970887717
110160135264.0,0.5516203613868389
110100573222.0,0.5319465873867361
110945917479.0,0.523633186843003
110946572378.0,0.5551226831226233
111843946954.0,0.5395734413437397
111154485898.0,0.5121330137438997
112565569689.0,0.5228614341749606
114749593632.0,0.5300279787061639
110340773823.0,0.5622987998707554
110949572876.0,0.5256229194766285
110166733869.0,0.5259638439483608
111443413813.0,0.5551226831226233
111159116911.0,0.5504502772628793
110946571073.0,0.5114652735369626
112662665504.0,0.5443226249089279
110946472772.0,0.5435865694649489
111827546453.0,0.5454902900664561
110972817274.0,0.558647243061275
110122773621.0,0.5545781441078061
114831067743.0,0.5049524453807598
111195413697.0,0.5114670134324836
112501465106.0,0.5357657768648293
111149116111.0,0.5424143080849694
112524965207.0,0.5609523862038512
112531065288.0,0.537493568017177
112520365985.0,0.5306626616294848
114865167746.0,0.524539828835809
112520183881.0,0.5488027970887717
112527383781.0,0.5120130627690667
110942572476.0,0.5484643351290722
114715580639.0,0.5281563600296859
111129646258.0,0.5453854313296059
114710780037.0,0.5545092007787488
111152285296.0,0.539293212756506
111122846052.0,0.5171007497719252
111859646456.0,0.558791310774308
114829567247.0,0.5350330103298461
114746891835.0,0.5551226831226233
112501765483.0,0.5358933724830696
111822646950.0,0.5517390161554946
110945217070.0,0.5452038128960711
112525780704.0,0.5376745187003157
110848517978.0,0.5488027970887717
110145473926.0,0.5450904279609607
110103435260.0,0.5306836545277521
114718380539.0,0.5298874438775045
110762635265.0,0.5198240966860528
111806248758.0,0.5237833756842518
110101618967.0,0.5350054617632366
112623265783.0,0.5301639113473582
112526483405.0,0.5003972928866062
111156680093.0,0.5249528601566887
110104735161.0,0.55932559051337
114744393235.0,0.5411604682400911
114601667541.0,0.545036251625073
110913217370.0,0.5384998885202407
111499282291.0,0.5301545698464303
114747680730.0,0.5242956632333879
110183173927.0,0.5272317377728831
114794680535.0,0.5264041019166231
110186773924.0,0.5478321135380098
110125371521.0,0.5504502772628793
111101448355.0,0.5095270004495405
114742080331.0,0.5246775152940225
112626065788.0,0.5336910022339139
111452485214.0,0.5654342309130007
111150085799.0,0.5105352553660876
110147373527.0,0.5213363657104236
111145185614.0,0.5234709389988709
112669765204.0,0.5222876241257677
111148513712.0,0.528492636908374
112537665786.0,0.536007275982001
111152516197.0,0.5589889386326727
111147348552.0,0.530735217239707
112506069386.0,0.5411498341552752
114744482935.0,0.5454776613722617
112630480280.0,0.529543555892681
114824469640.0,0.5467512044516448
111147319056.0,0.5381882843462603
111492013699.0,0.5431232709632672
114624117942.0,0.5238432292380746
110100014968.0,0.5431232709632672
114147680534.0,0.5443834079590035
111126246854.0,0.5413518523221174
114607769840.0,0.5149558889567132
110106116423.0,0.5058718915466186
114826053243.0,0.5551226831226233
110910317878.0,0.5504502772628793
111499180013.0,0.5298116656112458
110124735261.0,0.5548794268400701
111146313217.0,0.5393349312871784
112525069389.0,0.5459910011297195
111144248351.0,0.5655549336378626
111845646753.0,0.5622879307403386
114746991633.0,0.5488027970887717
114743180934.0,0.5684219287919386
112668165384.0,0.536687627742532
114726193535.0,0.5412253171307304
114740491836.0,0.5244099511206926
111444616393.0,0.5530865513798802
111159085198.0,0.5242912343075617
114144880934.0,0.503710452125432
114826350948.0,0.5380668214644053
111151585215.0,0.5452038128960711
112529383285.0,0.5684219287919386
110975517979.0,0.5278593188369894
111844546050.0,0.5143113294387343
110765633861.0,0.5457174144963991
114601867244.0,0.5145669581980902
112520880783.0,0.5504502772628793
110107516825.0,0.5058563010386252
111155313090.0,0.5520780480313412
114749793337.0,0.5237998895526892
111129513211.0,0.532908931689333
112506065288.0,0.5550833292863905
111150685892.0,0.5456174777426845
112502169604.0,0.5072938544876422
114746593331.0,0.5390638425173746
110101873420.0,0.5475560746056932
114662167249.0,0.5224175634407673
112525665209.0,0.5497267520775043
114743191537.0,0.5488027970887717
111452016990.0,0.5373088587422507
114749780337.0,0.5326838737141675
114603869140.0,0.5431201479549378
110106814260.0,0.5310220691801519
111822719857.0,0.5488027970887717
111192213290.0,0.5654342309130007
110944072374.0,0.5622214333026109
112532583587.0,0.5147155338916156
110109418163.0,0.5358186678679225
112663269682.0,0.5432888906598927
110103410325.0,0.5385836386406547
111152485698.0,0.5279739062707308
111844546956.0,0.546924186792827
111156285398.0,0.541892742545978
114148080531.0,0.5345027662667954
111496785290.0,0.5290555633255903
112506080387.0,0.5301545698464303
110817817276.0,0.5139021664009634
110707835666.0,0.5487699472773901
114667767246.0,0.5006446153142937
112506480200.0,0.5307716725315409
112507265282.0,0.5308685428949208
111801346653.0,0.5309288324622563
114192882732.0,0.5275136528685703
111843646153.0,0.5343447853755926
110147273026.0,0.5052281293273944
111845419051.0,0.5134357593633387
114744180735.0,0.5125024095654239
110100335267.0,0.5246380903860094
111145380294.0,0.512108649360724
114742280339.0,0.5459910011297195
111155613399.0,0.508835942809196
112668065583.0,0.5457174144963991
112626669684.0,0.5328751712975793
111101646054.0,0.5454731143267597
110102616024.0,0.5551226831226233
114828467541.0,0.5504502772628793
110939717379.0,0.5298116656112458
111191816994.0,0.5551226831226233
110772335163.0,0.5478500667155998
110776935960.0,0.5401494713645505
111156516395.0,0.5582721382693481
110105171523.0,0.5494073964728095
111158280591.0,0.5548795490005594
111825219050.0,0.5520780480313412
112630884381.0,0.5485109756361843
112603669605.0,0.5605307931651681
111155385716.0,0.5366271464227911
110388971223.0,0.5038922368244709
111156213590.0,0.5599005796524508
110166833060.0,0.5403434588532362
111851548556.0,0.543575696482922
110975617575.0,0.5506538834231749
111803719558.0,0.5401494713645505
110109218564.0,0.53112771116377
114832667043.0,0.5423916711524484
112522580784.0,0.5504502772628793
110108514464.0,0.5377155333856319
111859148555.0,0.543502667864647
112506083502.0,0.518599147592306
112567569606.0,0.5319465873867361
112623569381.0,0.5341161592296398
111427316997.0,0.5446283970656497
111454680593.0,0.5354317837116581
111456613795.0,0.5354514070635
110819510876.0,0.545238452722236
111101146151.0,0.5501954519888546
111448416994.0,0.5269965367188627
111140446855.0,0.5510737916843682
110844917272.0,0.5766744205804561
112508783408.0,0.554800193789463
114822367742.0,0.5519906532194797
110940471274.0,0.5016871799379735
110911917470.0,0.5384956621693113
114749093530.0,0.5463557337852992
114822050740.0,0.5344561921625763
110349673124.0,0.5266218907812944
114627667043.0,0.5178783747554135
114822967143.0,0.536385376750837
110722018564.0,0.5580030502424633
110104212629.0,0.5613376474300599
